theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Tiago de Luca,Sensory Realism,,"Long takes immerse viewers in materially felt reality",Critics,Formalist & Text-Centric,Stylistics & Textual Criticism,Contemporary,DB,high
Tiago de Luca,Contemplative Duration,,"Extended cinematic time inviting meditative attention",Critics,Formalist & Text-Centric,Stylistics & Textual Criticism,Contemporary,DB,med
Tiago de Luca,Planetary Cinema,,"Cinema reframing human scale within planetary ecology",Critics,Formalist & Text-Centric,Stylistics & Textual Criticism,Contemporary,Knowledge,med
Timnit Gebru,Stochastic Parrots,,"Large language models mimic language without understanding",ART,"Digital, New Media & AI Arts",AI & Computational Creativity,Contemporary,DB,high
Timnit Gebru,Data Documentation,,"Datasheets documenting datasets' origins, biases, and limits",ART,"Digital, New Media & AI Arts",AI & Computational Creativity,Contemporary,DB,high
Timnit Gebru,AI Harm Audit,,"Auditing AI systems for discriminatory and social harms",ART,"Digital, New Media & AI Arts",AI & Computational Creativity,Contemporary,DB,high
Timnit Gebru,Datasheets for Datasets,,"Standardized records of how datasets are built and used",ART,"Digital, New Media & AI Arts",AI & Computational Creativity,Contemporary,Knowledge,high
Tina Campt,Listening to Images,,"Hearing the quiet frequencies of overlooked photographs",Critics,Affect & Sensory,Embodied & Sensory Reading,Contemporary,DB,high
Tina Campt,Black Feminist Futurity,,"Imagining futures that should have been for Black life",Critics,Affect & Sensory,Embodied & Sensory Reading,Contemporary,DB,high
Tina Campt,Quiet Photography,,"Reading the muted refusals within everyday Black images",Critics,Affect & Sensory,Embodied & Sensory Reading,Contemporary,DB,high
Tina Campt,The Grammar of Black Feminist Futurity,,"Tense of striving for a not-yet-realized Black future",Critics,Affect & Sensory,Embodied & Sensory Reading,Contemporary,Knowledge,med
Trevor Paglen,Invisible Images,,"Machine-made images created for other machines, not humans",ART,"Digital, New Media & AI Arts",AI & Computational Creativity,Contemporary,DB,high
Trevor Paglen,Machine Vision,,"Seeing reorganized by computational and surveillance systems",ART,"Digital, New Media & AI Arts",AI & Computational Creativity,Contemporary,DB,high
Trevor Paglen,Operational Aesthetics,,"Aesthetics of images that act rather than represent",ART,"Digital, New Media & AI Arts",AI & Computational Creativity,Contemporary,DB,med
Trevor Paglen,Seeing Machines,,"Apparatuses that perceive and govern without human eyes",ART,"Digital, New Media & AI Arts",AI & Computational Creativity,Contemporary,Knowledge,med
Ulrich Beck,Risk Society,Risikogesellschaft,"Modernity organized around producing and distributing manufactured risk",Society,Contemporary Social Theories,Globalization & World-Systems,Modern,DB,high
Ulrich Beck,Reflexive Modernization,,"Modernity turning critically back upon its own foundations",Society,Contemporary Social Theories,Globalization & World-Systems,Modern,DB,high
Ulrich Beck,Individualization,,"Social structures dissolving, leaving individuals to author their lives",Society,Contemporary Social Theories,Globalization & World-Systems,Modern,DB,high
Ulrich Beck,Cosmopolitanism,,"Global interdependence demands a cosmopolitan social science",Society,Contemporary Social Theories,Globalization & World-Systems,Modern,DB,high
Ulrich Beck,World Risk Society,,"Globalized risks transcend borders and national control",Society,Contemporary Social Theories,Globalization & World-Systems,Modern,DB,high
Ulrich Beck,Second Modernity,,"New phase of modernity dissolving its industrial certainties",Society,Contemporary Social Theories,Globalization & World-Systems,Modern,DB,med
Umberto Eco,Open Work,Opera aperta,"Texts whose meaning is completed by the reader",Critics,Formalist & Text-Centric,Structuralism & Semiotics,Modern,DB,high
Umberto Eco,Hyperreality,,"Cultural simulations experienced as more real than reality",Critics,Formalist & Text-Centric,Structuralism & Semiotics,Modern,DB,high
Umberto Eco,Semiotics of Culture,,"Culture as a system of communicating signs and codes",Critics,Formalist & Text-Centric,Structuralism & Semiotics,Modern,DB,high
Umberto Eco,The Model Reader,,"Text projects an ideal reader who decodes its strategies",Critics,Formalist & Text-Centric,Structuralism & Semiotics,Modern,Knowledge,high
Umberto Eco,Encyclopedia (vs Dictionary),,"Meaning rests on unlimited cultural knowledge, not fixed definitions",Critics,Formalist & Text-Centric,Structuralism & Semiotics,Modern,Knowledge,med
Umberto Eco,The Myth of Superman,,"Mass-culture heroes embody timeless, repeatable mythic structure",Critics,Formalist & Text-Centric,Structuralism & Semiotics,Modern,DB,med
