theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Samuel Huntington,Clash of Civilizations,,Post-Cold-War conflict arises along cultural-civilizational fault lines,Politics,International Relations & Security,International Relations,Modern,DB,high
Samuel Huntington,The Third Wave,,Late-twentieth-century global surge of democratization,Politics,International Relations & Security,International Relations,Modern,DB,high
Samuel Huntington,Political Order in Changing Societies,,Rapid modernization without strong institutions breeds instability,Politics,International Relations & Security,International Relations,Modern,DB,high
Sander Gilman,Difference and Pathology,,Stereotypes of difference encoded as medical pathology and deviance,Medicine,Critical Medical Humanities,Cultural History of Disease,Modern,DB,high
Sander Gilman,Jewish Self-Hatred,,Internalized stigma shaping Jewish identity under antisemitic gaze,Medicine,Critical Medical Humanities,Cultural History of Disease,Modern,DB,high
Sander Gilman,Cultural History of the Body,,"Disease, beauty, and the body as historically constructed cultural images",Medicine,Critical Medical Humanities,Cultural History of Disease,Modern,DB,med
Sanjib Baruah,Durable Disorder,,Northeast India's persistent low-intensity conflict as governed condition,Politics,Political Economy & Comparative Politics,Comparative Politics,Contemporary,DB,high
Sanjib Baruah,Beyond Counter-Insurgency,,Critique of militarized governance in India's northeastern frontier,Politics,Political Economy & Comparative Politics,Comparative Politics,Contemporary,DB,high
Sanjib Baruah,Subnationalism,,Assamese regional identity contesting the Indian nation-state,Politics,Political Economy & Comparative Politics,Comparative Politics,Contemporary,DB,med
Sara Ahmed,Affective Economies,,"Emotions circulate between bodies and signs, accumulating value",Culture,"Affect, Emotion & Embodiment",Affect & Sensory Studies,Contemporary,DB,high
Sara Ahmed,Feminist Killjoy,,Figure who exposes injustice and is blamed for the discomfort,Culture,"Affect, Emotion & Embodiment",Affect & Sensory Studies,Contemporary,DB,high
Sara Ahmed,Cultural Politics of Emotion,,Emotions do political work in shaping bodies and social surfaces,Culture,"Affect, Emotion & Embodiment",Affect & Sensory Studies,Contemporary,DB,high
Sara Ahmed,Queer Phenomenology,,"How bodies become oriented toward objects, spaces, and others",Culture,"Affect, Emotion & Embodiment",Affect & Sensory Studies,Contemporary,Knowledge,high
Sara Ahmed,Happiness Object,,Things promised to cause happiness that direct desire and conformity,Culture,"Affect, Emotion & Embodiment",Affect & Sensory Studies,Contemporary,Knowledge,high
Sarah Banet-Weiser,Popular Feminism and Popular Misogyny,,Mainstream feminism and its violent misogynist backlash are co-constituted,Culture,Cultural Economy & Production,Experience Economy & Consumption,Contemporary,Web,high
Sarah Banet-Weiser,Brand Culture,,Branding becomes the cultural logic through which identity is lived,Culture,Cultural Economy & Production,Experience Economy & Consumption,Contemporary,DB,high
Sarah Banet-Weiser,Authentic™,,Authenticity itself commodified and branded within market culture,Culture,Cultural Economy & Production,Experience Economy & Consumption,Contemporary,DB,high
Sarah Banet-Weiser,Economy of Visibility,,Feminist politics reduced to being seen rather than structural change,Culture,Cultural Economy & Production,Experience Economy & Consumption,Contemporary,Web,high
Sarah Blaffer Hrdy,Mothers and Others,,Human childrearing evolved through cooperative alloparental care,Nature,Evolutionary Psychology & Adaptive Mind,"Mating, Reproduction & Sexual Strategy",Modern,DB,high
Sarah Blaffer Hrdy,Mother Nature,,"Maternal behavior as evolved, contingent, and ambivalent strategy",Nature,Evolutionary Psychology & Adaptive Mind,"Mating, Reproduction & Sexual Strategy",Modern,DB,high
Sarah Blaffer Hrdy,Infanticide,,Adaptive logic of infant killing among primates including langurs,Nature,Evolutionary Psychology & Adaptive Mind,"Mating, Reproduction & Sexual Strategy",Modern,DB,high
Sarah Blaffer Hrdy,Cooperative Breeding Hypothesis,,Shared caregiving drove the evolution of human empathy and cognition,Nature,Evolutionary Psychology & Adaptive Mind,"Mating, Reproduction & Sexual Strategy",Modern,Knowledge,high
Saskia Sassen,The Global City,,Global cities as command points organizing the world economy,Society,Advanced & Applied Social Theories,Globalization & Development,Contemporary,DB,high
Saskia Sassen,Expulsions,,Brutal economic logics expelling people from livelihood and land,Society,Advanced & Applied Social Theories,Globalization & Development,Contemporary,DB,high
Saskia Sassen,Denationalization,,Global processes hollowing out the nation-state's sovereign functions,Society,Advanced & Applied Social Theories,Globalization & Development,Contemporary,DB,high
Saskia Sassen,Global Assemblages,,"Recombined territory, authority, and rights across the national-global divide",Society,Advanced & Applied Social Theories,Globalization & Development,Contemporary,Knowledge,med
Scott McCloud,Understanding Comics,,Comics theorized as sequential art and visual language,ART,Visual Culture & Media Studies,Photography & the Image,Contemporary,DB,high
Scott McCloud,Blood in the Gutter,,Reader closure fills the gap between comic panels into continuity,ART,Visual Culture & Media Studies,Photography & the Image,Contemporary,DB,high
Scott McCloud,Making Comics,,Practical grammar of storytelling choices in comics craft,ART,Visual Culture & Media Studies,Photography & the Image,Contemporary,DB,high
Scott McCloud,The Big Triangle,,Spectrum from realistic to iconic to abstract pictorial representation,ART,Visual Culture & Media Studies,Photography & the Image,Contemporary,Knowledge,high
Sharon Hays,Intensive Mothering,,"Ideology demanding child-centered, expert-guided, labor-intensive motherhood",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",B. 모성·부성 (Motherhood & Fatherhood),Contemporary,DB,high
Sharon Hays,Cultural Contradictions of Motherhood,,Mothers caught between selfless nurturing and competitive market norms,Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",B. 모성·부성 (Motherhood & Fatherhood),Contemporary,DB,high
Sharon Hays,Flat Broke with Children,,Welfare reform punishing poor mothers under contradictory family values,Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",B. 모성·부성 (Motherhood & Fatherhood),Contemporary,DB,high
Sharon Kinsella,Cuties in Japan,,Cuteness (kawaii) as a pervasive aesthetic of Japanese consumer culture,Culture,British Cultural Studies (Birmingham School),Subculture & Fandom,Contemporary,DB,high
Sharon Kinsella,Adult Manga,,Manga as an adult medium reflecting Japanese social and political life,Culture,British Cultural Studies (Birmingham School),Subculture & Fandom,Contemporary,DB,high
Sharon Kinsella,Schoolgirls,,The schoolgirl figure as a charged icon in Japanese popular culture,Culture,British Cultural Studies (Birmingham School),Subculture & Fandom,Contemporary,DB,high
Sheri Berman,The Primacy of Politics,,"Social democracy, not Marxism, tamed capitalism via political agency",Politics,Political Economy & Comparative Politics,Comparative Politics,Contemporary,DB,high
Sheri Berman,Democracy and Dictatorship in Europe,,Long contested path from old regimes to consolidated democracy,Politics,Political Economy & Comparative Politics,Comparative Politics,Contemporary,DB,high
Sheri Berman,Social Democracy,,Political tradition reconciling markets with collective social protection,Politics,Political Economy & Comparative Politics,Comparative Politics,Contemporary,DB,high
Sherry Turkle,Alone Together,,Networked technology offers connection while deepening our isolation,Society,Digital & Network Society,Science & Technology Studies (STS),Contemporary,DB,high
Sherry Turkle,Life on the Screen,,Online life as a space for fluid identity experimentation,Society,Digital & Network Society,Science & Technology Studies (STS),Contemporary,DB,high
Sherry Turkle,Reclaiming Conversation,,Face-to-face talk eroded by devices yet vital to empathy,Society,Digital & Network Society,Science & Technology Studies (STS),Contemporary,DB,high
Sherry Turkle,Evocative Objects,,"Material things that carry thought, memory, and emotional meaning",Society,Digital & Network Society,Science & Technology Studies (STS),Contemporary,Knowledge,med
Sherryl Vint,Animal Alterity,,Science fiction as a site for rethinking the human-animal boundary,Critics,Post-Humanist & Non-Human,Animal Studies,Contemporary,DB,high
Sherryl Vint,Biopolitics in Science Fiction,,"SF dramatizes governance of life, bodies, and species",Critics,Post-Humanist & Non-Human,Animal Studies,Contemporary,DB,high
Sherryl Vint,Bodies of Tomorrow,,Embodiment and posthuman subjectivity in science fiction,Critics,Post-Humanist & Non-Human,Animal Studies,Contemporary,Knowledge,med
Sheryl Sandberg,Lean In,,Women advance by leaning into ambition despite internal and external barriers,MANAGEMENT,Leadership,"Servant, Shared & Ethical Leadership",Contemporary,DB,high
Sheryl Sandberg,Option B,,Building resilience and meaning in the face of adversity and grief,MANAGEMENT,Leadership,"Servant, Shared & Ethical Leadership",Contemporary,DB,high
Sheryl Sandberg,Women and Leadership,,Closing the leadership ambition gap between women and men,MANAGEMENT,Leadership,"Servant, Shared & Ethical Leadership",Contemporary,DB,med
Shoshana Zuboff,Surveillance Capitalism,,Human experience claimed as free raw material for behavioral prediction,Society,Digital & Network Society,Social Technology & Data,Contemporary,DB,high
Shoshana Zuboff,Behavioral Surplus,,Surplus user data harvested beyond service needs to predict behavior,Society,Digital & Network Society,Social Technology & Data,Contemporary,DB,high
Shoshana Zuboff,Instrumentarian Power,,"Power that tunes, herds, and conditions behavior at scale",Society,Digital & Network Society,Social Technology & Data,Contemporary,DB,high
Sianne Ngai,Ugly Feelings,,Minor negative affects like envy and irritation as aesthetic categories,ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Contemporary,DB,high
Sianne Ngai,Our Aesthetic Categories,,"Zany, cute, and interesting as categories proper to late capitalism",ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Contemporary,DB,high
Sianne Ngai,The Gimmick,,The gimmick as an aesthetic judgment about suspect labor-saving devices,ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Contemporary,DB,high
Sianne Ngai,Stuplimity,,Aesthetic blending of shock and boredom into numbed astonishment,ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Contemporary,Knowledge,high
Sigmund Freud,The Unconscious,das Unbewusste,Mind governed by repressed wishes outside conscious awareness,Psychology,Psychoanalytic & Psychodynamic,Classical Psychoanalysis,Classical,DB,high
Sigmund Freud,"Id, Ego, Superego",Es Ich Über-Ich,"Psyche structured into instinct, mediator, and moral conscience",Psychology,Psychoanalytic & Psychodynamic,Classical Psychoanalysis,Classical,DB,high
Sigmund Freud,Oedipus Complex,Ödipuskomplex,Child's desire for opposite-sex parent and rivalry with the other,Psychology,Psychoanalytic & Psychodynamic,Classical Psychoanalysis,Classical,DB,high
Sigmund Freud,The Uncanny,das Unheimliche,Dread of the familiar made strange and secretly returning,Psychology,Psychoanalytic & Psychodynamic,Classical Psychoanalysis,Classical,DB,high
Sigmund Freud,Transference,Übertragung,Patient redirects feelings about past figures onto the analyst,Psychology,Psychoanalytic & Psychodynamic,Classical Psychoanalysis,Classical,DB,high
Sigmund Freud,Psychosexual Development,,"Personality forms through oral, anal, phallic, latent, genital stages",Psychology,Psychoanalytic & Psychodynamic,Classical Psychoanalysis,Classical,DB,high
Sigmund Freud,Dream-Work,Traumarbeit,Latent dream wishes disguised through condensation and displacement,Psychology,Psychoanalytic & Psychodynamic,Classical Psychoanalysis,Classical,Knowledge,high
Sigmund Freud,Repression,Verdrängung,Defense banishing threatening impulses from conscious awareness,Psychology,Psychoanalytic & Psychodynamic,Classical Psychoanalysis,Classical,Knowledge,high
Silvia Federici,Wages for Housework,,Demand exposing unpaid domestic labor as foundation of capitalism,Politics,Radical & Critical Traditions,Marxism & Socialism,Contemporary,DB,high
Silvia Federici,Caliban and the Witch,,Witch hunts as primitive accumulation disciplining women's bodies,Politics,Radical & Critical Traditions,Marxism & Socialism,Contemporary,DB,high
Silvia Federici,Patriarchy of the Wage,,The wage system entrenches male power over reproductive labor,Politics,Radical & Critical Traditions,Marxism & Socialism,Contemporary,DB,high
Simon Frith,Performing Rites,,Pop music value judgments as socially situated aesthetic practice,ART,Music & Sound Studies,Sociology & Politics of Music,Contemporary,DB,high
Simon Frith,Sociology of Rock,,Rock music understood through its production and social meaning,ART,Music & Sound Studies,Sociology & Politics of Music,Contemporary,DB,high
Simon Frith,Music and Identity,,Music does not reflect identity but performs and produces it,ART,Music & Sound Studies,Sociology & Politics of Music,Contemporary,DB,high
Simon Frith,Art into Pop,,Art-school sensibility shaping British popular music,ART,Music & Sound Studies,Sociology & Politics of Music,Contemporary,DB,med
Simon May,The Power of Cute,,Cuteness as a slippery aesthetic mixing helplessness and power,ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Contemporary,DB,high
Simon May,Love: A History,,Love reconceived as the promise of ontological rootedness,ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Contemporary,DB,high
Simon May,Nietzsche's Ethics,,"Study of value, affirmation, and morality in Nietzsche",ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Contemporary,DB,med
Simon Reynolds,Retromania,,Pop culture's addiction to recycling its own immediate past,Culture,Media & Communication,Visual & Sound Culture,Contemporary,DB,high
Simon Reynolds,Energy Flash,,Cultural history of rave and electronic dance music,Culture,Media & Communication,Visual & Sound Culture,Contemporary,DB,high
Simon Reynolds,Hauntology,,Music haunted by lost futures and cancelled cultural promises,Culture,Media & Communication,Visual & Sound Culture,Contemporary,Knowledge,high
Simon Reynolds,Rip It Up and Start Again,,Chronicle of post-punk's restless creative experimentation,Culture,Media & Communication,Visual & Sound Culture,Contemporary,DB,med
Simone de Beauvoir,The Second Sex,Le Deuxième Sexe,Woman constructed as Other; one is not born but becomes a woman,Politics,"Postcolonial, Feminist & Environmental Politics",Feminism & Gender in Politics,Modern,DB,high
Simone de Beauvoir,The Ethics of Ambiguity,Pour une morale de l'ambiguïté,Existentialist ethics grounded in freedom and its ambiguous conditions,Politics,"Postcolonial, Feminist & Environmental Politics",Feminism & Gender in Politics,Modern,DB,high
Simone de Beauvoir,The Coming of Age,La Vieillesse,Old age as a condition society renders invisible and other,Politics,"Postcolonial, Feminist & Environmental Politics",Feminism & Gender in Politics,Modern,DB,high
Simone de Beauvoir,Woman as Other,l'Autre,Femininity defined negatively against the male as universal subject,Politics,"Postcolonial, Feminist & Environmental Politics",Feminism & Gender in Politics,Modern,Knowledge,high
Slavoj Žižek,The Sublime Object of Ideology,,"Ideology structures desire and reality, not merely false belief",Critics,Psychoanalytic & Psychological,Freudian & Lacanian,Contemporary,DB,high
Slavoj Žižek,Ideological Fantasy,,We know ideology is false yet act as if we do not,Critics,Psychoanalytic & Psychological,Freudian & Lacanian,Contemporary,DB,high
Slavoj Žižek,Post-Politics,,Managerial consensus that forecloses genuine political antagonism,Critics,Psychoanalytic & Psychological,Freudian & Lacanian,Contemporary,DB,high
Slavoj Žižek,Parallax View,,Irreducible gap between two incompatible perspectives on the same object,Critics,Psychoanalytic & Psychological,Freudian & Lacanian,Contemporary,Knowledge,high
Slavoj Žižek,The Big Other,,Symbolic order of social norms we presume others believe in,Critics,Psychoanalytic & Psychological,Freudian & Lacanian,Contemporary,Knowledge,high
Soraya Chemaly,Rage Becomes Her,,Women's anger as legitimate political and personal power,Culture,"Affect, Emotion & Embodiment",Emotions & Emotionology,Contemporary,DB,high
Soraya Chemaly,Gender and Anger,,Society suppresses women's anger while licensing men's,Culture,"Affect, Emotion & Embodiment",Emotions & Emotionology,Contemporary,DB,high
Soraya Chemaly,Digital Harassment,,Online abuse as a gendered mechanism silencing women,Culture,"Affect, Emotion & Embodiment",Emotions & Emotionology,Contemporary,DB,high
Stanley Cavell,Pursuits of Happiness,,Hollywood remarriage comedy as moral and philosophical conversation,ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Modern,DB,high
Stanley Cavell,The Claim of Reason,,Skepticism not refuted but lived as the human condition,ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Modern,DB,high
Stanley Cavell,Senses of Walden,,Thoreau's writing as a philosophy of everyday redemption,ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Modern,DB,high
Stanley Cavell,Acknowledgment,,Responding to others as an alternative to defeating skepticism,ART,Aesthetics & Philosophy of Art,Classical & Philosophical Aesthetics,Modern,Knowledge,high
