theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Nick Couldry,Media Rituals,,Practices that naturalize media's authority as society's symbolic centre,Culture,Media & Communication,A. Media Effects & Audiences,Contemporary,DB,high
Nick Couldry,Media Events,,Exceptional broadcasts that ritually unify audiences around shared moments,Culture,Media & Communication,A. Media Effects & Audiences,Contemporary,DB,high
Nick Couldry,Digital Sociology,,Studying social life as increasingly produced through digital platforms and data,Culture,Media & Communication,A. Media Effects & Audiences,Contemporary,DB,high
Nick Couldry,Data Colonialism,,Capturing human life as data extends colonial appropriation into the digital,Culture,Media & Communication,A. Media Effects & Audiences,Contemporary,Knowledge,high
Nick Dyer-Witheford,Cyber-Marx,,Marxist analysis of high-tech capitalism and circuits of digital struggle,Critics,Marxist & Materialist,C. Commodity & Political Economy,Contemporary,DB,high
Nick Dyer-Witheford,Cyber-Proletariat,,The global digital working class producing and assembling information technology,Critics,Marxist & Materialist,C. Commodity & Political Economy,Contemporary,DB,high
Nick Dyer-Witheford,Cyber-War,,War waged through and over networked digital infrastructures,Critics,Marxist & Materialist,C. Commodity & Political Economy,Contemporary,DB,high
Nicole Constable,Maid to Order,,Ethnography of Filipina domestic workers' disciplined labor in Hong Kong,Society,Advanced & Applied Social Theories,Gender & Sexuality,Contemporary,DB,high
Nicole Constable,Cross-Border Marriage,,Transnational intimacy and migration through marriage across national lines,Society,Advanced & Applied Social Theories,Gender & Sexuality,Contemporary,DB,high
Nicole Constable,Romance on a Global Stage,,Correspondence marriages reframing the mail-order bride as agentive subject,Society,Advanced & Applied Social Theories,Gender & Sexuality,Contemporary,DB,high
Nicole R. Fleetwood,Troubling Vision,,"How blackness troubles visibility, recognition, and the visual field",ART,"Race, Gender & Postcolonial Critique of Art",A. Critical Race & Representation,Contemporary,DB,high
Nicole R. Fleetwood,Marking Time,,Art made under and against incarceration as a record of carceral time,ART,"Race, Gender & Postcolonial Critique of Art",A. Critical Race & Representation,Contemporary,DB,high
Nicole R. Fleetwood,Carceral Aesthetics,,Aesthetic practices shaped by the constraints and conditions of imprisonment,ART,"Race, Gender & Postcolonial Critique of Art",A. Critical Race & Representation,Contemporary,DB,high
Nikhil Pahwa,Net Neutrality,,Advocacy that internet providers treat all data equally without discrimination,Politics,Democratic Theory & Contemporary Contestation,D. Digital Politics & Governance,Contemporary,DB,high
Nikhil Pahwa,Internet Freedom,,Defense of open access and digital rights against state and corporate control,Politics,Democratic Theory & Contemporary Contestation,D. Digital Politics & Governance,Contemporary,DB,high
Nikhil Pahwa,MediaNama,,Digital-policy journalism platform shaping India's tech regulation debates,Politics,Democratic Theory & Contemporary Contestation,D. Digital Politics & Governance,Contemporary,DB,med
Niklas Luhmann,Social Systems Theory,,"Society as self-producing systems of communication, not of people",Society,Contemporary Social Theories,Posthumanism & New Materialism,Modern,DB,high
Niklas Luhmann,Autopoiesis,Autopoiesis,Systems that reproduce their own elements and boundaries recursively,Society,Contemporary Social Theories,Posthumanism & New Materialism,Modern,DB,high
Niklas Luhmann,Second-Order Observation,,"Observing how observers observe, exposing the blind spots of distinctions",Society,Contemporary Social Theories,Posthumanism & New Materialism,Modern,DB,high
Niklas Luhmann,Double Contingency,,Interaction stabilized despite each actor depending on the other's uncertain choice,Society,Contemporary Social Theories,Posthumanism & New Materialism,Modern,Knowledge,high
Niklas Luhmann,Functional Differentiation,,"Modern society split into autonomous subsystems like law, economy, and art",Society,Contemporary Social Theories,Posthumanism & New Materialism,Modern,Knowledge,high
Nikolas Rose,The Politics of Life Itself,,"Biopolitics in an age of molecular medicine, optimization, and biocapital",Society,Contemporary Social Theories,Power and Control,Contemporary,DB,high
Nikolas Rose,Governing the Soul,,The psy-disciplines shaping subjectivity to govern individuals through freedom,Society,Contemporary Social Theories,Power and Control,Contemporary,DB,high
Nikolas Rose,Biocitizenship,,Citizenship claims and identities formed around biological and health conditions,Society,Contemporary Social Theories,Power and Control,Contemporary,DB,high
Nikolas Rose,Neuro,,The neurosciences reshaping how we understand and govern the self,Society,Contemporary Social Theories,Power and Control,Contemporary,DB,med
Nikolas Rose,Advanced Liberalism,,"Governing at a distance through responsibilized, self-regulating subjects",Society,Contemporary Social Theories,Power and Control,Contemporary,Knowledge,high
Nils Christie,Conflicts as Property,,Professional justice steals conflicts that rightly belong to the parties involved,LAW,"Criminal Law, Punishment & Restorative Justice",B. Restorative & Transitional Justice,Modern,DB,high
Nils Christie,Limits to Pain,,Punishment's deliberate infliction of pain must be morally constrained,LAW,"Criminal Law, Punishment & Restorative Justice",B. Restorative & Transitional Justice,Modern,DB,high
Nils Christie,The Ideal Victim,,"A culturally legitimate, sympathetic figure granted full victim status",LAW,"Criminal Law, Punishment & Restorative Justice",B. Restorative & Transitional Justice,Modern,DB,high
Nira Yuval-Davis,The Politics of Belonging,,How boundaries of membership and belonging are politically constructed and contested,Politics,"Postcolonial, Feminist & Environmental Politics",B. Feminism & Gender in Politics,Contemporary,DB,high
Nira Yuval-Davis,Gender and Nation,,Women positioned as biological and cultural reproducers of the nation,Politics,"Postcolonial, Feminist & Environmental Politics",B. Feminism & Gender in Politics,Contemporary,DB,high
Nira Yuval-Davis,Intersectionality,,"Analyzing how gender, race, class, and nation interlock as systems of power",Politics,"Postcolonial, Feminist & Environmental Politics",B. Feminism & Gender in Politics,Contemporary,DB,high
Nira Yuval-Davis,Situated Intersectionality,,Intersectional positions understood as context-specific and dialogically situated,Politics,"Postcolonial, Feminist & Environmental Politics",B. Feminism & Gender in Politics,Contemporary,Knowledge,med
Noam Chomsky,Manufacturing Consent,,Media filter information to serve elite power while appearing free,Critics,Marxist & Materialist,A. Frankfurt School & Critical Theory,Modern,DB,high
Noam Chomsky,Propaganda Model,,Five filters structurally bias mass media toward dominant interests,Critics,Marxist & Materialist,A. Frankfurt School & Critical Theory,Modern,Knowledge,high
Noam Chomsky,Flak,,Negative responses deployed to discipline and punish dissenting media,Critics,Marxist & Materialist,A. Frankfurt School & Critical Theory,Modern,DB,high
Noam Chomsky,Universal Grammar,,"Humans share an innate, biologically given grammatical capacity",Critics,Marxist & Materialist,A. Frankfurt School & Critical Theory,Modern,DB,high
Noam Chomsky,Generative Grammar,,Finite rules generating the infinite sentences of a language,Critics,Marxist & Materialist,A. Frankfurt School & Critical Theory,Modern,DB,high
Norbert Elias,The Civilizing Process,Über den Prozess der Zivilisation,Long-term rise of self-restraint and refined manners in Western society,Society,Classical Sociological Traditions,,Modern,DB,high
Norbert Elias,Figuration,Figuration,"Society as shifting webs of interdependent people, not isolated individuals",Society,Classical Sociological Traditions,,Modern,DB,high
Norbert Elias,Quest for Excitement,,Controlled de-controlling of emotions through sport and leisure in modern life,Society,Classical Sociological Traditions,,Modern,DB,high
Norbert Elias,Established and Outsiders,,Power and stigma between an entrenched group and newcomers,Society,Classical Sociological Traditions,,Modern,Knowledge,high
Norman Denzin,Cinematic Society,,A society that knows itself through and stages itself in cinematic images,Society,Contemporary Sociological Perspectives,,Contemporary,DB,high
Norman Denzin,Interpretive Interactionism,,"Method capturing lived experience through biography, emotion, and epiphany",Society,Contemporary Sociological Perspectives,,Contemporary,DB,high
Norman Denzin,The Alcoholic Society,,Alcoholism and recovery read through cultural narratives of the self,Society,Contemporary Sociological Perspectives,,Contemporary,DB,med
Olivier Roy,Globalized Islam,,"Deterritorialized Islam reshaped by migration, the West, and global networks",Society,Advanced & Applied Social Theories,Religion,Contemporary,DB,high
Olivier Roy,Holy Ignorance,,"Religion detached from culture, producing rootless, purified faith",Society,Advanced & Applied Social Theories,Religion,Contemporary,DB,high
Olivier Roy,The Failure of Political Islam,,"Islamism unable to build a functioning state, giving way to neofundamentalism",Society,Advanced & Applied Social Theories,Religion,Contemporary,DB,high
Orrin Klapp,"Heroes, Villains, and Fools",,Social types whose dramatized roles dramatize a society's values,Society,Contemporary Sociological Perspectives,,Modern,DB,high
Orrin Klapp,Collective Search for Identity,,Modern mass society's restless quest for meaning and self amid overload,Society,Contemporary Sociological Perspectives,,Modern,DB,high
Orrin Klapp,Symbolic Leaders,,Public figures who embody collective ideals and emotions for the group,Society,Contemporary Sociological Perspectives,,Modern,DB,high
Otto Kirchheimer,Catch-all Party,,Parties shedding ideology to maximize appeal across all voter groups,Politics,Radical & Critical Traditions,C. Critical Theory & Neo-Marxism,Modern,DB,high
Otto Kirchheimer,Political Justice,,Courts and law mobilized as instruments to suppress political opponents,Politics,Radical & Critical Traditions,C. Critical Theory & Neo-Marxism,Modern,DB,high
Otto Kirchheimer,Punishment and Social Structure,,Penal forms reflect the labor market and economy of their era,Politics,Radical & Critical Traditions,C. Critical Theory & Neo-Marxism,Modern,DB,high
Oyeronke Oyewumi,The Invention of Women,,Gender as a Western category imposed on precolonial Yoruba society,Politics,"Postcolonial, Feminist & Environmental Politics",A. Postcolonial & Decolonial Politics,Contemporary,DB,high
Oyeronke Oyewumi,African Gender Studies,,Rethinking gender from African epistemologies rather than Western frameworks,Politics,"Postcolonial, Feminist & Environmental Politics",A. Postcolonial & Decolonial Politics,Contemporary,DB,high
Oyeronke Oyewumi,Decolonizing the Body,,Challenging the bio-logic that grounds Western gender in the body,Politics,"Postcolonial, Feminist & Environmental Politics",A. Postcolonial & Decolonial Politics,Contemporary,DB,high
Oyeronke Oyewumi,Worldsense,,"Yoruba knowing through multiple senses, not the West's privileging of sight",Politics,"Postcolonial, Feminist & Environmental Politics",A. Postcolonial & Decolonial Politics,Contemporary,Knowledge,med
Kara Keeling,The Black Femme,,A figure pointing to alternatives outside hegemonic racial-gendered visibility,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,Web,high
Kara Keeling,The Cinematic,,"Cinema's power to structure perception, common sense, and social reality",Critics,Identity-Based & Political,B. Queer Theory,Contemporary,Web,high
Kara Keeling,Queer Times Black Futures,,Speculative black media imagining liberation within and against racial capitalism,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,Web,high
Kara Keeling,The Witch's Flight,,Cinematic images as terrain where black femme insurgency disrupts common sense,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,Web,high
Karen Hao,Empire of AI,,"AI firms operating as new empires built on data, energy, and labor extraction",Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,Web,high
Karen Hao,AI Colonialism,,AI extraction repeating colonial patterns of exploiting the global poor,Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,Web,high
Karen Hao,Data Conditioning Labor,,Underpaid workers worldwide cleaning and labeling AI training data,Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,Web,high
Karen Redrobe,(In)animation,,Animation theorized as the unstable boundary between life and lifelessness,Critics,Intertextual & Comparative,B. Comparative & Adaptation,Contemporary,Web,high
Karen Redrobe,Cinema and Speed/Stasis,,The crash and stillness as cinema's politics of motion and arrest,Critics,Intertextual & Comparative,B. Comparative & Adaptation,Contemporary,Web,high
Karen Redrobe,Film and Other Media,,"Reading film comparatively across animation, art, and adjacent media",Critics,Intertextual & Comparative,B. Comparative & Adaptation,Contemporary,Web,med
Karl Schoonover,Queer Cinema in the World,,Queer worldmaking through global cinema's aesthetics and geopolitics,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,Web,high
Karl Schoonover,Global Art Cinema,,"Art cinema as a worldwide circuit of taste, exhibition, and address",Critics,Identity-Based & Political,B. Queer Theory,Contemporary,DB,high
Karl Schoonover,Wastefulness/Slowness,,Slow and excessive cinema resisting capitalist productivity and efficiency,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,Web,med
Kate Crawford,Atlas of AI,,"Mapping AI's hidden planetary costs in minerals, labor, and data",Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,DB,high
Kate Crawford,Extractivism,,"AI as an extractive industry consuming earth, energy, and human labor",Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,DB,high
Kate Crawford,Affect Recognition Critique,,Debunking AI's claim to read emotion from faces as pseudoscience,Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,DB,high
Kathleen Stewart,Ordinary Affects,,Tracing how everyday intensities and atmospheres move and accrue,Critics,Affect & Sensory,A. Affect Theory,Contemporary,DB,high
Kathleen Stewart,Atmospheric Attunement,,Sensing the felt textures and moods that saturate ordinary scenes,Critics,Affect & Sensory,A. Affect Theory,Contemporary,DB,high
Kathleen Stewart,Affective Resonance,,"How feelings circulate and amplify between bodies, things, and places",Critics,Affect & Sensory,A. Affect Theory,Contemporary,DB,high
Kim Soyoung (김소영),Trans-Cinema,트랜스 시네마,"Cinema crossing media, borders, and the margins of the national archive",Critics,Historical & Cultural Materialist,Cultural Studies,Contemporary,Web,high
Kim Soyoung (김소영),Trans-Asia Screen Culture,트랜스 아시아 영상문화,Inter-Asian frameworks for studying screen cultures beyond the nation,Critics,Historical & Cultural Materialist,Cultural Studies,Contemporary,Web,high
Kim Soyoung (김소영),Postcolonial Phantom,식민 이후의 유령,Spectral returns of colonial history haunting Korean cinema's archive,Critics,Historical & Cultural Materialist,Cultural Studies,Contemporary,Web,high
Kuan-Hsing Chen (陳光興),Asia as Method,亞洲作為方法,Using Asia as reference point to decolonize knowledge production,Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,DB,high
Kuan-Hsing Chen (陳光興),De-imperialization,去帝國,Critical self-reckoning with imperialism by both colonizer and colonized,Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,DB,high
Kuan-Hsing Chen (陳光興),Inter-Asia Cultural Studies,亞際文化研究,Building horizontal intellectual networks across Asian societies,Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,DB,high
Kyla Schuller,The Biopolitics of Feeling,,Sentiment and impressibility as nineteenth-century machinery of race and sex,Critics,Identity-Based & Political,Feminist & Gender Criticism,Contemporary,Web,high
Kyla Schuller,Impressibility,,"The body's graded capacity to be affected, used to rank race and sex",Critics,Identity-Based & Political,Feminist & Gender Criticism,Contemporary,Web,high
Kyla Schuller,Counterhistory of Feminism,,White feminism exposed against a long intersectional feminist tradition,Critics,Identity-Based & Political,Feminist & Gender Criticism,Contemporary,Web,high
Laura U. Marks,Haptic Visuality,,"A way of seeing that touches the image, evoking texture and the body",Critics,Affect & Sensory,Embodied & Sensory Reading,Contemporary,DB,high
Laura U. Marks,The Skin of the Film,,"Film as a sensuous membrane carrying embodied, intercultural memory",Critics,Affect & Sensory,Embodied & Sensory Reading,Contemporary,DB,high
Laura U. Marks,Intercultural Cinema,,Diasporic film recovering sense memory across cultural displacement,Critics,Affect & Sensory,Embodied & Sensory Reading,Contemporary,DB,high
Laura U. Marks,Enfoldment and Infinity,,An aesthetics linking Islamic art's logic to digital and algorithmic images,Critics,Affect & Sensory,Embodied & Sensory Reading,Contemporary,Knowledge,med
Leah Lakshmi Piepzna-Samarasinha,Care Work,,Disability justice realized through care webs and queer femme emotional labor,Critics,Identity-Based & Political,Disability Studies,Contemporary,Web,high
Leah Lakshmi Piepzna-Samarasinha,Disability Justice,,"A movement centering disabled QTBIPOC, collective access, and interdependence",Critics,Identity-Based & Political,Disability Studies,Contemporary,Web,high
Leah Lakshmi Piepzna-Samarasinha,Crip Emotional Intelligence,,Skills and knowledge developed through disabled and sick lived experience,Critics,Identity-Based & Political,Disability Studies,Contemporary,Web,high
Leanne Betasamosake Simpson,Grounded Normativity,,Ethics and law arising from sustained relationship with land,Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,DB,high
Leanne Betasamosake Simpson,Resurgence,,Regenerating Indigenous life on Indigenous terms against colonial erasure,Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,DB,high
Leanne Betasamosake Simpson,Land-Based Practice,,Knowledge and pedagogy grounded in living with and on the land,Culture,Global & Transnational Culture,Indigenous & Decolonial Culture,Contemporary,DB,high
Lisa Parks,Satellite/Infrastructure Media,,Studying satellites and infrastructures as media that shape vision and power,Culture,Media & Communication,Media Archaeology & Materiality,Contemporary,DB,high
Lisa Parks,Orbital Imaginaries,,How orbital and satellite imagery reframes the planet and global sight,Culture,Media & Communication,Media Archaeology & Materiality,Contemporary,DB,high
Lisa Parks,Footprints,,The terrestrial reach and material traces of satellite media coverage,Culture,Media & Communication,Media Archaeology & Materiality,Contemporary,DB,med
María Lugones,Coloniality of Gender,,Colonialism imposed a hierarchical gender system as part of racial domination,Politics,"Postcolonial, Feminist & Environmental Politics",Postcolonial & Decolonial Politics,Contemporary,DB,high
María Lugones,Colonial/Modern Gender System,,"The interlocking apparatus binding gender, race, and capitalist colonialism",Politics,"Postcolonial, Feminist & Environmental Politics",Postcolonial & Decolonial Politics,Contemporary,DB,high
María Lugones,Decolonial Feminism,,Feminism resisting the coloniality of gender from the colonial difference,Politics,"Postcolonial, Feminist & Environmental Politics",Postcolonial & Decolonial Politics,Contemporary,DB,high
María Lugones,World-Traveling,,Shifting between worlds of meaning to perceive across difference with love,Politics,"Postcolonial, Feminist & Environmental Politics",Postcolonial & Decolonial Politics,Contemporary,Knowledge,high
Marquis Bey,Black Trans Feminism,,Blackness and transness theorized together as abolition and gender radicality,Critics,Identity-Based & Political,Queer Theory,Contemporary,Web,high
Marquis Bey,Fugitivity,,Escaping imposed categories by stealing oneself back from power,Critics,Identity-Based & Political,Queer Theory,Contemporary,Web,high
Marquis Bey,Gender Radicality,,Transness as wayward movement toward the undoing of gender itself,Critics,Identity-Based & Political,Queer Theory,Contemporary,Web,high
Mary L. Gray,Ghost Work,,Hidden human labor making automated services appear seamless and intelligent,Society,Digital & Network Society,Social Technology & Data,Contemporary,Web,high
Mary L. Gray,Invisible Human Computation,,Tasks done by people but presented to users as machine output,Society,Digital & Network Society,Social Technology & Data,Contemporary,Web,high
Mary L. Gray,On-Demand Labor,,"Precarious, task-based gig work funneled through platforms and APIs",Society,Digital & Network Society,Social Technology & Data,Contemporary,Web,high
Meredith Whittaker,Surveillance Business Model,,AI built on and extending the data-surveillance economy of big tech,Society,Digital & Network Society,Science & Technology Studies (STS),Contemporary,Web,high
Meredith Whittaker,Industrial Capture,,Concentration of AI's data and compute in a handful of corporations,Society,Digital & Network Society,Science & Technology Studies (STS),Contemporary,Web,high
Meredith Whittaker,AI Now,,Research agenda exposing AI's social power and accountability gaps,Society,Digital & Network Society,Science & Technology Studies (STS),Contemporary,Web,med
Michel Chion,Acousmêtre,acousmêtre,"A voice heard without seeing its source, holding uncanny power onscreen",Critics,Formalist & Text-Centric,Stylistics & Textual Criticism,Modern,DB,high
Michel Chion,Audiovisual Contract,,Sound and image perceived as a unified whole through mutual influence,Critics,Formalist & Text-Centric,Stylistics & Textual Criticism,Modern,DB,high
Michel Chion,Synchresis,synchrèse,The forged weld between a sound and a simultaneous image,Critics,Formalist & Text-Centric,Stylistics & Textual Criticism,Modern,DB,high
Michel Chion,Added Value,valeur ajoutée,Sound investing the image with meaning it seems to contain naturally,Critics,Formalist & Text-Centric,Stylistics & Textual Criticism,Modern,Knowledge,high
Nadia Bozak,The Cinematic Footprint,,Cinema's hidden dependence on natural resources and the energy economy,Critics,Ecological & Environmental,Ecocriticism,Contemporary,Web,high
Nadia Bozak,Resource Image,,"The filmed image read as a record of its material, biophysical cost",Critics,Ecological & Environmental,Ecocriticism,Contemporary,Web,high
Nadia Bozak,Energy/Media,,Linking the disappearance of resources to the rise of digital media,Critics,Ecological & Environmental,Ecocriticism,Contemporary,Web,med
Nelson Maldonado-Torres,Coloniality of Being,,Colonialism's dehumanizing imprint persisting in lived existence,Politics,"Postcolonial, Feminist & Environmental Politics",Postcolonial & Decolonial Politics,Contemporary,DB,high
Nelson Maldonado-Torres,Coloniality of War,,A permanent war logic normalizing violence against the colonized,Politics,"Postcolonial, Feminist & Environmental Politics",Postcolonial & Decolonial Politics,Contemporary,DB,high
Nelson Maldonado-Torres,The Decolonial Turn,,"A shift toward decolonizing knowledge, power, and being",Politics,"Postcolonial, Feminist & Environmental Politics",Postcolonial & Decolonial Politics,Contemporary,DB,high
Neta Alexander,Interface Frictions,,"Everyday interface features producing slow, invisible digital debility",Culture,"Digital, Media & Algorithmic Culture",Algorithmic & Platform Culture,Contemporary,Web,high
Neta Alexander,Buffering/Latency,,"Delay and waiting as inherent, understudied conditions of digital systems",Culture,"Digital, Media & Algorithmic Culture",Algorithmic & Platform Culture,Contemporary,Web,high
Neta Alexander,Algorithmic Spectatorship,,Streaming algorithms reshaping how and what we watch,Culture,"Digital, Media & Algorithmic Culture",Algorithmic & Platform Culture,Contemporary,Web,med
Paddy Scannell,Dailiness,,Broadcasting weaving itself into the ordinary rhythm of everyday life,Culture,Media & Communication,Media Effects & Audiences,Modern,DB,high
Paddy Scannell,Public Service Broadcasting,,Broadcasting as a public good making events available to all,Culture,Media & Communication,Media Effects & Audiences,Modern,DB,high
Paddy Scannell,Communicative Ethos,,The care structures by which broadcast talk addresses its absent audience,Culture,Media & Communication,Media Effects & Audiences,Modern,Knowledge,med
Pascal Gielen,The Murmuring of the Artistic Multitude,,The art world as a creative multitude entangled with post-Fordist labor,ART,Anthropology & Sociology of Art,Cultural Industries & Production,Contemporary,DB,high
Pascal Gielen,Institutional Critique,,Art interrogating the institutions that frame and legitimate it,ART,Anthropology & Sociology of Art,Cultural Industries & Production,Contemporary,DB,high
Pascal Gielen,Creativity,,The creative imperative harnessed by neoliberal cultural production,ART,Anthropology & Sociology of Art,Cultural Industries & Production,Contemporary,DB,med
Patrick W. Galbraith,Moe,萌え,Affectionate response to fictional characters in Japanese fan culture,Culture,British Cultural Studies (Birmingham School),Subculture & Fandom,Contemporary,DB,high
Patrick W. Galbraith,Otaku,オタク,"Devoted fans of anime, manga, and games as a contested cultural figure",Culture,British Cultural Studies (Birmingham School),Subculture & Fandom,Contemporary,DB,high
Patrick W. Galbraith,The Ethics of Affect,,Defending fan attachments to fiction as legitimate affective relations,Culture,British Cultural Studies (Birmingham School),Subculture & Fandom,Contemporary,DB,med
Paul Ekman,Basic Emotions,,"A small set of biologically universal, discrete emotions",Psychology,Emotion & Motivation,Emotion Theory,Modern,DB,high
Paul Ekman,Universal Facial Expressions,,Core emotions expressed by the same facial signals across all cultures,Psychology,Emotion & Motivation,Emotion Theory,Modern,DB,high
Paul Ekman,Micro-expressions,,Fleeting involuntary facial signals that leak concealed emotion,Psychology,Emotion & Motivation,Emotion Theory,Modern,DB,high
Paul Ekman,Display Rules,,Cultural norms governing when and how emotions may be shown,Psychology,Emotion & Motivation,Emotion Theory,Modern,Knowledge,high
Paul Gilroy,The Black Atlantic,,"A transnational black culture forged across the Atlantic, beyond the nation",Culture,Global & Transnational Culture,Diaspora & Deterritorialization,Contemporary,DB,high
Paul Gilroy,Postcolonial Melancholia,,A nation's unmourned loss of empire fueling racial anxiety,Culture,Global & Transnational Culture,Diaspora & Deterritorialization,Contemporary,DB,high
Paul Gilroy,Conviviality,,Everyday multicultural living that exceeds the categories of race,Culture,Global & Transnational Culture,Diaspora & Deterritorialization,Contemporary,Knowledge,high
Paul Gilroy,Between Camps,,Refusing race-thinking and absolutist identities in a planetary humanism,Culture,Global & Transnational Culture,Diaspora & Deterritorialization,Contemporary,DB,med
Paul Romer,Endogenous Growth Theory,,"Growth driven internally by ideas, knowledge, and innovation",Economics,Classical & Neoclassical Economics,Microeconomic Foundations,Contemporary,DB,high
Paul Romer,Ideas as Capital,,Nonrival ideas as the engine of sustained economic growth,Economics,Classical & Neoclassical Economics,Microeconomic Foundations,Contemporary,DB,high
Paul Romer,Charter Cities,,New cities under reformed rules to spur development and good governance,Economics,Classical & Neoclassical Economics,Microeconomic Foundations,Contemporary,DB,high
Paul Virilio,Dromology,dromologie,The logic of speed as the decisive force shaping politics and perception,Culture,Media & Communication,Media Archaeology & Materiality,Modern,DB,high
Paul Virilio,The Integral Accident,,Every technology invents its own catastrophe as its hidden corollary,Culture,Media & Communication,Media Archaeology & Materiality,Modern,DB,high
Paul Virilio,Aesthetics of Disappearance,,Speed and the image dissolving stable perception into vanishing,Culture,Media & Communication,Media Archaeology & Materiality,Modern,DB,high
Peter Singer,Animal Liberation,,Extending equal moral consideration to the suffering of non-human animals,Politics,"Justice, Recognition & Community",Philosophy of Law & Justice,Contemporary,DB,high
Peter Singer,Effective Altruism,,Using evidence and reason to do the most good with one's resources,Politics,"Justice, Recognition & Community",Philosophy of Law & Justice,Contemporary,DB,high
Peter Singer,Preference Utilitarianism,,Right action maximizes the satisfaction of beings' preferences,Politics,"Justice, Recognition & Community",Philosophy of Law & Justice,Contemporary,DB,high
Peter Sloterdijk,Spheres,Sphären,"Human existence as life within shared protective, immunizing spaces",Culture,Philosophy & Aesthetics of Culture,Symbolic Forms & Praxis,Contemporary,DB,high
Peter Sloterdijk,Anthropotechnics,Anthropotechnik,Practices and exercises by which humans shape and train themselves,Culture,Philosophy & Aesthetics of Culture,Symbolic Forms & Praxis,Contemporary,DB,high
Peter Sloterdijk,Cynical Reason,zynische Vernunft,Enlightened false consciousness that knows better yet acts otherwise,Culture,Philosophy & Aesthetics of Culture,Symbolic Forms & Praxis,Contemporary,DB,high
Philip Auslander,Liveness,,Live performance's meaning redefined by its relation to mediatization,ART,Performance Studies & Theatre,Performance Theory & Ritual,Contemporary,DB,high
