theorist,concept,native,one_liner,part,major,sub,era,source,confidence
John J. Mearsheimer,The Israel Lobby,,Domestic lobby distorting US Middle East foreign policy,Politics,International Relations & Security,A. International Relations,Contemporary,Knowledge,med
John Lie,K-Pop,,Korean popular music as global cultural and industrial phenomenon,Society,Advanced & Applied Social Theories,Race & Ethnicity,Contemporary,DB,high
John Lie,Zainichi,在日,Korean diaspora identity and belonging in postwar Japan,Society,Advanced & Applied Social Theories,Race & Ethnicity,Contemporary,DB,high
John Lie,Multiethnic Japan,,Debunking the myth of Japanese ethnic homogeneity,Society,Advanced & Applied Social Theories,Race & Ethnicity,Contemporary,DB,high
John Rawls,Justice as Fairness,,"Principles of justice chosen under fair, impartial conditions",Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,DB,high
John Rawls,Original Position,,Hypothetical choice situation for selecting just principles,Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,DB,high
John Rawls,Veil of Ignorance,,Choosing principles blind to one's own social position,Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,DB,high
John Rawls,Difference Principle,,Inequalities just only if they benefit the least advantaged,Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,Knowledge,high
John Rawls,Public Reason,,Justifying political power through reasons all can accept,Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,DB,high
John Rawls,Overlapping Consensus,,Stable agreement across differing comprehensive moral doctrines,Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,Knowledge,high
John Street,Politics and Popular Culture,,How popular culture shapes and expresses political life,Culture,British Cultural Studies (Birmingham School),C. Popular Culture & Politics,Contemporary,DB,high
John Street,Celebrity Politics,,Celebrities as political actors and representatives,Culture,British Cultural Studies (Birmingham School),C. Popular Culture & Politics,Contemporary,DB,high
John Street,Music and Politics,,Popular music as a site of political meaning and power,Culture,British Cultural Studies (Birmingham School),C. Popular Culture & Politics,Contemporary,DB,high
John Urry,The Tourist Gaze,,Socially organized ways of seeing that structure tourism,Society,Contemporary Social Theories,Globalization & World-Systems,Modern,DB,high
John Urry,Mobilities,,"Paradigm centering movement of people, objects and information",Society,Contemporary Social Theories,Globalization & World-Systems,Modern,DB,high
John Urry,Climate Change and Society,,Sociological analysis of carbon societies and energy futures,Society,Contemporary Social Theories,Globalization & World-Systems,Modern,DB,med
John Urry,The End of Organized Capitalism,,"Shift from organized to disorganized, flexible capitalist economies",Society,Contemporary Social Theories,Globalization & World-Systems,Modern,Knowledge,med
John von Neumann,Game Theory,,Mathematical theory of strategic decision-making among rational actors,Economics,Behavioral Game Theory & Strategic Interaction,Behavioral Game Theory,Modern,DB,high
John von Neumann,Minimax Theorem,,Optimal strategy minimizing maximum loss in zero-sum games,Economics,Behavioral Game Theory & Strategic Interaction,Behavioral Game Theory,Modern,Knowledge,high
John von Neumann,Von Neumann Architecture,,Computer design storing program and data in shared memory,Economics,Behavioral Game Theory & Strategic Interaction,Behavioral Game Theory,Modern,DB,high
John von Neumann,Cellular Automata,,Self-reproducing computational systems on discrete grids,Economics,Behavioral Game Theory & Strategic Interaction,Behavioral Game Theory,Modern,DB,high
John von Neumann,Expected Utility Theory,,Axiomatic basis for rational choice under risk,Economics,Behavioral Game Theory & Strategic Interaction,Behavioral Game Theory,Modern,Knowledge,high
Jon Ronson,Public Shaming,,Mass online shaming as collective punishment and spectacle,Culture,Media & Communication,A. Media Effects & Audiences,Contemporary,DB,high
Jon Ronson,Cancel Culture,,Coordinated social withdrawal of support after transgressions,Culture,Media & Communication,A. Media Effects & Audiences,Contemporary,DB,med
Jon Ronson,So You've Been Publicly Shamed,,Reportage on lives destroyed by viral internet shaming,Culture,Media & Communication,A. Media Effects & Audiences,Contemporary,DB,high
Jonathan Haidt,The Righteous Mind,,"Moral judgment driven by intuition, with reason post-hoc",Psychology,Social Psychology,A. Identity & Intergroup,Contemporary,DB,high
Jonathan Haidt,Moral Foundations Theory,,"Innate moral intuitions spanning care, fairness, loyalty, authority, sanctity",Psychology,Social Psychology,A. Identity & Intergroup,Contemporary,Knowledge,high
Jonathan Haidt,The Coddling of the American Mind,,Overprotection eroding student resilience and free inquiry,Psychology,Social Psychology,A. Identity & Intergroup,Contemporary,DB,high
Jonathan Haidt,The Social Intuitionist Model,,Moral reasoning as elephant guided by intuitive rider,Psychology,Social Psychology,A. Identity & Intergroup,Contemporary,Knowledge,high
Jonathan Haidt,The Happiness Hypothesis,,Ancient wisdom tested against modern psychological science,Psychology,Social Psychology,A. Identity & Intergroup,Contemporary,DB,med
José Esteban Muñoz,Disidentifications,,Minoritarian subjects reworking dominant culture from within,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,DB,high
José Esteban Muñoz,Cruising Utopia,,Queerness as a not-yet-here horizon of hope,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,DB,high
José Esteban Muñoz,The Sense of Brown,,"Brownness as a shared affective, ethnic mode of being",Critics,Identity-Based & Political,B. Queer Theory,Contemporary,DB,high
José Esteban Muñoz,Feeling Brown,,Latina/o affect exceeding normative structures of feeling,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,Knowledge,med
Joseph Campbell,The Hero's Journey,,"Universal monomyth of departure, initiation and return",Critics,Intertextual & Comparative,A. Intertextuality,Modern,DB,high
Joseph Campbell,The Hero with a Thousand Faces,,Foundational study of the cross-cultural heroic monomyth,Critics,Intertextual & Comparative,A. Intertextuality,Modern,DB,high
Joseph Campbell,Myth Criticism,,Reading texts through recurring universal mythic structures,Critics,Intertextual & Comparative,A. Intertextuality,Modern,DB,high
Joseph Campbell,The Masks of God,,Comparative survey of world mythology across civilizations,Critics,Intertextual & Comparative,A. Intertextuality,Modern,DB,med
Joseph Campbell,Follow Your Bliss,,Pursuing inner calling as path to mythic fulfillment,Critics,Intertextual & Comparative,A. Intertextuality,Modern,Knowledge,med
Joseph Gusfield,Symbolic Crusade,,Temperance movement as a struggle over status and symbols,Society,Advanced & Applied Social Theories,General Social Theories,Modern,DB,high
Joseph Gusfield,The Culture of Public Problems,,How social problems are rhetorically constructed and owned,Society,Advanced & Applied Social Theories,General Social Theories,Modern,DB,high
Joseph Gusfield,Status Politics,,Group conflict over relative prestige rather than material interests,Society,Advanced & Applied Social Theories,General Social Theories,Modern,Knowledge,high
Joseph Gusfield,Drinking and Disorder,,Cultural meanings and control of alcohol in society,Society,Advanced & Applied Social Theories,General Social Theories,Modern,DB,med
Joseph Nye,Soft Power,,Getting outcomes through attraction rather than coercion,Politics,International Relations & Security,A. International Relations,Contemporary,DB,high
Joseph Nye,Smart Power,,Combining hard and soft power into effective strategy,Politics,International Relations & Security,A. International Relations,Contemporary,DB,high
Joseph Nye,Complex Interdependence,,States linked by multiple channels reducing the role of force,Politics,International Relations & Security,A. International Relations,Contemporary,Knowledge,high
Joseph Nye,The Future of Power,,How power diffuses among states and nonstate actors,Politics,International Relations & Security,A. International Relations,Contemporary,DB,med
Joseph Schumpeter,Creative Destruction,,Capitalism renews itself by destroying old economic structures,Economics,Institutional & Evolutionary Economics,Evolutionary Economics,Modern,DB,high
Joseph Schumpeter,Entrepreneurship,,Entrepreneur as innovator driving economic transformation,Economics,Institutional & Evolutionary Economics,Evolutionary Economics,Modern,DB,high
Joseph Schumpeter,Innovation and Evolution,,Innovation as the engine of economic development,Economics,Institutional & Evolutionary Economics,Evolutionary Economics,Modern,DB,high
Joseph Schumpeter,Business Cycles,,Economic fluctuations driven by waves of innovation,Economics,Institutional & Evolutionary Economics,Evolutionary Economics,Modern,DB,med
Joseph Schumpeter,Creative Response in Economic History,,Novel entrepreneurial action that reshapes economic possibilities,Economics,Institutional & Evolutionary Economics,Evolutionary Economics,Modern,Knowledge,med
Judith Butler,Gender Performativity,,"Gender produced through repeated stylized acts, not innate essence",Critics,Identity-Based & Political,B. Queer Theory,Contemporary,DB,high
Judith Butler,Gender Trouble,,Foundational text destabilizing the category of woman,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,DB,high
Judith Butler,Precarious Life,,Shared vulnerability and unequal grievability of human lives,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,DB,high
Judith Butler,The Heterosexual Matrix,,"Grid naturalizing aligned sex, gender and desire",Critics,Identity-Based & Political,B. Queer Theory,Contemporary,Knowledge,high
Judith Butler,Bodies That Matter,,How discourse materializes and bounds the sexed body,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,Knowledge,high
Judith Butler,Performativity,,Discourse enacts what it names through citational repetition,Critics,Identity-Based & Political,B. Queer Theory,Contemporary,DB,high
Judith Herman,Trauma and Recovery,,"Three-stage model of safety, remembrance and reconnection",Psychology,Clinical & Psychopathology,C. Trauma & Resilience,Modern,DB,high
Judith Herman,Complex PTSD,,Prolonged repeated trauma producing distinct symptom complex,Psychology,Clinical & Psychopathology,C. Trauma & Resilience,Modern,DB,high
Judith Herman,Father-Daughter Incest,,Pioneering study of incest as patriarchal abuse,Psychology,Clinical & Psychopathology,C. Trauma & Resilience,Modern,DB,med
Judith Herman,Stages of Recovery,,"Sequential restoration of safety, mourning and reconnection after trauma",Psychology,Clinical & Psychopathology,C. Trauma & Resilience,Modern,Knowledge,high
Judith Shklar,The Liberalism of Fear,,Liberalism grounded in avoiding cruelty and protecting the weak,Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,Knowledge,high
Judith Shklar,Ordinary Vices,,Putting cruelty first among the everyday human vices,Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,DB,high
Judith Shklar,The Faces of Injustice,,Injustice as lived experience irreducible to mere misfortune,Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,DB,high
Judith Shklar,Legalism,,Critique of law treated as morally self-contained rule-following,Politics,"Justice, Recognition & Community",A. Liberalism & Justice,Modern,DB,med
Julia Kristeva,Abjection,,Horror at what threatens the boundary of self,Critics,Psychoanalytic & Psychological,A. Freudian & Lacanian,Modern,DB,high
Julia Kristeva,Intertextuality,intertextualité,Every text woven from absorbed and transformed other texts,Critics,Psychoanalytic & Psychological,A. Freudian & Lacanian,Modern,DB,high
Julia Kristeva,The Semiotic and the Symbolic,le sémiotique,Drive-based rhythmic register versus structured signifying language,Critics,Psychoanalytic & Psychological,A. Freudian & Lacanian,Modern,DB,high
Julia Kristeva,Powers of Horror,Pouvoirs de l'horreur,Major study of abjection in literature and subjectivity,Critics,Psychoanalytic & Psychological,A. Freudian & Lacanian,Modern,DB,high
Julia Kristeva,Chora,khôra,Pre-symbolic maternal space of drives and rhythms,Critics,Psychoanalytic & Psychological,A. Freudian & Lacanian,Modern,Knowledge,high
Julian McDougall,Media Literacy,,"Critical capacity to read, evaluate and create media",Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,DB,high
Julian McDougall,Fake News,,Pedagogy for navigating misinformation and dis/information online,Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,DB,med
Julian McDougall,The Dynamic Literacies,,"Fluid, contextual literacies across shifting media environments",Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,Knowledge,med
Julian Simon,The Ultimate Resource,,Human ingenuity as the inexhaustible source of resources,Economics,Development & Environmental Economics,Environmental & Resource Economics,Modern,DB,high
Julian Simon,Resource Abundance,,Long-run falling resource scarcity driven by innovation,Economics,Development & Environmental Economics,Environmental & Resource Economics,Modern,DB,high
Julian Simon,Population as Resource,,Growing population as net economic and creative asset,Economics,Development & Environmental Economics,Environmental & Resource Economics,Modern,DB,high
Jürgen Habermas,The Public Sphere,Öffentlichkeit,Arena of rational-critical debate mediating state and society,Society,Contemporary Social Theories,Power and Control,Modern,DB,high
Jürgen Habermas,Communicative Action,kommunikatives Handeln,"Coordination through reasoned, mutual understanding toward consensus",Society,Contemporary Social Theories,Power and Control,Modern,DB,high
Jürgen Habermas,Colonization of the Lifeworld,Kolonialisierung der Lebenswelt,System imperatives of money and power invading everyday life,Society,Contemporary Social Theories,Power and Control,Modern,DB,high
Jürgen Habermas,Deliberative Democracy,,"Legitimacy through inclusive, reasoned public deliberation",Society,Contemporary Social Theories,Power and Control,Modern,DB,high
Jürgen Habermas,Legitimation Crisis,Legitimationskrise,Advanced capitalism's failure to secure mass political loyalty,Society,Contemporary Social Theories,Power and Control,Modern,DB,high
Jürgen Habermas,Ideal Speech Situation,ideale Sprechsituation,Distortion-free communication where only better argument prevails,Society,Contemporary Social Theories,Power and Control,Modern,Knowledge,high
Felwine Sarr,Afrotopia,,Decolonizing knowledge so Africa imagines its own future,Politics,"Postcolonial, Feminist & Environmental Politics",A. Postcolonial & Decolonial Politics,Contemporary,Web,high
Felwine Sarr,Restitution,,Return of looted African heritage from European museums,Politics,"Postcolonial, Feminist & Environmental Politics",A. Postcolonial & Decolonial Politics,Contemporary,Web,high
Felwine Sarr,Ateliers de la pensée,Ateliers de la pensée,African and diasporic workshops rethinking the world from Africa,Politics,"Postcolonial, Feminist & Environmental Politics",A. Postcolonial & Decolonial Politics,Contemporary,Web,high
Francesco Casetti,Relocation of Cinema,,Cinema unhinged from theaters and dispersed across new platforms,Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,Web,high
Francesco Casetti,Hypertopia,,New spatial structure where cinema exists across many places,Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,Web,high
Francesco Casetti,The Lumière Galaxy,,Seven keywords for cinema's survival in the digital age,Critics,Digital & Media-Specific,C. Platform & Media Studies,Contemporary,Web,high
Frank B. Wilderson III,Afropessimism,,Blackness as ontological position of social death within civil society,Critics,Identity-Based & Political,C. Postcolonial & Critical Race,Contemporary,Web,high
Frank B. Wilderson III,Social Death,,Slave's structural exclusion from humanity and natal alienation,Critics,Identity-Based & Political,C. Postcolonial & Critical Race,Contemporary,Web,high
Frank B. Wilderson III,Cinematic Slavery,,Film's reproduction of the long durée of social death,Critics,Identity-Based & Political,C. Postcolonial & Critical Race,Contemporary,Web,high
Frank B. Wilderson III,Gratuitous Violence,,Anti-Black violence requiring no provocation or transgression,Critics,Identity-Based & Political,C. Postcolonial & Critical Race,Contemporary,Web,med
Glen Coulthard,Grounded Normativity,,Ethics generated by Indigenous place-based practices and land,Politics,"Postcolonial, Feminist & Environmental Politics",A. Postcolonial & Decolonial Politics,Contemporary,Web,high
