theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Gary McMahan,Horizontal Fit (SHRM),,Internal coherence among HR practices boosts effectiveness,MANAGEMENT,Human Resource Management,D. Strategic HRM & Fit,1992,DB,high
Gary McMahan,Vertical Fit (SHRM),,HR practices aligned with strategy improve performance,MANAGEMENT,Human Resource Management,D. Strategic HRM & Fit,1992,DB,high
Gary McMahan,SHRM Theoretical Frameworks,,Behavioral cybernetic agency and resource-based views inform SHRM,MANAGEMENT,Human Resource Management,D. Strategic HRM & Fit,1992,Web,high
Philip Kotler,Social Marketing Theory,,Marketing techniques applied to change behavior for social good,MANAGEMENT,Marketing & Consumer Behavior,"B. Branding, Relationship & Social Marketing",1971,DB,high
Philip Kotler,Social Marketing for Environment (Behavioral),,Behavior-change marketing applied to environmental and social ends,MANAGEMENT,Marketing & Consumer Behavior,"B. Branding, Relationship & Social Marketing",1970s,DB,high
Philip Kotler,Marketing Mix,,Product price place and promotion shape market offering,MANAGEMENT,Marketing & Consumer Behavior,"B. Branding, Relationship & Social Marketing",1967,Knowledge,high
Philip Kotler,Marketing Myopia and Orientation,,Firms succeed by serving customer needs not products,MANAGEMENT,Marketing & Consumer Behavior,"B. Branding, Relationship & Social Marketing",1967,Knowledge,high
Philip Kotler,Demarketing,,Deliberately discouraging demand to manage scarce resources,MANAGEMENT,Marketing & Consumer Behavior,"B. Branding, Relationship & Social Marketing",1971,Knowledge,med
Jan Johanson,Uppsala Model of Internationalization,,Firms expand abroad gradually as market knowledge grows,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1977,DB,high
Jan Johanson,Psychic Distance Theory,,Cultural and cognitive distance shapes market entry sequence,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1975,DB,high
Jan Johanson,Establishment Chain,,Foreign commitment deepens through incremental market stages,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1977,Knowledge,high
Jan Johanson,Liability of Outsidership,,Lacking network position hinders foreign market success,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,2009,Knowledge,med
Mark Kramer,Creating Shared Value (CSV) Theory,,Business creates economic value by addressing social needs,MANAGEMENT,"Business Ethics, CSR & Governance",A. CSR Frameworks & Shared Value,2011,DB,high
Mark Kramer,Shared Value (CSV) Governance Theory,,Governance aligning competitiveness with societal progress,MANAGEMENT,"Business Ethics, CSR & Governance",A. CSR Frameworks & Shared Value,2011,DB,high
Mark Kramer,Strategic Philanthropy,,Targeted giving that improves competitive context,MANAGEMENT,"Business Ethics, CSR & Governance",A. CSR Frameworks & Shared Value,2002,Knowledge,high
Mark Kramer,Collective Impact,,Cross-sector coordination solves large-scale social problems,MANAGEMENT,"Business Ethics, CSR & Governance",A. CSR Frameworks & Shared Value,2011,Knowledge,high
Arnold Bakker,Job Demands-Resources (JD-R) Model,,Job demands and resources jointly predict strain and engagement,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2007,DB,high
Arnold Bakker,Job Demands-Resources (JD-R) Model (Engagement),,Resources fuel work engagement buffering demand-driven burnout,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2007,DB,high
Arnold Bakker,Work Engagement,,Vigor dedication and absorption define engaged work states,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2002,Knowledge,high
Arnold Bakker,Job Crafting,,Employees reshape tasks and relations to fit themselves,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2010s,Knowledge,high
Evangelia Demerouti,Job Demands-Resources (JD-R) Model (Engagement),,Balancing demands and resources shapes burnout and engagement,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2001,DB,high
Evangelia Demerouti,Job Demands-Resources (JD-R) Model,,Demands cause strain while resources motivate and protect,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2001,DB,high
Evangelia Demerouti,Burnout Dual Process,,Demands deplete energy while lacking resources kills motivation,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2001,Knowledge,high
applied to IB,Managerial Discretion (IB),,Latitude of managerial action varies across international contexts,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,2000s,DB,med
applied to IB,Organizational Slack Theory (IB),,Surplus resources buffer MNCs against international shocks,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,2000s,DB,med
John French,French and Raven's Bases of Power,,Five power bases ground social influence in organizations,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1959,DB,high
John French,Social Power Theory (Leadership),,Influence rests on reward coercive legitimate referent and expert power,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1959,DB,high
John French,Force Field Analysis,,Behavior held by balance of driving and restraining forces,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1950s,Knowledge,med
Bertram Raven,French and Raven's Bases of Power,,Five social power bases later expanded to six,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1959,DB,high
Bertram Raven,Social Power Theory (Leadership),,Power bases shape compliance and influence tactics,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1959,DB,high
Bertram Raven,Power/Interaction Model of Influence,,Influence choices follow situational appraisal of power bases,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1990s,Knowledge,med
Richard Emerson,Power-Dependence Theory,,Power derives from another's dependence on valued resources,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1962,DB,high
Richard Emerson,Social Exchange Theory,,Relations sustained through reciprocal exchange of valued resources,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1972,DB,high
Richard Emerson,Exchange Networks,,Power balances and shifts across connected exchange relations,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1972,Knowledge,med
John Freeman,Population Ecology of Organizations,,Environmental selection shapes survival of organizational forms,MANAGEMENT,Organizational Theory & Design,"C. Ecology, Resource Dependence & Evolution",1977,DB,high
John Freeman,Organizational Ecology Theory,,Organizations evolve through variation selection and retention,MANAGEMENT,Organizational Theory & Design,"C. Ecology, Resource Dependence & Evolution",1977,DB,high
John Freeman,Structural Inertia,,Established organizations resist change risking selection death,MANAGEMENT,Organizational Theory & Design,"C. Ecology, Resource Dependence & Evolution",1984,Knowledge,high
John Freeman,Liability of Newness,,Young organizations face higher risk of failure,MANAGEMENT,Organizational Theory & Design,"C. Ecology, Resource Dependence & Evolution",1980s,Knowledge,high
Christian Grönroos,Relationship Marketing Theory,,Marketing builds and sustains long-term customer relationships,MANAGEMENT,Marketing & Consumer Behavior,"B. Branding, Relationship & Social Marketing",1990s,DB,high
Christian Grönroos,Service Innovation Theory (Ops),,Value emerges through service interactions and co-creation,MANAGEMENT,Marketing & Consumer Behavior,"B. Branding, Relationship & Social Marketing",2000s,DB,med
Christian Grönroos,Perceived Service Quality,,Quality is gap between expected and experienced service,MANAGEMENT,Marketing & Consumer Behavior,"B. Branding, Relationship & Social Marketing",1984,Knowledge,high
Christian Grönroos,Nordic School of Services,,Service marketing centers on interactions and total experience,MANAGEMENT,Marketing & Consumer Behavior,"B. Branding, Relationship & Social Marketing",1980s,Knowledge,med
Linda Treviño,Ethical Leadership Theory,,Leaders shape ethics through modeling and reinforcement,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",2000s,DB,high
Linda Treviño,Ethical Leadership (CSR) Theory,,Ethical leaders link conduct to social responsibility,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",2000s,DB,high
Linda Treviño,Moral Person and Moral Manager,,Ethical leadership combines personal integrity and active management,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",2000,Knowledge,high
Linda Treviño,Behavioral Ethics,,Situational forces shape ethical and unethical workplace conduct,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",2000s,Knowledge,high
Michael E. Brown,Ethical Leadership Theory,,Normatively appropriate conduct promoted through leader influence,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",2005,DB,high
Michael E. Brown,Ethical Leadership (CSR) Theory,,Ethical leadership extends to social responsibility outcomes,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",2005,DB,high
Michael E. Brown,Social Learning of Ethics,,Followers learn ethics by observing credible leader models,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",2005,Knowledge,high
Richard Chase,Customer Contact Model,,Service efficiency falls as customer contact rises,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,1978-1983,Web,high
Richard Chase,Service Encounter Theory,,Customer contact intensity shapes service system design,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,1978,DB,high
Richard Chase,Service Recovery Paradox Theory,,Excellent recovery can raise satisfaction above pre-failure levels,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,1990s,DB,med
Richard Chase,Decoupling of Service Operations,,Separating high and low contact tasks raises efficiency,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,1983,Web,high
Bennett,Workplace Deviance Theory,,Voluntary behavior violating norms threatening organization or members,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1995,DB,high
Bennett,Abusive Supervision Theory,,Sustained hostile supervisory conduct harms subordinate wellbeing,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2000,DB,med
Bennett,Typology of Deviant Behaviors,,Deviance varies by minor-serious and interpersonal-organizational dimensions,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1995,Web,high
Bennett,Interpersonal and Organizational Deviance,,Deviant acts target either coworkers or the organization,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2000,Web,high
Robinson,Workplace Deviance Theory,,Norm-violating workplace behavior harming organization or coworkers,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1995,DB,high
Robinson,Abusive Supervision Theory,,Hostile leader behavior as a workplace deviance source,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2000,DB,med
Robinson,Typology of Deviant Workplace Behaviors,,Four categories from minor-serious and interpersonal-organizational scaling,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1995,Web,high
Robinson,Psychological Contract Breach,,Violated employment expectations trigger distrust and withdrawal,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1990s,Web,high
Henry Mintzberg,Emergent Strategy Theory,,Strategy emerges from patterns in action not just plans,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1985,DB,high
Henry Mintzberg,Adaptive Strategy Theory,,Strategy adapts continuously as conditions and learning unfold,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1980s,DB,high
Henry Mintzberg,Managerial Roles,,Managers enact interpersonal informational and decisional roles,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1973,Knowledge,high
Henry Mintzberg,Organizational Configurations,,Structures cluster into five coherent organizational forms,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1979,Knowledge,high
Henry Mintzberg,Deliberate vs Emergent Strategy,,Realized strategy blends intended plans and emergent patterns,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1985,Knowledge,high
Ann E. Tenbrunsel,Behavioral Ethics (Organizational Behavior),,Psychological forces explain why good people behave unethically,MANAGEMENT,Organizational Behavior & Work Psychology,D. Decision Making & Behavioral Ethics,2000s,DB,high
Ann E. Tenbrunsel,Ethical Decision Making (Behavioral Economics),,Bounded ethicality limits recognition of moral choices,MANAGEMENT,Organizational Behavior & Work Psychology,D. Decision Making & Behavioral Ethics,2000s,DB,high
Ann E. Tenbrunsel,Ethical Fading,,Moral dimensions of decisions disappear from awareness,MANAGEMENT,Organizational Behavior & Work Psychology,D. Decision Making & Behavioral Ethics,2004,Knowledge,high
Ann E. Tenbrunsel,Bounded Ethicality,,Cognitive limits cause systematic unintended ethical lapses,MANAGEMENT,Organizational Behavior & Work Psychology,D. Decision Making & Behavioral Ethics,2000s,Knowledge,high
David P. Baron,Non-Market Strategy Theory,,Firms compete through political social and legal arenas,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1995,DB,high
David P. Baron,Non-Market Strategy (International Business),,Managing political and social environments across borders,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1990s,DB,high
David P. Baron,Integrated Strategy,,Market and non-market strategies must be coordinated,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1995,Knowledge,high
David P. Baron,Private Politics,,Activists pressure firms directly outside government channels,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",2000s,Knowledge,med
Werner F.M. De Bondt,Representativeness Heuristic (Behavioral Finance),,Investors judge by resemblance overweighting recent salient patterns,MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,1985,DB,high
Werner F.M. De Bondt,Extrapolation Bias (Behavioral Finance),,Investors project recent trends too far into the future,MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,1985,DB,high
Werner F.M. De Bondt,Overreaction Hypothesis,,Investors overreact to news causing predictable price reversals,MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,1985,Web,high
