theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Maurice Merleau-Ponty,Chiasm / Intertwining,le chiasme,Reversible touching-touched structure binding self and world,Critics,Phenomenological & Hermeneutic,A. Hermeneutics,1964,Knowledge,high
Maurice Merleau-Ponty,Motor Intentionality,,Bodily skills disclose the world before reflective thought,Critics,Phenomenological & Hermeneutic,A. Hermeneutics,1945,Knowledge,med
Maurice Merleau-Ponty,Reversibility,,Seeing and being seen reversibly belong to the same flesh,Critics,Phenomenological & Hermeneutic,A. Hermeneutics,1964,Knowledge,med
Cheryll Glotfelty,Ecocriticism,,Study of the relationship between literature and physical environment,Critics,Ecological & Environmental,A. Ecocriticism,1990s,Knowledge,high
Cheryll Glotfelty,The Ecocriticism Reader,,Co-edited foundational anthology defining the field,Critics,Ecological & Environmental,A. Ecocriticism,1996,Knowledge,high
Cheryll Glotfelty,Environmental Literary Studies,,Brings ecological awareness into literary scholarship and pedagogy,Critics,Ecological & Environmental,A. Ecocriticism,1990s,Knowledge,med
Cheryll Glotfelty,ASLE,,Co-founded Association for the Study of Literature and Environment,Critics,Ecological & Environmental,A. Ecocriticism,1992,Knowledge,med
George Landow,Hypertext Theory,,Linked electronic text realizes poststructuralist ideas of textuality,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1990s,Knowledge,high
George Landow,Hypertext 2.0,,Influential book mapping convergence of critical theory and technology,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1992,Knowledge,high
George Landow,Lexia and Link,,Hypertext as networks of text-nodes joined by reader-chosen links,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1990s,Knowledge,high
George Landow,Reader as Co-author,,Hypertext blurs the boundary between writing and reading,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1990s,Knowledge,med
Michael Joyce,Afternoon a story,,Wrote canonical early hypertext fiction in Storyspace,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1987,Knowledge,high
Michael Joyce,Hypertext Fiction,,Pioneered nonlinear narrative dependent on reader-chosen pathways,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1980s-1990s,Knowledge,high
Michael Joyce,Constructive vs Exploratory Hypertext,,Distinguished hypertext readers build from hypertext readers merely browse,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1988,Knowledge,med
Michael Joyce,Storyspace,,Co-developed authoring software for hypertext literature,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1980s,Knowledge,med
Robert Stam,Adaptation Studies,,Film adaptation as dialogic intertextual transformation not fidelity test,Critics,Intertextual & Comparative,A. Intertextuality,2000s,Knowledge,high
Robert Stam,Beyond Fidelity,,Rejected fidelity criterion for judging literary-to-film adaptation,Critics,Intertextual & Comparative,A. Intertextuality,2000,Knowledge,high
Robert Stam,Dialogics of Adaptation,,Adaptation as endless Bakhtinian dialogue among texts,Critics,Intertextual & Comparative,A. Intertextuality,2005,Knowledge,high
Robert Stam,Film and Theory,,Synthesized contemporary critical theory for film studies,Critics,Intertextual & Comparative,A. Intertextuality,2000,Knowledge,med
Robert Stam,Reflexivity in Film,,Studied self-conscious cinema that exposes its own artifice,Critics,Intertextual & Comparative,A. Intertextuality,1990s,Knowledge,med
David Herman,Cognitive Narratology,,Studies narrative as instrument and product of mind,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2000s,Knowledge,high
David Herman,Storyworld,,Mental model of the world a narrative evokes,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2002,Knowledge,high
David Herman,Story Logic,,Title concept for the cognitive grammar of narrative,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2002,Knowledge,high
David Herman,Narrative Worldmaking,,Narrative is a basic resource for building and inhabiting worlds,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2009,Knowledge,med
David Herman,Postclassical Narratology,,Expanded structuralist narratology with cognitive and contextual approaches,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1999,Knowledge,med
Brian Boyd,Evolutionary Literary Theory,,Storytelling explained as a Darwinian adaptation of cognition,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2009,Knowledge,high
Brian Boyd,On the Origin of Stories,,Book grounding fiction in evolutionary play and attention,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2009,Knowledge,high
Brian Boyd,Art as Cognitive Play,,Art is play with pattern that sharpens human minds,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2009,Knowledge,high
Brian Boyd,Nabokov Scholarship,,Definitive biographer and critic of Vladimir Nabokov,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1990s,Knowledge,med
Brian Boyd,Fiction and Theory of Mind,,Narrative trains our capacity to attribute mental states,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2009,Knowledge,med
Stacy Alaimo,Material Ecocriticism,,Reads matter as agential and storied within environmental texts,Critics,Ecological & Environmental,A. Ecocriticism,2010s,Knowledge,high
Stacy Alaimo,Trans-corporeality,,Human bodies are inseparably interchanged with the material environment,Critics,Ecological & Environmental,A. Ecocriticism,2010,Knowledge,high
Stacy Alaimo,Bodily Natures,,Book theorizing the porous traffic between body and toxic world,Critics,Ecological & Environmental,A. Ecocriticism,2010,Knowledge,high
Stacy Alaimo,Exposed,,Posthuman environmental ethics of vulnerability and dissolved boundaries,Critics,Ecological & Environmental,A. Ecocriticism,2016,Knowledge,med
Siegfried Zielinski,Media Archaeology,,Excavates forgotten and dead media to rethink media history,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,2000s,Knowledge,high
Siegfried Zielinski,Variantology,,Studies the deep heterogeneous variety of media's past,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,2005,Knowledge,high
Siegfried Zielinski,Deep Time of the Media,,Book finding nonlinear media history across millennia,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,2002,Knowledge,high
Siegfried Zielinski,Anarchaeology,,Anti-teleological method against the myth of media progress,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,2000s,Knowledge,med
Erkki Huhtamo,Media Archaeology,,Co-founded approach recovering recurring media topoi across history,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1990s-2000s,Knowledge,high
Erkki Huhtamo,Topoi (Media),,Recurring cultural motifs that cycle through media history,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,1990s,Knowledge,high
Erkki Huhtamo,Illusions in Motion,,History of the moving panorama as screen media ancestor,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,2013,Knowledge,med
Erkki Huhtamo,Screenology,,Study of screens as a long cultural-historical form,Critics,Digital & Media-Specific,A. Digital Humanities & Hypertext,2000s,Knowledge,med
Bill Brown,Thing Theory,,Distinguishes inert objects from things that assert presence,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2001,Knowledge,high
Bill Brown,A Sense of Things,,Book on how American literature thinks through material objects,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2003,Knowledge,high
Bill Brown,Object-Thing Distinction,,A thing emerges when an object stops working for us,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2001,Knowledge,high
Bill Brown,Material Unconscious,,The unspoken material life beneath literary representation,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,1996,Knowledge,med
Karen Barad,New Materialism,,Reality is produced through intra-acting material-discursive agencies,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2007,Knowledge,high
Karen Barad,Agential Realism,,Quantum-grounded ontology where matter and meaning co-emerge,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2007,Knowledge,high
Karen Barad,Intra-action,,Entities emerge through relations rather than preexisting them,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2007,Knowledge,high
Karen Barad,Meeting the Universe Halfway,,Book founding agential realism via Bohrian physics,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2007,Knowledge,high
Karen Barad,Onto-epistemology,,Knowing and being are inseparable aspects of the world,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2007,Knowledge,med
Karen Barad,Diffraction,,Reads ideas and phenomena through each other rather than reflecting,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2007,Knowledge,med
Peter Stockwell,Cognitive Poetics,,Applies cognitive science to literary reading and effect,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2002,Knowledge,high
Peter Stockwell,Cognitive Poetics: An Introduction,,Standard textbook establishing cognitive poetics methodology,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2002,Knowledge,high
Peter Stockwell,Texture,,Felt experiential quality of reading literary texts,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2009,Knowledge,high
Peter Stockwell,Figure and Ground in Reading,,Attention foregrounds elements against textual background,Critics,Interdisciplinary & Emerging,A. New Materialism & Thing Theory,2002,Knowledge,med
Murray Schafer,Soundscape,,The total acoustic environment as object of study and design,Critics,Digital & Media-Specific,C. Platform & Media Studies,1977,Knowledge,high
Murray Schafer,Acoustic Ecology,,Study of relationships between living beings and their sonic environment,Critics,Digital & Media-Specific,C. Platform & Media Studies,1970s,Knowledge,high
Murray Schafer,Schizophonia,,Split between an original sound and its electroacoustic reproduction,Critics,Digital & Media-Specific,C. Platform & Media Studies,1977,Knowledge,high
Murray Schafer,The Tuning of the World,,Foundational book of soundscape studies,Critics,Digital & Media-Specific,C. Platform & Media Studies,1977,Knowledge,high
Murray Schafer,World Soundscape Project,,Founded research project documenting global acoustic environments,Critics,Digital & Media-Specific,C. Platform & Media Studies,1970s,Knowledge,med
David Hume,Aesthetic Value Theory,,Taste rests on a refined standard set by qualified judges,Critics,Phenomenological & Hermeneutic,B. Aesthetics & Phenomenology of Reading,1757,Knowledge,high
David Hume,Standard of Taste,,Joint verdict of true critics fixes the rule of beauty,Critics,Phenomenological & Hermeneutic,B. Aesthetics & Phenomenology of Reading,1757,Knowledge,high
David Hume,Sentiment-based Aesthetics,,Beauty lies in the response of the mind not the object,Critics,Phenomenological & Hermeneutic,B. Aesthetics & Phenomenology of Reading,1757,Knowledge,high
David Hume,Ideal Critic,,Delicate experienced unprejudiced judge models correct taste,Critics,Phenomenological & Hermeneutic,B. Aesthetics & Phenomenology of Reading,1757,Knowledge,high
David Hume,Problem of Tragedy,,Why audiences take pleasure in represented suffering,Critics,Phenomenological & Hermeneutic,B. Aesthetics & Phenomenology of Reading,1757,Knowledge,med
Jean Mandler,Schema Theory,,Knowledge organized into structured schemas guiding comprehension and memory,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1980s,Knowledge,high
Jean Mandler,Story Schema,,Mental template of canonical story structure aiding recall,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1977,Knowledge,high
Jean Mandler,Story Grammar,,Rule system describing well-formed narrative structure,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1980s,Knowledge,high
Jean Mandler,Image Schemas in Cognition,,Early perceptual meaning structures organizing infant thought,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1990s,Knowledge,med
David E. Rumelhart,Schema Theory,,Schemas as the building blocks of cognition organizing knowledge,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1980,Knowledge,high
David E. Rumelhart,Connectionism / PDP,,Cognition modeled as parallel distributed neural-like processing,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1986,Knowledge,high
David E. Rumelhart,Story Grammars,,Formal grammar for the structure of simple stories,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1975,Knowledge,high
David E. Rumelhart,Backpropagation,,Co-popularized learning algorithm for multilayer neural networks,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1986,Knowledge,med
Matthew Jockers,Text Mining,,Computational analysis of large literary corpora for patterns,Critics,Digital & Media-Specific,B. Computational & Cultural Analytics,2010s,Knowledge,high
Matthew Jockers,Macroanalysis,,Distant computational reading of literary history at scale,Critics,Digital & Media-Specific,B. Computational & Cultural Analytics,2013,Knowledge,high
Matthew Jockers,Syuzhet,,Algorithmic plot-sentiment arc detection across a novel,Critics,Digital & Media-Specific,B. Computational & Cultural Analytics,2015,Knowledge,high
Matthew Jockers,Stylometry / Authorship,,Quantitative analysis of style for attribution and influence,Critics,Digital & Media-Specific,B. Computational & Cultural Analytics,2010s,Knowledge,med
Claus Clüver,Intermediality,,Theorizes relations and transpositions among different media and arts,Critics,Digital & Media-Specific,C. Platform & Media Studies,1990s-2000s,Web,high
Claus Clüver,Interarts Studies,,Comparative study of literature with visual arts and music,Critics,Digital & Media-Specific,C. Platform & Media Studies,1980s-1990s,Web,high
Claus Clüver,Intersemiotic Transposition,,Transfer of a text across distinct sign systems,Critics,Digital & Media-Specific,C. Platform & Media Studies,1990s,Web,med
Claus Clüver,Ekphrasis Theory,,Verbal representation of visual representation in literature,Critics,Digital & Media-Specific,C. Platform & Media Studies,1990s,Web,med
Yuri Lotman,Semiotics of Culture,,Culture analyzed as a structured system of sign systems,Critics,Formalist & Text-Centric,B. Structuralism & Semiotics,1970s,Knowledge,high
Yuri Lotman,Semiosphere,семиосфера,The total semiotic space enabling all signification,Critics,Formalist & Text-Centric,B. Structuralism & Semiotics,1984,Knowledge,high
Yuri Lotman,Secondary Modeling System,вторичная моделирующая система,Art as a sign system built atop natural language,Critics,Formalist & Text-Centric,B. Structuralism & Semiotics,1970s,Knowledge,high
Yuri Lotman,Tartu-Moscow School,,Founded influential Soviet semiotics school,Critics,Formalist & Text-Centric,B. Structuralism & Semiotics,1960s-1970s,Knowledge,high
Yuri Lotman,Text as Meaning-Generator,,Text actively produces new meanings not just transmits them,Critics,Formalist & Text-Centric,B. Structuralism & Semiotics,1980s,Knowledge,med
Norman Holland,Affective Response,,Readers re-create texts through their own identity themes,Critics,Phenomenological & Hermeneutic,C. Reader-Response & Reception,1970s,Knowledge,high
Norman Holland,Identity Theme,,Each reader processes texts via a stable personal identity pattern,Critics,Phenomenological & Hermeneutic,C. Reader-Response & Reception,1975,Knowledge,high
Norman Holland,Transactive Reading,,Reading as a transaction between reader's psyche and text,Critics,Phenomenological & Hermeneutic,C. Reader-Response & Reception,1975,Knowledge,high
Norman Holland,5 Readers Reading,,Empirical study showing reading shaped by personality,Critics,Phenomenological & Hermeneutic,C. Reader-Response & Reception,1975,Knowledge,med
Norman Holland,Literature and the Brain,,Neuropsychoanalytic account of literary response,Critics,Phenomenological & Hermeneutic,C. Reader-Response & Reception,2009,Knowledge,med
Christine Delphy,Materialist Feminism,,Patriarchy is a material economic system exploiting women's labor,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1970s,Knowledge,high
Christine Delphy,Domestic Mode of Production,,Unpaid household labor as a distinct exploitative economic structure,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1970,Knowledge,high
Christine Delphy,Sex Class,,Women constitute a class defined by patriarchal exploitation,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1970s,Knowledge,high
Christine Delphy,Close to Home,,Collection founding French materialist feminist analysis,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1984,Knowledge,med
Monique Wittig,Materialist Feminism,,The category of woman is a product of heterosexual domination,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1980s,Knowledge,high
Monique Wittig,The Straight Mind,La pensée straight,Heterosexuality is a political regime not a natural fact,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1980,Knowledge,high
Monique Wittig,Lesbians Are Not Women,,Lesbians escape the political category constituted by men,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1980,Knowledge,high
Monique Wittig,Les Guérillères,,Experimental feminist novel reimagining gender and language,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1969,Knowledge,med
Elizabeth Freeman,Queer Temporalities,,Queer life unsettles normative timelines of progress and reproduction,Critics,Identity-Based & Political,B. Queer Theory,2010,Knowledge,high
Elizabeth Freeman,Chrononormativity,,The use of time to organize bodies toward productive ends,Critics,Identity-Based & Political,B. Queer Theory,2010,Knowledge,high
Elizabeth Freeman,Temporal Drag,,Queer feeling of being pulled by historical pasts,Critics,Identity-Based & Political,B. Queer Theory,2010,Knowledge,high
Elizabeth Freeman,Time Binds,,Book theorizing queerness through bodily temporal experience,Critics,Identity-Based & Political,B. Queer Theory,2010,Knowledge,med
Elizabeth Freeman,Erotohistoriography,,Using bodily pleasure as a method of contacting the past,Critics,Identity-Based & Political,B. Queer Theory,2010,Knowledge,med
Gayle Rubin,Sex/Gender System,,Social arrangements transforming biological sex into gendered persons,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1975,Knowledge,high
Gayle Rubin,The Traffic in Women,,Essay theorizing kinship-based exchange of women,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1975,Knowledge,high
Gayle Rubin,Charmed Circle,,Hierarchy ranking sexual practices as good versus bad,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1984,Knowledge,high
Gayle Rubin,Thinking Sex,,Founding essay separating sexuality theory from feminism,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1984,Knowledge,high
Gayle Rubin,Sex Hierarchy,,Society polices a line dividing acceptable from stigmatized sex,Critics,Identity-Based & Political,A. Feminist & Gender Criticism,1984,Knowledge,med
Mark Solms,Neuropsychoanalysis,,Bridges psychoanalysis with neuroscience of emotion and the brain,Critics,Psychoanalytic & Psychological,B. Object Relations & Post-Freudian,2000s,Knowledge,high
Mark Solms,The Neuropsychology of Dreams,,Located dreaming in motivational not visual brain systems,Critics,Psychoanalytic & Psychological,B. Object Relations & Post-Freudian,1997,Knowledge,high
Mark Solms,Affective Brain / Drive,,Grounds Freudian drive in brainstem affective systems,Critics,Psychoanalytic & Psychological,B. Object Relations & Post-Freudian,2000s,Knowledge,high
Mark Solms,The Hidden Spring,,Book on consciousness arising from affective brainstem,Critics,Psychoanalytic & Psychological,B. Object Relations & Post-Freudian,2021,Knowledge,med
Lisa Gitelman,Platform Studies,,Studies media as historically specific technical and cultural systems,Critics,Digital & Media-Specific,C. Platform & Media Studies,2000s,Knowledge,high
Lisa Gitelman,Always Already New,,Media studied at the moment of their novelty and standardization,Critics,Digital & Media-Specific,C. Platform & Media Studies,2006,Knowledge,high
Lisa Gitelman,Paper Knowledge,,Document genres like the PDF as media-historical forms,Critics,Digital & Media-Specific,C. Platform & Media Studies,2014,Knowledge,high
Lisa Gitelman,Raw Data Is an Oxymoron,,Data is always already cooked by its conditions,Critics,Digital & Media-Specific,C. Platform & Media Studies,2013,Knowledge,med
Robert McRuer,Cripping Theory,,Reads culture through the intersection of disability and queerness,Critics,Identity-Based & Political,D. Disability Studies,2006,Knowledge,high
Robert McRuer,Compulsory Able-bodiedness,,Society enforces able-bodiedness as a default like heterosexuality,Critics,Identity-Based & Political,D. Disability Studies,2006,Knowledge,high
Robert McRuer,Crip Theory,,Book uniting disability and queer critique of normativity,Critics,Identity-Based & Political,D. Disability Studies,2006,Knowledge,high
Robert McRuer,Crip / Cripping,,Reclaiming crip to disrupt able-bodied norms,Critics,Identity-Based & Political,D. Disability Studies,2006,Knowledge,med
Karen J. Warren,Ecofeminist Criticism,,Links the domination of women and of nature conceptually,Critics,Ecological & Environmental,C. Ecofeminism & Environmental Justice,1990s,Knowledge,high
Karen J. Warren,Logic of Domination,,Value hierarchies justify subordinating women and nature alike,Critics,Ecological & Environmental,C. Ecofeminism & Environmental Justice,1990,Knowledge,high
Karen J. Warren,Ecofeminist Philosophy,,Book systematizing the philosophical case for ecofeminism,Critics,Ecological & Environmental,C. Ecofeminism & Environmental Justice,2000,Knowledge,high
Karen J. Warren,Oppressive Conceptual Framework,,Mindset that naturalizes and legitimizes domination,Critics,Ecological & Environmental,C. Ecofeminism & Environmental Justice,1990,Knowledge,med
Roger Schank,Narrative Comprehension Theory,,Understanding stories means matching them to stored knowledge structures,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1977,Knowledge,high
Roger Schank,Scripts,,Stereotyped event sequences guiding comprehension of routine situations,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1977,Knowledge,high
Roger Schank,Dynamic Memory,,Memory reorganizes itself around expectation failures and stories,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1982,Knowledge,high
Roger Schank,Tell Me a Story,,Intelligence and memory are fundamentally story-based,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1990,Knowledge,med
Robert Abelson,Narrative Comprehension Theory,,Co-developed knowledge structures underlying understanding of action sequences,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1977,Knowledge,high
Robert Abelson,Scripts (Schank-Abelson),,Co-authored the script concept for routine event knowledge,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1977,Knowledge,high
Robert Abelson,Plans Goals and Understanding,,Book modeling how goal-knowledge supports comprehension,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1977,Knowledge,high
Robert Abelson,Hot Cognition,,Affect-laden attitudes shape reasoning and belief,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1960s,Knowledge,med
Ernest Jones,Psychoanalytic Criticism (Freudian Literary),,Applied Freudian analysis to literary characters and authors,Critics,Psychoanalytic & Psychological,A. Freudian & Lacanian,1910s,Knowledge,high
Ernest Jones,Hamlet and Oedipus,,Famous Oedipal reading of Hamlet's delay,Critics,Psychoanalytic & Psychological,A. Freudian & Lacanian,1949,Knowledge,high
Ernest Jones,Freud Biography,,Authoritative three-volume biography of Sigmund Freud,Critics,Psychoanalytic & Psychological,A. Freudian & Lacanian,1953,Knowledge,high
Ernest Jones,Applied Psychoanalysis,,Pioneered extending psychoanalysis to art and culture,Critics,Psychoanalytic & Psychological,A. Freudian & Lacanian,1920s,Knowledge,med
Geoffrey Wagner,Fidelity Criticism,,Judged adaptations by their faithfulness to source texts,Critics,Intertextual & Comparative,A. Intertextuality,1975,Knowledge,high
Geoffrey Wagner,Transposition / Commentary / Analogy,,Threefold typology of modes of film adaptation,Critics,Intertextual & Comparative,A. Intertextuality,1975,Knowledge,high
Geoffrey Wagner,The Novel and the Cinema,,Book proposing his adaptation classification scheme,Critics,Intertextual & Comparative,A. Intertextuality,1975,Knowledge,med
John Searle,Speech Act Theory,,Language use is the performance of rule-governed acts,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1969,Knowledge,high
John Searle,Illocutionary Acts,,Classified the acts performed in saying something,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1969,Knowledge,high
John Searle,Indirect Speech Acts,,One illocutionary act performed by means of another,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1975,Knowledge,high
John Searle,Fictional Discourse,,Fiction as pretended non-deceptive performance of assertions,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1975,Knowledge,high
John Searle,Chinese Room,,Argument that syntax alone cannot yield semantics,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1980,Knowledge,med
Jan Mukarovsky,Foregrounding,aktualisace,Poetic language deviates to make expression perceptible,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1930s,Knowledge,high
Jan Mukarovsky,Aesthetic Function,,The dominant function that organizes the artwork as art,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1930s,Knowledge,high
Jan Mukarovsky,Artwork as Sign,,The artwork functions as an autonomous semiotic structure,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1936,Knowledge,high
Jan Mukarovsky,Aesthetic Norm and Value,,Aesthetic value is socially variable not fixed,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1936,Knowledge,med
Jan Mukarovsky,Prague Linguistic Circle,,Leading theorist of Czech structuralist poetics,Critics,Formalist & Text-Centric,C. Stylistics & Textual Criticism,1930s,Knowledge,med
Marie-Laure Ryan,Possible Worlds Theory,,Narrative worlds modeled through modal logic of possibility,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1991,Knowledge,high
Marie-Laure Ryan,Principle of Minimal Departure,,Readers assume fictional worlds resemble reality unless told otherwise,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,1980,Knowledge,high
Marie-Laure Ryan,Immersion and Interactivity,,Two poles structuring experience of digital narrative,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2001,Knowledge,high
Marie-Laure Ryan,Narrative as Virtual Reality,,Book theorizing immersion across media,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2001,Knowledge,med
Marie-Laure Ryan,Transmedial Narratology,,Studies narrative across diverse media platforms,Critics,Cognitive & Evolutionary,A. Cognitive Literary Studies,2000s,Knowledge,med
