theorist,concept,native,one_liner,part,major,sub,era,source,confidence
David B. Wexler,Problem-Solving Courts,,Courts designed to address underlying behavioral causes,LAW,Applied & Public-Welfare Law,"B. Poverty, Social Work & Therapeutic Jurisprudence",21C,Knowledge,med
Bruce J. Winick,Therapeutic Jurisprudence (Law),,Co-founded study of law's therapeutic and antitherapeutic impact,LAW,Applied & Public-Welfare Law,"B. Poverty, Social Work & Therapeutic Jurisprudence",20C-21C,DB,high
Bruce J. Winick,Right to Refuse Mental Health Treatment,,Patient autonomy as a therapeutic-jurisprudence principle,LAW,Applied & Public-Welfare Law,"B. Poverty, Social Work & Therapeutic Jurisprudence",20C-21C,Knowledge,high
Bruce J. Winick,Civil Commitment Reform,,Rethinking involuntary commitment through wellbeing outcomes,LAW,Applied & Public-Welfare Law,"B. Poverty, Social Work & Therapeutic Jurisprudence",20C-21C,Knowledge,med
Bruce J. Winick,Therapeutic Jurisprudence and Sex Offender Law,,Applying wellbeing analysis to coercive criminal regimes,LAW,Applied & Public-Welfare Law,"B. Poverty, Social Work & Therapeutic Jurisprudence",21C,Knowledge,med
Paisley Currah,Transgender Legal Theory,,Legal recognition and rights of transgender people,LAW,Critical Legal Studies & Critical Race Theory,C. Intersectional & Identity-Based Critique (Disability/Gender),21C,DB,high
Paisley Currah,Sex Is as Sex Does,,The state continually defines and administers legal sex,LAW,Critical Legal Studies & Critical Race Theory,C. Intersectional & Identity-Based Critique (Disability/Gender),21C,Knowledge,high
Paisley Currah,The Multiplicity of Legal Sex,,Different agencies classify sex inconsistently across documents,LAW,Critical Legal Studies & Critical Race Theory,C. Intersectional & Identity-Based Critique (Disability/Gender),21C,Knowledge,med
Paisley Currah,Transgender Rights (edited volume),,Foundational anthology mapping transgender legal struggles,LAW,Critical Legal Studies & Critical Race Theory,C. Intersectional & Identity-Based Critique (Disability/Gender),21C,Knowledge,med
Roberto Esposito,Posthuman Law Theory,,Rethinking law beyond the human-centered subject,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,DB,med
Roberto Esposito,Immunitas / Immunization Paradigm,immunitas,Protecting life can negate the very life it shields,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,high
Roberto Esposito,Communitas,communitas,Community is a shared obligation not a property,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,high
Roberto Esposito,Affirmative Biopolitics,,A politics of life affirming rather than subjugating it,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,high
Roberto Esposito,The Impersonal / The Third Person,,Moving beyond the person as juridical and political category,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,med
Jan Klabbers,Global Constitutionalism (Legal) Theory,,Constitutional principles structuring international legal order,LAW,International & Human Rights Law,"C. Global Justice, Constitutionalism & Development",21C,DB,high
Jan Klabbers,Constitutionalization of International Law,,International law acquires hierarchy values and limits on power,LAW,International & Human Rights Law,"C. Global Justice, Constitutionalism & Development",21C,Knowledge,high
Jan Klabbers,Law of International Organizations,,Foundational doctrinal framework for institutional accountability,LAW,International & Human Rights Law,"C. Global Justice, Constitutionalism & Development",21C,Knowledge,high
Jan Klabbers,Virtue Ethics in International Law,,International officials should cultivate practical moral judgment,LAW,International & Human Rights Law,"C. Global Justice, Constitutionalism & Development",21C,Knowledge,med
David M. Trubek,Law and Development (Critical Theory),,Critique of exporting Western legal models to development,LAW,International & Human Rights Law,"C. Global Justice, Constitutionalism & Development",20C-21C,DB,high
David M. Trubek,Scholars in Self-Estrangement,,Self-critique that exposed law-and-development's liberal assumptions,LAW,International & Human Rights Law,"C. Global Justice, Constitutionalism & Development",20C,Knowledge,high
David M. Trubek,New Law and Economic Development,,A revived field linking legal reform and global capitalism,LAW,International & Human Rights Law,"C. Global Justice, Constitutionalism & Development",21C,Knowledge,med
David M. Trubek,Critical Empiricism in Legal Studies,,Empirical law-and-society work joined to critical theory,LAW,International & Human Rights Law,"C. Global Justice, Constitutionalism & Development",20C-21C,Knowledge,med
Ryan Calo,AI Ethics (Legal),,Legal and ethical governance of artificial intelligence,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,DB,high
Ryan Calo,Robotics and the Law,,Robots' embodiment and emergence pose novel legal challenges,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,high
Ryan Calo,Digital Market Manipulation,,Firms exploit consumer vulnerabilities revealed by data,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,high
Ryan Calo,Privacy Harm Taxonomy,,Classifying subjective and objective privacy injuries,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,med
Ryan Calo,Artificial Intelligence Policy Roadmap,,Framework for governing AI across institutions and rights,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,med
J.B. Ruhl,Law as a Complex System Theory,,Legal systems behave as adaptive nonlinear complex systems,LAW,"Law, Social Movements & Narrative",C. Legal Complexity & Systems,21C,DB,high
J.B. Ruhl,Law's Complexity and Adaptation,,Law co-evolves with the complex social systems it governs,LAW,"Law, Social Movements & Narrative",C. Legal Complexity & Systems,21C,Knowledge,high
J.B. Ruhl,Ecosystem Services and the Law,,Legal regimes for valuing nature's functional benefits,LAW,"Law, Social Movements & Narrative",C. Legal Complexity & Systems,21C,Knowledge,med
J.B. Ruhl,Panarchy and Legal Resilience,,Adaptive cycles model how legal systems persist and transform,LAW,"Law, Social Movements & Narrative",C. Legal Complexity & Systems,21C,Knowledge,med
Ariela Gross,Law and Collective Memory Theory,,How law constructs and is shaped by shared historical memory,LAW,Legal History & Historical Jurisprudence,"C. Microhistory, Memory & Legal Geography",21C,DB,high
Ariela Gross,What Blood Won't Tell,,Racial identity was adjudicated through performance not blood,LAW,Legal History & Historical Jurisprudence,"C. Microhistory, Memory & Legal Geography",21C,Knowledge,high
Ariela Gross,Racial Trials and Identity-on-Trial,,Courtroom contests defined who counted as white,LAW,Legal History & Historical Jurisprudence,"C. Microhistory, Memory & Legal Geography",20C-21C,Knowledge,high
Ariela Gross,Comparative History of Slavery and Law,,Slavery's legal legacies across the Americas and France,LAW,Legal History & Historical Jurisprudence,"C. Microhistory, Memory & Legal Geography",21C,Knowledge,med
Marie-Andrée Bertrand,Corporeal Jurisprudence,,The body as a site of legal regulation and meaning,LAW,"Law, Psychology, Neuroscience & Emotion",B. NeuroLaw & Free Will,20C-21C,DB,med
Marie-Andrée Bertrand,Feminist Criminology,,Critiques how criminal justice treats and constructs women,LAW,"Law, Psychology, Neuroscience & Emotion",B. NeuroLaw & Free Will,20C-21C,Web,high
Marie-Andrée Bertrand,Anti-Prohibitionism in Drug Policy,,Advocacy for legalizing and state-regulating psychotropic substances,LAW,"Law, Psychology, Neuroscience & Emotion",B. NeuroLaw & Free Will,20C-21C,Web,high
T. Alexander Aleinikoff,Migration Law Theory,,Legal frameworks governing immigration and membership,LAW,Applied & Public-Welfare Law,"C. Migration, Childhood & Vulnerable Populations",20C-21C,DB,high
T. Alexander Aleinikoff,Semblances of Sovereignty,,Immigration and citizenship reveal the limits of constitutional sovereignty,LAW,Applied & Public-Welfare Law,"C. Migration, Childhood & Vulnerable Populations",21C,Knowledge,high
T. Alexander Aleinikoff,The Arc of Protection,,Reimagining the international refugee regime around solidarity,LAW,Applied & Public-Welfare Law,"C. Migration, Childhood & Vulnerable Populations",21C,Knowledge,med
T. Alexander Aleinikoff,Citizenship and Membership Theory,,Membership rather than territory grounds belonging claims,LAW,Applied & Public-Welfare Law,"C. Migration, Childhood & Vulnerable Populations",20C-21C,Knowledge,med
Sheila Foster,Environmental Justice Law Theory,,Law addressing unequal environmental burdens on communities,LAW,"Environmental, Climate & Anthropocene Law",A. Environmental Law & Sustainable Development,21C,DB,high
Sheila Foster,The City as a Commons,,Urban resources governed as shared collaborative commons,LAW,"Environmental, Climate & Anthropocene Law",A. Environmental Law & Sustainable Development,21C,Knowledge,high
Sheila Foster,Co-City and Urban Commoning,,Collaborative governance pooling residents institutions and resources,LAW,"Environmental, Climate & Anthropocene Law",A. Environmental Law & Sustainable Development,21C,Knowledge,med
Sheila Foster,Distributive Environmental Justice,,Fair allocation of environmental risks across populations,LAW,"Environmental, Climate & Anthropocene Law",A. Environmental Law & Sustainable Development,21C,Knowledge,med
Lee Epstein,Behavioral Political Science (Legal),,Empirical analysis of judicial behavior and decision-making,LAW,"Law, Psychology, Neuroscience & Emotion",A. Legal & Forensic Psychology,20C-21C,DB,high
Lee Epstein,The Choices Justices Make,,Justices act strategically within institutional constraints,LAW,"Law, Psychology, Neuroscience & Emotion",A. Legal & Forensic Psychology,20C-21C,Knowledge,high
Lee Epstein,Empirical Legal Studies,,Quantitative data methods applied to legal questions,LAW,"Law, Psychology, Neuroscience & Emotion",A. Legal & Forensic Psychology,21C,Knowledge,high
Lee Epstein,Strategic Model of Judicial Decision-Making,,Judges weigh colleagues institutions and consequences,LAW,"Law, Psychology, Neuroscience & Emotion",A. Legal & Forensic Psychology,20C-21C,Knowledge,med
Peter Blanck,Disability Law Theory,,Legal equality and inclusion for people with disabilities,LAW,Critical Legal Studies & Critical Race Theory,C. Intersectional & Identity-Based Critique (Disability/Gender),20C-21C,DB,high
Peter Blanck,The Americans with Disabilities Act Empirical Research,,Data-driven evaluation of disability rights law's impact,LAW,Critical Legal Studies & Critical Race Theory,C. Intersectional & Identity-Based Critique (Disability/Gender),20C-21C,Knowledge,high
Peter Blanck,Web Accessibility and Digital Inclusion,,Equal online access as a disability rights frontier,LAW,Critical Legal Studies & Critical Race Theory,C. Intersectional & Identity-Based Critique (Disability/Gender),21C,Knowledge,med
Peter Blanck,Disability Civil Rights History,,Tracing the legal movement for disability equality,LAW,Critical Legal Studies & Critical Race Theory,C. Intersectional & Identity-Based Critique (Disability/Gender),21C,Knowledge,med
Lawrence B. Solum,Rights of AI/Robots (Legal),,Whether artificial agents could hold legal personhood,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",20C-21C,DB,high
Lawrence B. Solum,Legal Personhood for Artificial Intelligences,,Early thought experiment on AI as legal person,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",20C,Knowledge,high
Lawrence B. Solum,Originalism and Original Public Meaning,,Constitutional meaning fixed by text's original understanding,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,high
Lawrence B. Solum,Semantic and Legal Content Distinction,,Separating a text's meaning from its legal effect,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,med
Lawrence B. Solum,Virtue Jurisprudence,,Good judging flows from judicial virtues like practical wisdom,LAW,"Digital, Technology & AI Law","B. AI, Algorithms & Automated Decision-Making",21C,Knowledge,med
Sally Engle Merry,Law as Culture Theory,,Law is constituted by and constitutive of culture,LAW,Law and Society & Sociology of Law,"B. Social Control, Deviance & Legal Culture",20C-21C,DB,high
Sally Engle Merry,Getting Justice and Getting Even,,Working-class Americans navigate law's promises and frustrations,LAW,Law and Society & Sociology of Law,"B. Social Control, Deviance & Legal Culture",20C,Knowledge,high
Sally Engle Merry,Legal Vernacularization,,Global rights are translated into local cultural terms,LAW,Law and Society & Sociology of Law,"B. Social Control, Deviance & Legal Culture",21C,Knowledge,high
Sally Engle Merry,The Seductions of Quantification,,Indicators and numbers reshape governance and human rights,LAW,Law and Society & Sociology of Law,"B. Social Control, Deviance & Legal Culture",21C,Knowledge,high
Sally Engle Merry,Human Rights and Gender Violence,,Translating international rights into local activism,LAW,Law and Society & Sociology of Law,"B. Social Control, Deviance & Legal Culture",21C,Knowledge,med
Stephen Morse,Free Will and Law (Neuroscience) Theory,,Responsibility law survives neuroscientific determinism claims,LAW,"Law, Psychology, Neuroscience & Emotion",B. NeuroLaw & Free Will,20C-21C,DB,high
Stephen Morse,Fundamental Psycholegal Error,,Mistakenly treating causation of behavior as an excuse,LAW,"Law, Psychology, Neuroscience & Emotion",B. NeuroLaw & Free Will,20C-21C,Knowledge,high
Stephen Morse,Brain Overclaim Syndrome,,Cautions against exaggerating neuroscience's legal implications,LAW,"Law, Psychology, Neuroscience & Emotion",B. NeuroLaw & Free Will,21C,Knowledge,high
Stephen Morse,Folk-Psychological Theory of Responsibility,,Law's person is a reason-responsive intentional agent,LAW,"Law, Psychology, Neuroscience & Emotion",B. NeuroLaw & Free Will,20C-21C,Knowledge,med
Margaret Hagan,Legal Design Theory,,Human-centered design making legal systems usable and accessible,LAW,"Digital, Technology & AI Law",A. Cyberlaw & Technology Regulation,21C,DB,high
Margaret Hagan,Legal Design as a Thing,,A theory of change and method set for human-centered law,LAW,"Digital, Technology & AI Law",A. Cyberlaw & Technology Regulation,21C,Web,high
Margaret Hagan,Access to Justice by Design,,Designing interventions to widen ordinary people's legal access,LAW,"Digital, Technology & AI Law",A. Cyberlaw & Technology Regulation,21C,Web,high
Margaret Hagan,Visual Law and Legal Communication,,Visualizing legal information to improve comprehension,LAW,"Digital, Technology & AI Law",A. Cyberlaw & Technology Regulation,21C,Knowledge,med
Ann Cavoukian,Privacy by Design (Legal Theory),,Embedding privacy protection into systems by default,LAW,"Digital, Technology & AI Law","C. Privacy, Data Governance & Platform Regulation",21C,DB,high
Ann Cavoukian,Seven Foundational Principles of Privacy by Design,,Proactive default-protective end-to-end privacy commitments,LAW,"Digital, Technology & AI Law","C. Privacy, Data Governance & Platform Regulation",21C,Knowledge,high
Ann Cavoukian,Positive-Sum Privacy,,Privacy and functionality need not be a zero-sum tradeoff,LAW,"Digital, Technology & AI Law","C. Privacy, Data Governance & Platform Regulation",21C,Knowledge,med
Ann Cavoukian,Privacy as a Default Setting,,Systems should protect data without requiring user action,LAW,"Digital, Technology & AI Law","C. Privacy, Data Governance & Platform Regulation",21C,Knowledge,med
Steven Wise,Animal Law Theory,,Legal rights and personhood for nonhuman animals,LAW,"Environmental, Climate & Anthropocene Law","C. Rights of Nature, Anthropocene & Animal Law",20C-21C,DB,high
Steven Wise,Rattling the Cage,,Cognitively complex animals deserve basic legal rights,LAW,"Environmental, Climate & Anthropocene Law","C. Rights of Nature, Anthropocene & Animal Law",20C-21C,Knowledge,high
Steven Wise,Nonhuman Rights and Legal Personhood,,Habeas corpus litigation seeking personhood for chimpanzees,LAW,"Environmental, Climate & Anthropocene Law","C. Rights of Nature, Anthropocene & Animal Law",21C,Knowledge,high
Steven Wise,Practical Autonomy,,Self-determining beings merit recognition as legal persons,LAW,"Environmental, Climate & Anthropocene Law","C. Rights of Nature, Anthropocene & Animal Law",21C,Knowledge,med
Dan Simon,Judicial Emotion Theory,,Emotion and cognition shape legal and jury judgments,LAW,"Law, Psychology, Neuroscience & Emotion",C. Law & Emotion / Affective Jurisprudence,21C,DB,med
Dan Simon,Coherence-Based Reasoning,,Decision-makers reshape evidence toward a coherent conclusion,LAW,"Law, Psychology, Neuroscience & Emotion",C. Law & Emotion / Affective Jurisprudence,21C,Knowledge,high
Dan Simon,In Doubt: The Psychology of the Criminal Justice Process,,Cognitive bias undermines accuracy across investigation and trial,LAW,"Law, Psychology, Neuroscience & Emotion",C. Law & Emotion / Affective Jurisprudence,21C,Knowledge,high
Eric Goldman,Social Media Law Theory,,Legal regulation of online platforms and user content,LAW,"Digital, Technology & AI Law","C. Privacy, Data Governance & Platform Regulation",21C,DB,high
Eric Goldman,Section 230 Immunity Analysis,,Defending platform immunity for third-party online content,LAW,"Digital, Technology & AI Law","C. Privacy, Data Governance & Platform Regulation",21C,Knowledge,high
Eric Goldman,Internet Law Doctrine,,Foundational casebook framing technology regulation issues,LAW,"Digital, Technology & AI Law","C. Privacy, Data Governance & Platform Regulation",21C,Knowledge,high
Eric Goldman,Content Moderation and Free Speech,,How platforms govern speech beyond the First Amendment,LAW,"Digital, Technology & AI Law","C. Privacy, Data Governance & Platform Regulation",21C,Knowledge,med
Mary Robinson Foundation,Climate Justice Law Theory,,Climate burdens demand justice for vulnerable populations,LAW,"Environmental, Climate & Anthropocene Law",B. Climate Change & Climate Justice Law,21C,DB,high
Mary Robinson Foundation,Principles of Climate Justice,,Equity centered framework linking human rights and climate action,LAW,"Environmental, Climate & Anthropocene Law",B. Climate Change & Climate Justice Law,21C,Web,med
Mary Robinson Foundation,Intergenerational Climate Equity,,Present action owes fairness to future generations,LAW,"Environmental, Climate & Anthropocene Law",B. Climate Change & Climate Justice Law,21C,Knowledge,med
