theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Peter Stearns,American Cool,,"Twentieth-century shift toward restrained, managed emotional style",History,"Gender, Body & Emotions History",B. History of Emotions,Contemporary,Knowledge,high
Peter Stearns,Emotional Standards vs. Experience,,"Distinguishing prescribed feeling-norms from actual lived emotion",History,"Gender, Body & Emotions History",B. History of Emotions,Contemporary,Knowledge,med
Joel Tarr,History of Urban Environments,,"Technology and waste shaping the environment of American cities",History,"Environmental, Science & Technology History",A. Environmental History,Contemporary,DB,high
Joel Tarr,The Search for the Ultimate Sink,,"Pollution control merely shifts waste between air, water, and land",History,"Environmental, Science & Technology History",A. Environmental History,Contemporary,Web,high
Joel Tarr,Sociotechnical Urban Systems,,"Cities as coupled technological and environmental infrastructure systems",History,"Environmental, Science & Technology History",A. Environmental History,Contemporary,Knowledge,med
David Knight,History of Scientific Institutions,,"Development of organized science and its bodies",History,"Environmental, Science & Technology History",B. History of Science,20th c.,DB,high
David Knight,History of Chemistry,,"Chemistry's emergence as a discipline and worldview",History,"Environmental, Science & Technology History",B. History of Science,20th c.,Knowledge,med
David Knight,Science and Romanticism,,"Romantic-era science as cultural and imaginative enterprise",History,"Environmental, Science & Technology History",B. History of Science,20th c.,Knowledge,med
Gary T. Marx,History of Surveillance,,"Historical development of monitoring and social control techniques",History,Specialized Social Histories,"B. Crime, Violence & Policing",Contemporary,DB,high
Gary T. Marx,The New Surveillance,,"Technological monitoring extending beyond traditional sight and reach",History,Specialized Social Histories,"B. Crime, Violence & Policing",Contemporary,Knowledge,high
Gary T. Marx,Surveillance Society,,"Routine data collection embedding monitoring into everyday life",History,Specialized Social Histories,"B. Crime, Violence & Policing",Contemporary,Knowledge,med
Giovanni Arrighi,History of Financialization,,"Recurring shift from production to finance at end of accumulation cycles",History,Marxist & Social History,B. Economic History,Contemporary,DB,high
Giovanni Arrighi,Systemic Cycles of Accumulation,,"Successive hegemonic centers organizing world capitalism over long centuries",History,Marxist & Social History,B. Economic History,Contemporary,Knowledge,high
Giovanni Arrighi,The Long Twentieth Century,,"US hegemony as the latest financial-expansion phase of capitalism",History,Marxist & Social History,B. Economic History,Contemporary,Knowledge,high
Giovanni Arrighi,Hegemony and World Capitalism,,"Leadership grounded in capacity to organize the world economy",History,Marxist & Social History,B. Economic History,Contemporary,Knowledge,med
Edward Ayers,Digital History,,"Using digital tools and archives to research and present history",History,Digital History,A. Digital Methods,Contemporary,DB,high
Edward Ayers,The Valley of the Shadow,,"Digital archive comparing two Civil War communities side by side",History,Digital History,A. Digital Methods,Contemporary,Knowledge,high
Edward Ayers,Deep Contingency,,"History as densely contingent, locally textured webs of causation",History,Digital History,A. Digital Methods,Contemporary,Knowledge,med
Gerda Lerner,Women's History,,"Recovering women as historical agents and subjects",History,"Gender, Body & Emotions History",A. Gender & Sexuality,20th c.,DB,high
Gerda Lerner,The Creation of Patriarchy,,"Male dominance as a historical institution with traceable origins",History,"Gender, Body & Emotions History",A. Gender & Sexuality,20th c.,Knowledge,high
Gerda Lerner,Compensatory and Contribution History,,"Early phases of women's history adding women to existing frameworks",History,"Gender, Body & Emotions History",A. Gender & Sexuality,20th c.,Knowledge,high
Gerda Lerner,Women's Consciousness,,"Women's collective awareness of their own subordination and agency",History,"Gender, Body & Emotions History",A. Gender & Sexuality,20th c.,Knowledge,med
George Chauncey,Queer History,,"Historical recovery of gay life and sexual cultures",History,"Gender, Body & Emotions History",A. Gender & Sexuality,Contemporary,DB,high
George Chauncey,Gay New York,,"Vibrant pre-WWII gay world preceding the closet",History,"Gender, Body & Emotions History",A. Gender & Sexuality,Contemporary,Knowledge,high
George Chauncey,The Myth of the Closet,,"The closet as a postwar construct, not a timeless condition",History,"Gender, Body & Emotions History",A. Gender & Sexuality,Contemporary,Knowledge,high
George Chauncey,"Fairy, Queer, and Trade",,"Historicizing sexual categories distinct from modern gay/straight binary",History,"Gender, Body & Emotions History",A. Gender & Sexuality,Contemporary,Knowledge,med
Steve Woolgar,Laboratory Studies (Historical),,"Ethnographic study of scientific knowledge production in labs",History,"Environmental, Science & Technology History",B. History of Science,Contemporary,DB,high
Steve Woolgar,Laboratory Life,,"Scientific facts as socially constructed through inscription practices",History,"Environmental, Science & Technology History",B. History of Science,Contemporary,Knowledge,high
Steve Woolgar,Reflexivity,,"Turning sociological scrutiny back on the analyst's own methods",History,"Environmental, Science & Technology History",B. History of Science,Contemporary,Knowledge,high
Steve Woolgar,Technology's Configured User,,"Designers inscribe and constrain who the user can be",History,"Environmental, Science & Technology History",B. History of Science,Contemporary,Knowledge,med
Arthur O. Lovejoy,History of Ideas,,"Tracing persistent unit-ideas across philosophy and culture",History,Intellectual History,A. History of Ideas,20th c.,DB,high
Arthur O. Lovejoy,Unit-Ideas,,"Basic recurring concepts that combine into larger doctrines",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,high
Arthur O. Lovejoy,The Great Chain of Being,,"Hierarchical, plenitudinous order of all existence in Western thought",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,high
Arthur O. Lovejoy,Principle of Plenitude,,"The conviction that all possible forms of being must exist",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,med
Hastings Rashdall,History of Universities,,"Origins and growth of medieval European universities",History,Cultural History,"B. Book, Reading & Education",19th-20th c.,DB,high
Hastings Rashdall,Studium Generale,,"Medieval universities as centers of higher learning open to all",History,Cultural History,"B. Book, Reading & Education",19th-20th c.,Knowledge,med
Hastings Rashdall,Ideal Utilitarianism,,"Ethics combining consequences with intrinsically valuable goods",History,Cultural History,"B. Book, Reading & Education",19th-20th c.,Knowledge,med
Harvey J. Graff,History of Literacy,,"Social history of reading and writing skills across populations",History,Cultural History,"B. Book, Reading & Education",Contemporary,DB,high
Harvey J. Graff,The Literacy Myth,,"Literacy alone does not automatically bring progress or mobility",History,Cultural History,"B. Book, Reading & Education",Contemporary,Knowledge,high
Harvey J. Graff,Interdisciplinarity (Historical),,"Critical history of the idea and practice of interdisciplinary inquiry",History,Cultural History,"B. Book, Reading & Education",Contemporary,Knowledge,med
Lawrence Stone,History of Education,,"Social history of schooling and its role in society",History,Cultural History,"B. Book, Reading & Education",20th c.,DB,high
Lawrence Stone,"The Family, Sex and Marriage",,"Long-term shift toward affective individualism in English families",History,Cultural History,"B. Book, Reading & Education",20th c.,Knowledge,high
Lawrence Stone,Affective Individualism,,"Rise of emotional warmth and autonomy within the modern family",History,Cultural History,"B. Book, Reading & Education",20th c.,Knowledge,high
Lawrence Stone,The Revival of Narrative,,"Call to return storytelling to social history after quantification",History,Cultural History,"B. Book, Reading & Education",20th c.,Knowledge,high
Dori Laub,Testimony (Historical),,"Holocaust survivor testimony as witnessing to trauma",History,Memory & Oral History,C. Trauma & Post-Holocaust,Contemporary,DB,high
Dori Laub,The Collapse of Witnessing,,"The Holocaust as an event without an internal witness",History,Memory & Oral History,C. Trauma & Post-Holocaust,Contemporary,Knowledge,high
Dori Laub,Testimony as Co-Construction,,"Witnessing requires an empathic listener to make trauma speakable",History,Memory & Oral History,C. Trauma & Post-Holocaust,Contemporary,Knowledge,high
Samuel P. Hays,History of Conservation,,"Politics and ideology of American conservation movements",History,"Environmental, Science & Technology History",A. Environmental History,20th c.,DB,high
Samuel P. Hays,Gospel of Efficiency,,"Progressive conservation as rational, expert resource management",History,"Environmental, Science & Technology History",A. Environmental History,20th c.,Knowledge,high
Samuel P. Hays,"Beauty, Health, and Permanence",,"Postwar environmentalism driven by quality-of-life and consumption values",History,"Environmental, Science & Technology History",A. Environmental History,20th c.,Knowledge,med
David Rothman,History of Prisons,,"Origins and reform of asylums, prisons, and total institutions",History,Specialized Social Histories,"B. Crime, Violence & Policing",Contemporary,DB,high
David Rothman,The Discovery of the Asylum,,"Jacksonian-era institutions built to reform deviance through order",History,Specialized Social Histories,"B. Crime, Violence & Policing",Contemporary,Knowledge,high
David Rothman,Conscience and Convenience,,"Reform ideals repeatedly bending to institutional self-interest",History,Specialized Social Histories,"B. Crime, Violence & Policing",Contemporary,Knowledge,med
Marshall Berman,History of Modernity,,"Modernity as a shared lived experience of constant transformation",History,Intellectual History,A. History of Ideas,Contemporary,DB,high
Marshall Berman,All That Is Solid Melts into Air,,"Modern experience as perpetual creative destruction and flux",History,Intellectual History,A. History of Ideas,Contemporary,Knowledge,high
Marshall Berman,Modernism in the Streets,,"Everyday urban life as a site of modernist experience",History,Intellectual History,A. History of Ideas,Contemporary,Knowledge,med
William Reddy,Affective Regimes,,"Politically enforced norms governing acceptable emotional expression",History,"Gender, Body & Emotions History",B. History of Emotions,Contemporary,DB,high
William Reddy,Emotives,,"Emotional utterances that perform and alter the feelings they describe",History,"Gender, Body & Emotions History",B. History of Emotions,Contemporary,Knowledge,high
William Reddy,Emotional Regime,,"A regime's required feelings and rituals sustaining political order",History,"Gender, Body & Emotions History",B. History of Emotions,Contemporary,Knowledge,high
William Reddy,Emotional Liberty,,"Freedom to revise emotional goals as a basis for political critique",History,"Gender, Body & Emotions History",B. History of Emotions,Contemporary,Knowledge,med
Barbara Rosenwein,Emotional Communities,,"Groups sharing norms about which emotions are valued and expressed",History,"Gender, Body & Emotions History",B. History of Emotions,Contemporary,DB,high
Barbara Rosenwein,Generations of Feeling,,"Tracing changing emotional communities across the medieval and modern past",History,"Gender, Body & Emotions History",B. History of Emotions,Contemporary,Knowledge,high
Barbara Rosenwein,Critique of the Hydraulic Model,,"Rejecting emotions as pressurized fluids needing release",History,"Gender, Body & Emotions History",B. History of Emotions,Contemporary,Knowledge,med
Harold Innis,History of Communication,,"Media of communication as decisive forces shaping empires and culture",History,Cultural History,C. Art & Visual Culture,20th c.,DB,high
Harold Innis,Bias of Communication,,"Each medium biases society toward time or space control",History,Cultural History,C. Art & Visual Culture,20th c.,Knowledge,high
Harold Innis,Time-Biased vs. Space-Biased Media,,"Durable media favor tradition; portable media favor territorial expansion",History,Cultural History,C. Art & Visual Culture,20th c.,Knowledge,high
Harold Innis,Staples Thesis,,"Canadian development shaped by export of raw staple commodities",History,Cultural History,C. Art & Visual Culture,20th c.,Knowledge,high
Harold Innis,Monopolies of Knowledge,,"Control of dominant media creates monopolies over knowledge and power",History,Cultural History,C. Art & Visual Culture,20th c.,Knowledge,med
Jürgen Osterhammel,Entangled History (Verflechtungsgeschichte),Verflechtungsgeschichte,"History of mutual entanglements across regions and societies",History,"Political, Legal & Global History",C. Global & Transnational,Contemporary,DB,high
Jürgen Osterhammel,The Transformation of the World,,"Nineteenth century as the formative age of global modernity",History,"Political, Legal & Global History",C. Global & Transnational,Contemporary,Knowledge,high
Jürgen Osterhammel,Global History as Connection,,"World history written through linkages rather than separate civilizations",History,"Political, Legal & Global History",C. Global & Transnational,Contemporary,Knowledge,med
Jan Lucassen,Network Analysis,,"Mapping historical labor and migration relations as networks",History,Digital History,B. Spatial & Network Analysis,Contemporary,DB,high
Jan Lucassen,Global Labour History,,"Worldwide history of work using the broadest definition of labor",History,Digital History,B. Spatial & Network Analysis,Contemporary,Web,high
Jan Lucassen,The Story of Work,,"A new long-run history of human labor across millennia",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,med
Anne Kelly Knowles,Geospatial History,,"Applying GIS and spatial analysis to historical questions",History,Digital History,B. Spatial & Network Analysis,Contemporary,DB,high
Anne Kelly Knowles,Historical GIS,,"Mapping past landscapes and events with geographic information systems",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,high
Anne Kelly Knowles,Geographies of the Holocaust,,"Spatial analysis revealing the scales and processes of genocide",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,med
J.A. Hobson,Imperialism (Historical Theory),,"Economic roots of empire in surplus capital seeking outlets",History,Postcolonial & Decolonial History,A. Empire & Imperialism,19th-20th c.,DB,high
J.A. Hobson,Underconsumption,,"Maldistribution of income depresses domestic demand, driving expansion",History,Postcolonial & Decolonial History,A. Empire & Imperialism,19th-20th c.,Knowledge,high
J.A. Hobson,Imperialism: A Study,,"Empire serving financier interests against the national good",History,Postcolonial & Decolonial History,A. Empire & Imperialism,19th-20th c.,Knowledge,high
Emily Thompson,Auditory History,,"History of sound, listening, and acoustic environments",History,"Gender, Body & Emotions History","C. Body, Senses & Health",Contemporary,DB,high
Emily Thompson,The Soundscape of Modernity,,"Modern acoustic spaces engineered into controlled, signal-like sound",History,"Gender, Body & Emotions History","C. Body, Senses & Health",Contemporary,Knowledge,high
Emily Thompson,Architectural Acoustics,,"How buildings and technology reshaped the experience of sound",History,"Gender, Body & Emotions History","C. Body, Senses & Health",Contemporary,Knowledge,med
J.B. Harley,History of Cartography,,"Maps as cultural texts embedding power and ideology",History,Digital History,B. Spatial & Network Analysis,20th c.,DB,high
J.B. Harley,Deconstructing the Map,,"Maps as rhetorical instruments of power, not neutral mirrors",History,Digital History,B. Spatial & Network Analysis,20th c.,Knowledge,high
J.B. Harley,The Silences of Maps,,"What maps omit reveals the interests they serve",History,Digital History,B. Spatial & Network Analysis,20th c.,Knowledge,high
Matthew Edney,History of Cartography,,"Mapmaking as situated cultural and intellectual practice",History,Digital History,B. Spatial & Network Analysis,Contemporary,DB,high
Matthew Edney,Cartography as Ideal,,"'Cartography' is a normative ideal, not a single coherent enterprise",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,high
Matthew Edney,Mapping an Empire,,"British survey of India as a tool of colonial knowledge and control",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,med
Richard White,Spatial History,,"Using space and movement as analytic categories in history",History,Digital History,B. Spatial & Network Analysis,Contemporary,DB,high
Richard White,The Middle Ground,,"Cross-cultural accommodation forged between natives and Europeans",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,high
Richard White,The Organic Machine,,"Nature and technology fused into a single energy system",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,high
Richard White,Railroaded,,"Transcontinental railroads as wasteful, corrupt, world-making infrastructure",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,med
William Cronon,Spatial History,,"Reconstructing landscapes and ecological relations over time",History,Digital History,B. Spatial & Network Analysis,Contemporary,DB,high
William Cronon,Changes in the Land,,"Colonial ecology transformed by property and commodity relations",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,high
William Cronon,Nature's Metropolis,,"Chicago and its hinterland bound by commodity flows",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,high
William Cronon,The Trouble with Wilderness,,"Wilderness as a cultural construct, not pristine untouched nature",History,Digital History,B. Spatial & Network Analysis,Contemporary,Knowledge,high
Arnold Toynbee,Industrial Revolution (Historical),,"Naming and analysis of Britain's industrial transformation",History,Marxist & Social History,B. Economic History,19th c.,DB,high
Arnold Toynbee,Coining the Industrial Revolution,,"Popularizing the term for Britain's economic transformation",History,Marxist & Social History,B. Economic History,19th c.,Knowledge,med
Arnold Toynbee,Social Costs of Industrialization,,"Industrial growth bringing dislocation and hardship to workers",History,Marxist & Social History,B. Economic History,19th c.,Knowledge,med
Daniel Roche,Consumer History,,"Material culture and consumption in early modern France",History,Marxist & Social History,B. Economic History,Contemporary,DB,high
Daniel Roche,The Culture of Clothing,,"Dress and appearance as engines of consumption and identity",History,Marxist & Social History,B. Economic History,Contemporary,Knowledge,high
Daniel Roche,A History of Everyday Things,,"Birth of consumption through ordinary material objects",History,Marxist & Social History,B. Economic History,Contemporary,Knowledge,med
Lizabeth Cohen,Consumer History,,"Consumption as a force shaping American politics and society",History,Marxist & Social History,B. Economic History,Contemporary,DB,high
Lizabeth Cohen,A Consumers' Republic,,"Postwar America organizing democracy around mass consumption",History,Marxist & Social History,B. Economic History,Contemporary,Knowledge,high
Lizabeth Cohen,The Purchaser as Citizen,,"Consumer identity merging with citizenship in modern America",History,Marxist & Social History,B. Economic History,Contemporary,Knowledge,med
Eric Hobsbawm,Labor History,,"History of working classes, movements, and labor formation",History,Marxist & Social History,B. Economic History,20th c.,DB,high
Eric Hobsbawm,The Age of Revolution/Capital/Empire/Extremes,,"The long nineteenth and short twentieth centuries in four sweeping volumes",History,Marxist & Social History,B. Economic History,20th c.,Knowledge,high
Eric Hobsbawm,The Invention of Tradition,,"Many 'ancient' traditions are recent deliberate constructions",History,Marxist & Social History,B. Economic History,20th c.,Knowledge,high
Eric Hobsbawm,Primitive Rebels,,"Pre-political bandits and millenarians as early forms of protest",History,Marxist & Social History,B. Economic History,20th c.,Knowledge,high
Eric Hobsbawm,The Dual Revolution,,"French political and British industrial revolutions remaking the world",History,Marxist & Social History,B. Economic History,20th c.,Knowledge,med
Charles McIlwain,Constitutional History,,"Development of constitutional thought and limited government",History,"Political, Legal & Global History",A. Political & State,20th c.,DB,high
Charles McIlwain,Constitutionalism: Ancient and Modern,,"Constitutionalism as the legal limitation of arbitrary power",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,high
Charles McIlwain,Jurisdictio vs. Gubernaculum,,"Distinction between law-bound jurisdiction and discretionary governance",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,med
Frank Chalk,History of Genocide,,"Comparative historical and sociological study of genocide",History,"Political, Legal & Global History",A. Political & State,Contemporary,DB,high
Frank Chalk,Typology of Genocide by Motive,,"Genocides classified by perpetrator aims: threat, terror, wealth, ideology",History,"Political, Legal & Global History",A. Political & State,Contemporary,Web,high
Frank Chalk,Broadened Genocide Definition,,"Including political and social groups as potential genocide victims",History,"Political, Legal & Global History",A. Political & State,Contemporary,Web,high
Paul W. Schroeder,History of International Relations,,"Diplomatic history of the European states system",History,"Political, Legal & Global History",A. Political & State,20th c.,DB,high
Paul W. Schroeder,The Transformation of European Politics,,"1815 as a systemic shift to a restraint-based European order",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,high
Paul W. Schroeder,Political Equilibrium vs. Balance of Power,,"Stable order rested on shared rules, not mere power balancing",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,med
John Keegan,Military History,,"History of warfare focused on the experience of combat",History,"Political, Legal & Global History",A. Political & State,20th c.,DB,high
John Keegan,The Face of Battle,,"War seen from the soldier's-eye view of the battlefield",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,high
John Keegan,A History of Warfare,,"War as cultural expression, not merely politics by other means",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,med
Peter Laslett,History of the Family,,"Historical demography of household and family structures",History,Marxist & Social History,C. Social Structure & Class,20th c.,DB,high
Peter Laslett,The World We Have Lost,,"Pre-industrial England reconstructed through household analysis",History,Marxist & Social History,C. Social Structure & Class,20th c.,Knowledge,high
Peter Laslett,Nuclear Family Hypothesis,,"Small nuclear households predate, not follow, industrialization in England",History,Marxist & Social History,C. Social Structure & Class,20th c.,Knowledge,high
Peter Laslett,Western European Marriage Pattern,,"Late marriage and many never marrying as a distinctive regime",History,Marxist & Social History,C. Social Structure & Class,20th c.,Knowledge,med
Lewis Mumford,Urban History,,"History and critique of the city and its technologies",History,Marxist & Social History,C. Social Structure & Class,20th c.,DB,high
Lewis Mumford,The City in History,,"The city as humanity's greatest work, charting its rise and decline",History,Marxist & Social History,C. Social Structure & Class,20th c.,Knowledge,high
Lewis Mumford,Megamachine,,"Large-scale organization of humans as a power-machine",History,Marxist & Social History,C. Social Structure & Class,20th c.,Knowledge,high
Lewis Mumford,Technics and Civilization,,"Phases of technology shaping and shaped by human culture",History,Marxist & Social History,C. Social Structure & Class,20th c.,Knowledge,high
Lewis Mumford,Polytechnics vs. Monotechnics,,"Life-centered diverse technics versus power-centered authoritarian technics",History,Marxist & Social History,C. Social Structure & Class,20th c.,Knowledge,med
Heinrich Wölfflin,Formalism,,"Analysis of art through formal visual properties and style",History,Cultural History,C. Art & Visual Culture,19th-20th c.,DB,high
Heinrich Wölfflin,Principles of Art History,,"Five polar concepts charting the shift from Renaissance to Baroque",History,Cultural History,C. Art & Visual Culture,19th-20th c.,Knowledge,high
Heinrich Wölfflin,Linear vs. Painterly,,"Contrasting modes of seeing structuring stylistic development",History,Cultural History,C. Art & Visual Culture,19th-20th c.,Knowledge,high
Heinrich Wölfflin,Art History Without Names,,"History of style governed by visual logic, not individual genius",History,Cultural History,C. Art & Visual Culture,19th-20th c.,Knowledge,med
Karen Armstrong,History of Christianity,,"Popular comparative history of religious traditions",History,"Political, Legal & Global History",A. Political & State,Contemporary,DB,high
Karen Armstrong,A History of God,,"Evolving human conceptions of God across the monotheisms",History,"Political, Legal & Global History",A. Political & State,Contemporary,Knowledge,high
Karen Armstrong,The Axial Age,,"Simultaneous emergence of major spiritual traditions worldwide",History,"Political, Legal & Global History",A. Political & State,Contemporary,Knowledge,high
Karen Armstrong,Compassion as Religion's Core,,"Compassion as the shared ethical heart of world faiths",History,"Political, Legal & Global History",A. Political & State,Contemporary,Knowledge,med
Marshall G.S. Hodgson,History of Islam,,"World-historical study of Islamic civilization",History,"Political, Legal & Global History",A. Political & State,20th c.,DB,high
Marshall G.S. Hodgson,The Venture of Islam,,"Islamic civilization placed at the center of world history",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,high
Marshall G.S. Hodgson,Islamicate,,"Cultural complex of Islam-influenced society beyond religion itself",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,high
Marshall G.S. Hodgson,Oikoumene,,"The Afro-Eurasian zone of interregional civilization",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,med
William G. McLoughlin,History of Religious Revival,,"History of American revivalism and religious awakenings",History,"Political, Legal & Global History",A. Political & State,20th c.,DB,high
William G. McLoughlin,Great Awakenings,,"Periodic revivals reshaping American culture and reform",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,high
William G. McLoughlin,Awakenings as Cultural Revitalization,,"Revivals as society-wide responses to cultural crisis",History,"Political, Legal & Global History",A. Political & State,20th c.,Knowledge,med
Bertrand Russell,History of Western Philosophy,,"Sweeping narrative survey of Western philosophical thought",History,Intellectual History,A. History of Ideas,20th c.,DB,high
Bertrand Russell,Theory of Descriptions,,"Logical analysis dissolving puzzles of denoting phrases",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,high
Bertrand Russell,Russell's Paradox,,"Set of all sets not members of themselves yields contradiction",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,high
Bertrand Russell,Logical Atomism,,"World composed of logically independent atomic facts",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,high
Bertrand Russell,Philosophy as Logical Analysis,,"Philosophy advanced by clarifying language through logic",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,med
Leo Strauss,History of Political Philosophy,,"Recovering the great questions of classical political thought",History,Intellectual History,A. History of Ideas,20th c.,DB,high
Leo Strauss,Esoteric Writing,,"Persecuted thinkers hiding true teaching beneath exoteric surfaces",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,high
Leo Strauss,Ancients vs. Moderns,,"A fundamental quarrel between classical and modern political philosophy",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,high
Leo Strauss,Natural Right and History,,"Defending natural right against historicism and relativism",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,high
Leo Strauss,The Theologico-Political Problem,,"Enduring tension between revelation and philosophy",History,Intellectual History,A. History of Ideas,20th c.,Knowledge,med
Sir John Baker,Legal History,,"History of English common law and legal institutions",History,"Political, Legal & Global History",B. Legal & Human Rights,Contemporary,DB,high
Sir John Baker,An Introduction to English Legal History,,"Standard account of the development of the common law",History,"Political, Legal & Global History",B. Legal & Human Rights,Contemporary,Knowledge,high
Sir John Baker,The Forms of Action,,"Procedural writs as the historical framework of common law",History,"Political, Legal & Global History",B. Legal & Human Rights,Contemporary,Knowledge,med
Michel-Rolph Trouillot,Structural Amnesia,,"How power systematically erases events from historical record",History,Memory & Oral History,A. Collective & Cultural Memory,Contemporary,DB,high
Michel-Rolph Trouillot,Silencing the Past,,"Power producing silences at each stage of making history",History,Memory & Oral History,A. Collective & Cultural Memory,Contemporary,Knowledge,high
Michel-Rolph Trouillot,Unthinkable History,,"The Haitian Revolution as inconceivable within Western categories",History,Memory & Oral History,A. Collective & Cultural Memory,Contemporary,Knowledge,high
Michel-Rolph Trouillot,The Savage Slot,,"Anthropology's framing of the 'savage' as Western self-definition",History,Memory & Oral History,A. Collective & Cultural Memory,Contemporary,Knowledge,med
Louis Gottschalk,Internal and External Criticism,,"Evaluating authenticity and reliability of historical sources",History,Historiography & Method,A. Source Criticism & Method,20th c.,DB,high
