theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Philip Zimbardo,Heroic Imagination,,Cultivating ordinary heroism to resist evil situations,Psychology,Social Psychology,B. Attitudes & Persuasion,2008,Knowledge,med
Philip Zimbardo,Shyness Research,,Shyness as a self-imposed psychological prison,Psychology,Social Psychology,B. Attitudes & Persuasion,1977,Knowledge,med
Carol Ryff,Eudaimonic Well-being,,Well-being as realizing human potential not mere pleasure,Psychology,Positive Psychology,A. Well-being Models,1989,DB,high
Carol Ryff,Six-Factor Model of Psychological Well-being,,Autonomy mastery growth purpose relations self-acceptance define flourishing,Psychology,Positive Psychology,A. Well-being Models,1989,Knowledge,high
Carol Ryff,Purpose in Life,,Sense of meaning and direction sustains health,Psychology,Positive Psychology,A. Well-being Models,1995,Knowledge,high
Carol Ryff,Personal Growth Dimension,,Continued development and openness to experience as flourishing,Psychology,Positive Psychology,A. Well-being Models,1989,Knowledge,med
William Sears,Attachment Parenting Theory,,Responsive proximity-based caregiving fosters secure parent-child bonds,Psychology,Developmental,C. Attachment & Parenting,1993,DB,high
William Sears,Seven Baby Bs,,Bonding breastfeeding babywearing bedding and responsive care principles,Psychology,Developmental,C. Attachment & Parenting,1990s,Knowledge,med
William Sears,Baby-wearing,,Carrying infants close promotes calm and attachment,Psychology,Developmental,C. Attachment & Parenting,1990s,Knowledge,med
Stephen Chen,Relational Self-Construal,,Defining the self through close interpersonal relationships,Psychology,"Critical, Cultural & Environmental",B. Cross-Cultural,2002,DB,high
Stephen Chen,Relational Self Theory,,Significant others shape self-concept through transference,Psychology,"Critical, Cultural & Environmental",B. Cross-Cultural,2002,Web,med
Stephen Chen,Self-Construal and Well-being,,Culture-self fit influences psychological adjustment,Psychology,"Critical, Cultural & Environmental",B. Cross-Cultural,2010s,Web,med
Harry C. Triandis,Cultural Syndromes,,Shared patterns of beliefs attitudes and norms defining cultures,Psychology,"Critical, Cultural & Environmental",B. Cross-Cultural,1994,DB,high
Harry C. Triandis,Individualism-Collectivism,,Cultures differ in prioritizing self versus group,Psychology,"Critical, Cultural & Environmental",B. Cross-Cultural,1995,Knowledge,high
Harry C. Triandis,Subjective Culture,,Group-shared way of perceiving the social environment,Psychology,"Critical, Cultural & Environmental",B. Cross-Cultural,1972,Knowledge,high
Harry C. Triandis,Tight vs Loose Cultures,,Cultures vary in norm strictness and tolerance of deviance,Psychology,"Critical, Cultural & Environmental",B. Cross-Cultural,1989,Knowledge,med
Harry C. Triandis,Idiocentrism-Allocentrism,,Individual-level analog of cultural individualism-collectivism,Psychology,"Critical, Cultural & Environmental",B. Cross-Cultural,1985,Knowledge,med
Laura S. Brown,Feminist Therapy,,Therapy attending to gender power and sociopolitical context,Psychology,Counseling & Psychotherapy,C. Multicultural & Feminist,1994,DB,high
Laura S. Brown,Cultural Competence in Therapy,,Clinicians must address clients' sociocultural identities,Psychology,Counseling & Psychotherapy,C. Multicultural & Feminist,2000s,Knowledge,med
Laura S. Brown,Insider-Outsider Dilemma,,Therapist navigates shared and divergent group memberships with clients,Psychology,Counseling & Psychotherapy,C. Multicultural & Feminist,1990s,Knowledge,med
SAMHSA,Trauma-Informed Care,,Service approach assuming and accommodating widespread trauma exposure,Psychology,Counseling & Psychotherapy,C. Multicultural & Feminist,2014,DB,high
SAMHSA,Four Rs of Trauma-Informed Care,,Realize recognize respond and resist re-traumatization,Psychology,Counseling & Psychotherapy,C. Multicultural & Feminist,2014,Knowledge,med
SAMHSA,Six Key Principles,,Safety trust choice collaboration empowerment and cultural responsiveness,Psychology,Counseling & Psychotherapy,C. Multicultural & Feminist,2014,Knowledge,med
Robert Zajonc,Social Facilitation Theory,,Presence of others enhances dominant responses,Psychology,Social Psychology,D. Group Dynamics,1965,DB,high
Robert Zajonc,Mere Exposure Effect,,Repeated exposure increases liking for stimuli,Psychology,Social Psychology,D. Group Dynamics,1968,Knowledge,high
Robert Zajonc,Affective Primacy,,Emotional reactions can precede and bypass cognition,Psychology,Social Psychology,D. Group Dynamics,1980,Knowledge,high
Robert Zajonc,Confluence Model,,Birth order and family size shape intellectual development,Psychology,Social Psychology,D. Group Dynamics,1975,Knowledge,med
Robert Zajonc,Drive Theory of Arousal,,Others' presence raises arousal strengthening prepotent responses,Psychology,Social Psychology,D. Group Dynamics,1965,Knowledge,med
Howard Markman,Demand/Withdraw Pattern,,One partner pursues discussion while the other avoids it,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1990s,DB,high
Howard Markman,PREP Program,,Prevention and relationship enhancement training for couples,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1980s,Knowledge,high
Howard Markman,Speaker-Listener Technique,,Structured turn-taking to defuse conflict communication,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1990s,Knowledge,med
Howard Markman,Negative Escalation,,Conflict spirals as partners reciprocate hostility,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1990s,Knowledge,med
Caryl Rusbult,Investment Model of Commitment,,Commitment grows with satisfaction investment and few alternatives,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1980,DB,high
Caryl Rusbult,Accommodation Process,,Choosing constructive over destructive responses to a partner's negativity,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1991,Knowledge,high
Caryl Rusbult,Exit-Voice-Loyalty-Neglect,,Four responses to relationship dissatisfaction,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1982,Knowledge,high
Caryl Rusbult,Michelangelo Phenomenon,,Partners sculpt each other toward ideal selves,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1999,Knowledge,med
Caryl Rusbult,Cognitive Interdependence,,Committed partners shift from me to we self-representation,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1998,Knowledge,med
Leslie Baxter,Relational Dialectics Theory,,Relationships are shaped by ongoing competing discourses,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1996,DB,high
Leslie Baxter,Autonomy-Connection Dialectic,,Tension between independence and togetherness in relationships,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1988,Knowledge,high
Leslie Baxter,Openness-Closedness Dialectic,,Tension between disclosure and privacy in intimacy,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1988,Knowledge,med
Leslie Baxter,Contradiction as Constitutive,,Dialectical tensions are the substance of relating,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1996,Knowledge,med
Barbara Montgomery,Relational Dialectics Theory,,Relating means managing perpetual contradictory pulls,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1996,DB,high
Barbara Montgomery,Relational Maintenance,,Ongoing communicative work sustains relationship stability,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1990s,Knowledge,med
Barbara Montgomery,Dialogic Complexity,,Relationships unfold through irreducible interplay of opposites,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1996,Knowledge,med
Howard Giles,Communication Accommodation Theory,,Speakers adjust speech to converge with or diverge from others,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1973,DB,high
Howard Giles,Convergence,,Adapting speech toward a partner to gain approval,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1973,Knowledge,high
Howard Giles,Divergence,,Accentuating speech differences to mark group distinctiveness,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1979,Knowledge,high
Howard Giles,Ethnolinguistic Vitality,,Group strength shaping language survival and identity,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1977,Knowledge,med
Howard Giles,Speech Accommodation Theory,,Precursor framework on interpersonal speech adjustment,Psychology,Relationship & Interpersonal,C. Communication & Maintenance,1973,Knowledge,med
Martin L. Hoffman,Empathy Development Theory,,Empathy matures through stages from global distress to mature concern,Psychology,Developmental,A. Cognitive & Moral Development,1982,DB,high
Martin L. Hoffman,Empathy-Based Guilt,,Awareness of harming others motivates moral repair,Psychology,Developmental,A. Cognitive & Moral Development,1982,Knowledge,high
Martin L. Hoffman,Inductive Discipline,,Reasoning about consequences fosters internalized morality,Psychology,Developmental,A. Cognitive & Moral Development,1970,Knowledge,high
Martin L. Hoffman,Empathic Overarousal,,Excessive empathic distress can shift focus to the self,Psychology,Developmental,A. Cognitive & Moral Development,2000,Knowledge,med
Wimmer,False-Belief Task,,Test of whether children grasp others can hold false beliefs,Psychology,Developmental,A. Cognitive & Moral Development,1983,DB,high
Wimmer,Maxi Task,,Classic scenario probing children's theory of mind,Psychology,Developmental,A. Cognitive & Moral Development,1983,Knowledge,high
Wimmer,Representational Theory of Mind,,Children come to understand beliefs as mental representations,Psychology,Developmental,A. Cognitive & Moral Development,1983,Knowledge,med
Perner,False-Belief Task,,Probing children's understanding of mistaken beliefs in others,Psychology,Developmental,A. Cognitive & Moral Development,1983,DB,high
Perner,Representational Mind,,Around age four children model minds as representational,Psychology,Developmental,A. Cognitive & Moral Development,1991,Knowledge,high
Perner,Metarepresentation,,Capacity to represent representations underlies theory of mind,Psychology,Developmental,A. Cognitive & Moral Development,1991,Knowledge,med
Heinz Kohut,Self Psychology,,Psychoanalytic theory centering the cohesive self and its needs,Psychology,Personality,B. Dynamic & Process Models,1971,DB,high
Heinz Kohut,Selfobject,,Others experienced as functional parts of one's self,Psychology,Personality,B. Dynamic & Process Models,1971,Knowledge,high
Heinz Kohut,Mirroring,,Affirming responses that consolidate a healthy self,Psychology,Personality,B. Dynamic & Process Models,1971,Knowledge,high
Heinz Kohut,Narcissistic Transference,,Idealizing and mirroring transferences in treating narcissism,Psychology,Personality,B. Dynamic & Process Models,1971,Knowledge,high
Heinz Kohut,Empathy as Method,,Vicarious introspection is the core analytic instrument,Psychology,Personality,B. Dynamic & Process Models,1959,Knowledge,high
Heinz Kohut,Bipolar Self,,Self structured by ambitions and ideals linked by talents,Psychology,Personality,B. Dynamic & Process Models,1977,Knowledge,med
Michael Scheier,Dispositional Optimism,,Generalized expectancy that good outcomes will occur,Psychology,Positive Psychology,B. Strengths & Virtues,1985,DB,high
Michael Scheier,Life Orientation Test,,Scale measuring trait optimism versus pessimism,Psychology,Positive Psychology,B. Strengths & Virtues,1985,Knowledge,high
Michael Scheier,Optimism and Health,,Optimists show better physical health and recovery,Psychology,Positive Psychology,B. Strengths & Virtues,1990s,Knowledge,med
Charles Carver,Dispositional Optimism,,Trait-level positive outcome expectancies shape coping,Psychology,Positive Psychology,B. Strengths & Virtues,1985,DB,high
Charles Carver,Self-Regulation Control Theory,,Behavior governed by feedback loops reducing goal discrepancy,Psychology,Positive Psychology,B. Strengths & Virtues,1981,Knowledge,high
Charles Carver,COPE Inventory,,Multidimensional assessment of coping strategies,Psychology,Positive Psychology,B. Strengths & Virtues,1989,Knowledge,med
Charles Carver,Approach-Avoidance Affect,,Distinct emotion systems track approach and avoidance progress,Psychology,Positive Psychology,B. Strengths & Virtues,1990s,Knowledge,med
Wiers,Dual Process Theory of Addiction,,Addiction reflects imbalance between impulsive and reflective systems,Psychology,Health Psychology,C. Addiction & Health Behavior,2007,DB,high
Wiers,Cognitive Bias Modification,,Retraining automatic approach tendencies toward substances,Psychology,Health Psychology,C. Addiction & Health Behavior,2011,Knowledge,high
Wiers,Approach Bias,,Automatic action tendency to approach addictive cues,Psychology,Health Psychology,C. Addiction & Health Behavior,2009,Knowledge,med
Stacy,Dual Process Theory of Addiction,,Implicit cognition predicts substance use beyond intentions,Psychology,Health Psychology,C. Addiction & Health Behavior,1997,DB,high
Stacy,Implicit Cognition and Drug Use,,Spontaneous memory associations drive automatic substance behavior,Psychology,Health Psychology,C. Addiction & Health Behavior,1997,Knowledge,med
Stacy,Memory Association Model,,Drug-related associations cue use outside awareness,Psychology,Health Psychology,C. Addiction & Health Behavior,2000s,Knowledge,med
Marlat,Relapse Prevention Model,,Identifying high-risk situations to maintain behavior change,Psychology,Health Psychology,C. Addiction & Health Behavior,1985,Knowledge,high
Marlat,Abstinence Violation Effect,,A single lapse triggers guilt that escalates to full relapse,Psychology,Health Psychology,C. Addiction & Health Behavior,1985,Knowledge,high
Marlat,Harm Reduction,,Reducing drug-related harm without requiring abstinence,Psychology,Health Psychology,C. Addiction & Health Behavior,1990s,Knowledge,med
Marlat,Dual Process Theory of Addiction,,Automatic and controlled processes jointly drive addictive behavior,Psychology,Health Psychology,C. Addiction & Health Behavior,2000s,DB,med
Richard Tedeschi,Post-Traumatic Growth,,Positive psychological change emerging from struggle with adversity,Psychology,Clinical & Psychopathology,C. Trauma & Resilience,1996,DB,high
Richard Tedeschi,Five Domains of Growth,,Strength relationships possibilities appreciation and spiritual change,Psychology,Clinical & Psychopathology,C. Trauma & Resilience,1996,Knowledge,high
Richard Tedeschi,Seismic Schema Disruption,,Trauma shatters core beliefs prompting reconstructive growth,Psychology,Clinical & Psychopathology,C. Trauma & Resilience,2004,Knowledge,med
Richard Tedeschi,Expert Companionship,,Clinician accompanies survivors through meaning-making,Psychology,Clinical & Psychopathology,C. Trauma & Resilience,2006,Knowledge,med
Lawrence Calhoun,Post-Traumatic Growth,,Adversity can catalyze deepened meaning and personal strength,Psychology,Clinical & Psychopathology,C. Trauma & Resilience,1996,DB,high
Lawrence Calhoun,Posttraumatic Growth Inventory,,Scale assessing positive change after trauma,Psychology,Clinical & Psychopathology,C. Trauma & Resilience,1996,Knowledge,high
Lawrence Calhoun,Rumination and Growth,,Deliberate reflection transforms intrusive thoughts into growth,Psychology,Clinical & Psychopathology,C. Trauma & Resilience,2006,Knowledge,med
Arthur Aron,Self-Expansion Theory,,People seek relationships to expand the self,Psychology,Relationship & Interpersonal,B. Interdependence & Commitment,1986,DB,high
Arthur Aron,Inclusion of Other in Self,,Close partners are cognitively merged into the self,Psychology,Relationship & Interpersonal,B. Interdependence & Commitment,1992,Knowledge,high
Arthur Aron,36 Questions for Closeness,,Escalating self-disclosure rapidly builds interpersonal intimacy,Psychology,Relationship & Interpersonal,B. Interdependence & Commitment,1997,Knowledge,high
Arthur Aron,Misattribution of Arousal,,Physiological arousal misread as attraction on a high bridge,Psychology,Relationship & Interpersonal,B. Interdependence & Commitment,1974,Knowledge,med
Elaine Aron,Highly Sensitive Person,,Trait of heightened sensory processing sensitivity in some individuals,Psychology,Relationship & Interpersonal,B. Interdependence & Commitment,1996,Knowledge,high
Elaine Aron,Sensory Processing Sensitivity,,Innate deep processing of and reactivity to stimuli,Psychology,Relationship & Interpersonal,B. Interdependence & Commitment,1997,Knowledge,high
Elaine Aron,Self-Expansion Theory,,Relationships drive growth of self-resources and perspectives,Psychology,Relationship & Interpersonal,B. Interdependence & Commitment,1986,DB,high
Daniel Levinson,Midlife Crisis Theory,,Midlife reassessment of life structure and unrealized dreams,Psychology,Developmental,B. Lifespan Development,1978,DB,high
Daniel Levinson,Seasons of a Man's Life,,Adult development unfolds through alternating stable and transitional eras,Psychology,Developmental,B. Lifespan Development,1978,Knowledge,high
Daniel Levinson,Life Structure,,Underlying pattern of a person's life at a given time,Psychology,Developmental,B. Lifespan Development,1978,Knowledge,high
Daniel Levinson,The Dream,,Vision of adult accomplishment guiding early adulthood,Psychology,Developmental,B. Lifespan Development,1978,Knowledge,med
Robert Emmons,Gratitude Theory,,Gratitude as an affirming response to received benefits,Psychology,Positive Psychology,B. Strengths & Virtues,2003,DB,high
Robert Emmons,Gratitude Journaling,,Regularly counting blessings enhances well-being,Psychology,Positive Psychology,B. Strengths & Virtues,2003,Knowledge,high
Robert Emmons,Gratitude as Moral Emotion,,Gratitude functions as a moral barometer motivator and reinforcer,Psychology,Positive Psychology,B. Strengths & Virtues,2004,Knowledge,med
Robert Emmons,Personal Strivings,,Recurrent goals organize personality and well-being,Psychology,Positive Psychology,B. Strengths & Virtues,1986,Knowledge,med
Saul Rosenzweig,Common Factors Theory,,Shared therapeutic factors explain why diverse therapies work,Psychology,Clinical & Psychopathology,B. Psychotherapy,1936,DB,high
Saul Rosenzweig,Dodo Bird Verdict,,All therapies produce roughly equivalent outcomes,Psychology,Clinical & Psychopathology,B. Psychotherapy,1936,Knowledge,high
Saul Rosenzweig,Idiodynamics,,Study of the individual as a unique dynamic system,Psychology,Clinical & Psychopathology,B. Psychotherapy,1950s,Knowledge,med
Bruce Wampold,Contextual Model of Psychotherapy,,Therapy works through relationship expectation and meaning not technique,Psychology,Clinical & Psychopathology,B. Psychotherapy,2001,Knowledge,high
Bruce Wampold,Common Factors Theory,,Outcome driven by alliance and shared factors over specific methods,Psychology,Clinical & Psychopathology,B. Psychotherapy,2001,DB,high
Bruce Wampold,Therapist Effects,,Differences among therapists outweigh differences among treatments,Psychology,Clinical & Psychopathology,B. Psychotherapy,1997,Knowledge,high
Bruce Wampold,Allegiance Effect,,Researcher belief in a therapy inflates its measured efficacy,Psychology,Clinical & Psychopathology,B. Psychotherapy,2001,Knowledge,med
C. R. Snyder,Hope Theory,,Hope as agency and pathways toward valued goals,Psychology,Positive Psychology,A. Well-being Models,1991,DB,high
C. R. Snyder,Agency Thinking,,Motivational belief in one's capacity to pursue goals,Psychology,Positive Psychology,A. Well-being Models,1991,Knowledge,high
C. R. Snyder,Pathways Thinking,,Perceived ability to generate routes to goals,Psychology,Positive Psychology,A. Well-being Models,1991,Knowledge,high
C. R. Snyder,Excuse Theory,,People reframe failures to protect self-image,Psychology,Positive Psychology,A. Well-being Models,1983,Knowledge,med
Dan P. McAdams,Narrative Identity Theory,,Identity is an internalized evolving life story,Psychology,Personality,B. Dynamic & Process Models,1985,DB,high
Dan P. McAdams,Redemptive Self,,Life stories of suffering transformed into positive meaning,Psychology,Personality,B. Dynamic & Process Models,2006,Knowledge,high
Dan P. McAdams,Three Levels of Personality,,Traits characteristic adaptations and life narratives,Psychology,Personality,B. Dynamic & Process Models,1995,Knowledge,high
Dan P. McAdams,Generativity,,Concern for guiding and benefiting future generations,Psychology,Personality,B. Dynamic & Process Models,1992,Knowledge,med
Edward Bordin,Therapeutic Alliance Theory,,Working bond formed by agreement on tasks goals and connection,Psychology,Clinical & Psychopathology,B. Psychotherapy,1979,DB,high
Edward Bordin,Working Alliance Tripartite Model,,Alliance comprises bond goals and tasks,Psychology,Clinical & Psychopathology,B. Psychotherapy,1979,Knowledge,high
Edward Bordin,Pantheoretical Alliance,,Alliance operates across all forms of therapy,Psychology,Clinical & Psychopathology,B. Psychotherapy,1979,Knowledge,med
Allen Newell,Means-Ends Analysis,,Problem solving by reducing distance between current and goal states,Psychology,Cognitive,B. Memory & Attention,1972,DB,high
Allen Newell,General Problem Solver,,Early program modeling human problem-solving,Psychology,Cognitive,B. Memory & Attention,1959,Knowledge,high
Allen Newell,Unified Theories of Cognition,,Call for single integrated architectures of mind,Psychology,Cognitive,B. Memory & Attention,1990,Knowledge,high
Allen Newell,Soar Architecture,,Cognitive architecture unifying learning and problem-solving,Psychology,Cognitive,B. Memory & Attention,1983,Knowledge,med
Allen Newell,Physical Symbol System Hypothesis,,Intelligence arises from symbol manipulation,Psychology,Cognitive,B. Memory & Attention,1976,Knowledge,med
Serge Moscovici,Minority Influence Theory,,Consistent minorities can convert majority opinion,Psychology,Social Psychology,C. Social Cognition & Influence,1969,DB,high
Serge Moscovici,Social Representations Theory,,Shared everyday beliefs that make the unfamiliar familiar,Psychology,Social Psychology,C. Social Cognition & Influence,1961,Knowledge,high
Serge Moscovici,Conversion Theory,,Minorities induce private deep attitude change,Psychology,Social Psychology,C. Social Cognition & Influence,1980,Knowledge,high
Serge Moscovici,Group Polarization Research,,Group discussion intensifies members' prior leanings,Psychology,Social Psychology,C. Social Cognition & Influence,1969,Knowledge,med
Clifton StrengthsFinder,Strengths-Based Interventions,,Developing innate talents rather than fixing weaknesses,Psychology,Positive Psychology,C. Resilience & Interventions,2001,DB,high
Clifton StrengthsFinder,CliftonStrengths Assessment,,Identifies dominant talent themes across thirty-four domains,Psychology,Positive Psychology,C. Resilience & Interventions,1999,Web,high
Clifton StrengthsFinder,Strengths-Based Psychology,,Studying what is right with people not what is wrong,Psychology,Positive Psychology,C. Resilience & Interventions,2002,Web,high
Robert L. Selman,Social Perspective-Taking,,Stagewise development of understanding others' viewpoints,Psychology,Developmental,A. Cognitive & Moral Development,1980,DB,high
Robert L. Selman,Five Stages of Perspective-Taking,,From egocentric to societal perspective coordination,Psychology,Developmental,A. Cognitive & Moral Development,1980,Knowledge,high
Robert L. Selman,Interpersonal Negotiation Strategies,,Developmental levels of resolving social conflict,Psychology,Developmental,A. Cognitive & Moral Development,1986,Knowledge,med
Klaus R. Scherer,Component Process Model of Emotion,,Emotion as synchronized appraisal-driven changes across subsystems,Psychology,Emotion & Motivation,A. Emotion Theory,1984,DB,high
Klaus R. Scherer,Stimulus Evaluation Checks,,Sequential appraisals generating emotional responses,Psychology,Emotion & Motivation,A. Emotion Theory,1984,Knowledge,high
Klaus R. Scherer,Vocal Emotion Expression,,Emotions encoded and decoded through voice cues,Psychology,Emotion & Motivation,A. Emotion Theory,1986,Knowledge,med
Klaus R. Scherer,Geneva Emotion Wheel,,Tool mapping emotions by valence and control,Psychology,Emotion & Motivation,A. Emotion Theory,2005,Knowledge,med
Stanley Schachter,Proximity Effect,,Physical nearness increases interpersonal attraction,Psychology,Relationship & Interpersonal,A. Love & Attachment,1950,DB,high
Stanley Schachter,Two-Factor Theory of Emotion,,Emotion arises from arousal plus cognitive labeling,Psychology,Relationship & Interpersonal,A. Love & Attachment,1962,Knowledge,high
Stanley Schachter,Affiliation and Anxiety,,Fear increases the desire to affiliate with others,Psychology,Relationship & Interpersonal,A. Love & Attachment,1959,Knowledge,high
Stanley Schachter,Misattribution of Arousal,,Bodily arousal mislabeled as another emotion,Psychology,Relationship & Interpersonal,A. Love & Attachment,1962,Knowledge,med
Kurt Back,Proximity Effect,,Spatial closeness in housing predicts friendship formation,Psychology,Relationship & Interpersonal,A. Love & Attachment,1950,DB,high
Kurt Back,Westgate Housing Study,,Apartment layout shaped who became friends,Psychology,Relationship & Interpersonal,A. Love & Attachment,1950,Knowledge,med
Kurt Back,Functional Distance,,Architecture channeling contact more than mere distance,Psychology,Relationship & Interpersonal,A. Love & Attachment,1950,Knowledge,med
Cindy Hazan,Adult Attachment Theory,,Romantic love organized by infant attachment styles,Psychology,Relationship & Interpersonal,A. Love & Attachment,1987,DB,high
Cindy Hazan,Love as Attachment Process,,Adult pair bonds replicate caregiver attachment dynamics,Psychology,Relationship & Interpersonal,A. Love & Attachment,1987,Knowledge,high
Cindy Hazan,Three Attachment Styles in Adults,,Secure anxious and avoidant patterns in romance,Psychology,Relationship & Interpersonal,A. Love & Attachment,1987,Knowledge,high
Phillip Shaver,Adult Attachment Theory,,Attachment system governs adult emotion regulation and bonds,Psychology,Relationship & Interpersonal,A. Love & Attachment,1987,DB,high
Phillip Shaver,Attachment and Emotion Regulation,,Attachment strategies shape coping with distress,Psychology,Relationship & Interpersonal,A. Love & Attachment,2002,Knowledge,high
Phillip Shaver,Attachment Security Priming,,Activating security boosts compassion and openness,Psychology,Relationship & Interpersonal,A. Love & Attachment,2001,Knowledge,med
Howard Leventhal,Common Sense Model of Illness Self-Regulation,,Patients form lay illness representations guiding coping,Psychology,Health Psychology,B. Health Behavior Models,1980,DB,high
Howard Leventhal,Illness Representations,,Beliefs about identity cause timeline consequence and cure,Psychology,Health Psychology,B. Health Behavior Models,1980,Knowledge,high
Howard Leventhal,Parallel Processing Model of Fear,,Fear appeals trigger separate danger and emotion control,Psychology,Health Psychology,B. Health Behavior Models,1970,Knowledge,high
Howard Leventhal,Self-Regulation of Health,,Health behavior driven by ongoing problem-solving feedback,Psychology,Health Psychology,B. Health Behavior Models,1980,Knowledge,med
E. Tory Higgins,Self-Discrepancy Theory,,Gaps between actual ideal and ought selves produce distinct emotions,Psychology,Personality,C. Self & Self-Concept,1987,DB,high
E. Tory Higgins,Regulatory Focus Theory,,Promotion and prevention orientations guide goal pursuit,Psychology,Personality,C. Self & Self-Concept,1997,Knowledge,high
E. Tory Higgins,Regulatory Fit,,Motivation strengthens when strategy matches orientation,Psychology,Personality,C. Self & Self-Concept,2000,Knowledge,high
E. Tory Higgins,Shared Reality Theory,,People align inner states with others to grasp reality,Psychology,Personality,C. Self & Self-Concept,2009,Knowledge,med
Edward E. Jones,Actor-Observer Bias,,Actors attribute behavior to situations observers to dispositions,Psychology,Social Psychology,C. Social Cognition & Influence,1971,DB,high
Edward E. Jones,Correspondent Inference Theory,,Inferring stable traits from intentional behavior,Psychology,Social Psychology,C. Social Cognition & Influence,1965,Knowledge,high
Edward E. Jones,Fundamental Attribution Bias,,Overweighting disposition over situation in judging others,Psychology,Social Psychology,C. Social Cognition & Influence,1967,Knowledge,high
