theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Pope Gelasius I,Gelasian Doctrine of Church and State,,Foundational separation of priestly and kingly jurisdictions,Politics,Classical & Pre-Modern Political Thought,B. Roman & Medieval Thought,Medieval,Knowledge,med
Montesquieu,Separation of Powers,séparation des pouvoirs,"Liberty requires dividing legislative, executive, and judicial power",Politics,Early Modern & Enlightenment Political Thought,B. Enlightenment & Liberalism,18C,DB,high
Montesquieu,The Spirit of the Laws,De l'esprit des lois,"Laws must fit the climate, customs, and spirit of each people",Politics,Early Modern & Enlightenment Political Thought,B. Enlightenment & Liberalism,18C,Knowledge,high
Montesquieu,Typology of Governments,,"Republic, monarchy, and despotism each rest on a guiding principle",Politics,Early Modern & Enlightenment Political Thought,B. Enlightenment & Liberalism,18C,Knowledge,high
Montesquieu,Principle of Virtue,vertu,Republics depend on civic virtue as their animating spring,Politics,Early Modern & Enlightenment Political Thought,B. Enlightenment & Liberalism,18C,Knowledge,high
Montesquieu,Climate Theory,théorie des climats,"Geography and climate shape laws, temperament, and institutions",Politics,Early Modern & Enlightenment Political Thought,B. Enlightenment & Liberalism,18C,Knowledge,med
Montesquieu,Intermediary Bodies,corps intermédiaires,Nobility and corporations buffer power and protect liberty,Politics,Early Modern & Enlightenment Political Thought,B. Enlightenment & Liberalism,18C,Knowledge,med
Joseph de Maistre,Organic Society (Political Theory),,"Society is a divinely grown organism, not a rational contrivance",Politics,Early Modern & Enlightenment Political Thought,D. Conservatism & Counter-Enlightenment,18C-19C,DB,high
Joseph de Maistre,Critique of the Enlightenment,,Abstract reason and revolution destroy the sacred social order,Politics,Early Modern & Enlightenment Political Thought,D. Conservatism & Counter-Enlightenment,18C-19C,Knowledge,high
Joseph de Maistre,Divine Sovereignty,,All legitimate authority ultimately derives from God,Politics,Early Modern & Enlightenment Political Thought,D. Conservatism & Counter-Enlightenment,19C,Knowledge,high
Joseph de Maistre,Providential Violence,,Bloodshed and the executioner mysteriously uphold the social order,Politics,Early Modern & Enlightenment Political Thought,D. Conservatism & Counter-Enlightenment,19C,Knowledge,high
Joseph de Maistre,Anti-Constitutionalism,,Written constitutions cannot create durable political legitimacy,Politics,Early Modern & Enlightenment Political Thought,D. Conservatism & Counter-Enlightenment,19C,Knowledge,med
Peter Kropotkin,Mutual Aid (Anarchism),,"Cooperation, not competition, is the chief factor in evolution",Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C-20C,DB,high
Peter Kropotkin,Anarchist Communism,,"A stateless society distributing goods by need, not exchange",Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C-20C,Knowledge,high
Peter Kropotkin,The Conquest of Bread,La Conquête du pain,A vision of post-revolutionary abundance without wage labor,Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C,Knowledge,high
Peter Kropotkin,"Fields, Factories and Workshops",,"Decentralized integration of agriculture, industry, and brain-and-hand work",Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C-20C,Knowledge,high
Peter Kropotkin,Critique of the State,,The state is an apparatus of domination to be abolished,Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C-20C,Knowledge,high
Carlo Cafiero,Propaganda of the Deed,propaganda del fatto,Insurrectionary acts inspire the masses more than words,Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C,DB,high
Carlo Cafiero,Anarchist Communism,,Early advocate of distribution by need within Italian anarchism,Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C,Knowledge,med
Carlo Cafiero,Compendio del Capitale,Il Capitale di Carlo Marx,Popularized Marx's Capital for a worker readership,Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C,Knowledge,med
Errico Malatesta,Propaganda of the Deed,,Insurrectionary action awakens revolutionary consciousness,Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C-20C,DB,high
Errico Malatesta,Anarchism Without Adjectives,,Tolerant anarchism refusing to dogmatize a single future form,Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,19C-20C,Knowledge,high
Errico Malatesta,Gradualism Toward Revolution,,Organizing and education prepare the people for insurrection,Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,20C,Knowledge,med
Errico Malatesta,Critique of Authoritarian Socialism,,Rejects state communism as a new form of domination,Politics,Radical & Critical Traditions,B. Anarchism & Syndicalism,20C,Knowledge,high
Robert Michels,Iron Law of Oligarchy,,All organizations inevitably develop rule by a small elite,Politics,"Power, Elites & Classical Democratic Theory",A. Elitism & Realism,20C,DB,high
Robert Michels,Political Parties,Zur Soziologie des Parteiwesens,Democratic parties tend irresistibly toward bureaucratic oligarchy,Politics,"Power, Elites & Classical Democratic Theory",A. Elitism & Realism,20C,Knowledge,high
Robert Michels,Tendential Laws of Organization,,"Size and expertise drive delegation, then leader entrenchment",Politics,"Power, Elites & Classical Democratic Theory",A. Elitism & Realism,20C,Knowledge,high
Robert Michels,Cult of Leadership,,Masses psychologically need and venerate their leaders,Politics,"Power, Elites & Classical Democratic Theory",A. Elitism & Realism,20C,Knowledge,med
Gaetano Mosca,The Ruling Class (Political Theory),classe politica,A small organized minority always rules the disorganized majority,Politics,"Power, Elites & Classical Democratic Theory",A. Elitism & Realism,19C-20C,DB,high
Gaetano Mosca,Political Formula,formula politica,Rulers legitimate power through a prevailing moral-legal principle,Politics,"Power, Elites & Classical Democratic Theory",A. Elitism & Realism,20C,Knowledge,high
Gaetano Mosca,Theory of the Elite Circulation,,Elites renew or replace themselves to retain dominance,Politics,"Power, Elites & Classical Democratic Theory",A. Elitism & Realism,20C,Knowledge,med
Gaetano Mosca,Juridical Defense,difesa giuridica,Balanced social forces and law restrain arbitrary rule,Politics,"Power, Elites & Classical Democratic Theory",A. Elitism & Realism,20C,Knowledge,med
Robert Dahl,Pluralism (Political Theory),,"Power is dispersed among competing groups, not a single elite",Politics,"Power, Elites & Classical Democratic Theory",B. Early Democratic Theory,20C,DB,high
Robert Dahl,Polyarchy,,"Real-world democracies approximate rule by many, not the ideal",Politics,"Power, Elites & Classical Democratic Theory",B. Early Democratic Theory,20C,Knowledge,high
Robert Dahl,Who Governs?,,"New Haven study showing dispersed, issue-specific influence",Politics,"Power, Elites & Classical Democratic Theory",B. Early Democratic Theory,20C,Knowledge,high
Robert Dahl,Concept of Power,,A has power over B insofar as A can make B act otherwise,Politics,"Power, Elites & Classical Democratic Theory",B. Early Democratic Theory,20C,Knowledge,high
Robert Dahl,Procedural Democracy,,Democracy defined by inclusive contestation and participation criteria,Politics,"Power, Elites & Classical Democratic Theory",B. Early Democratic Theory,20C,Knowledge,high
Robert Dahl,Critique of Madisonian Democracy,,Constitutional checks alone cannot guarantee popular control,Politics,"Power, Elites & Classical Democratic Theory",B. Early Democratic Theory,20C,Knowledge,med
James S. Fishkin,Deliberative Polling,,A random sample's opinions after informed deliberation,Politics,Democratic Theory & Contemporary Contestation,A. Deliberative & Participatory Democracy,20C-21C,DB,high
James S. Fishkin,Deliberation Day,,A national holiday for citizens to deliberate before elections,Politics,Democratic Theory & Contemporary Contestation,A. Deliberative & Participatory Democracy,21C,Web,high
James S. Fishkin,Deliberative Mini-Public,,A representative microcosm deliberating to model considered opinion,Politics,Democratic Theory & Contemporary Contestation,A. Deliberative & Participatory Democracy,21C,Web,high
James S. Fishkin,Counterfactual Public Opinion,,What the people would think if engaged and informed,Politics,Democratic Theory & Contemporary Contestation,A. Deliberative & Participatory Democracy,20C-21C,Web,high
James S. Fishkin,Democracy When the People Are Thinking,,Reconciling political equality with genuine deliberation,Politics,Democratic Theory & Contemporary Contestation,A. Deliberative & Participatory Democracy,21C,Web,high
Aldo Leopold,Ecocentrism (Political Theory),,Moral consideration extends to the whole biotic community,Politics,"Postcolonial, Feminist & Environmental Politics",C. Environmental Politics & Justice,20C,DB,high
Aldo Leopold,Land Ethic,,Right action preserves the integrity and beauty of the land,Politics,"Postcolonial, Feminist & Environmental Politics",C. Environmental Politics & Justice,20C,Knowledge,high
Aldo Leopold,A Sand County Almanac,,Lyrical foundation of modern ecological ethics,Politics,"Postcolonial, Feminist & Environmental Politics",C. Environmental Politics & Justice,20C,Knowledge,high
Aldo Leopold,Thinking Like a Mountain,,Ecological wisdom grasps long-term interdependence of species,Politics,"Postcolonial, Feminist & Environmental Politics",C. Environmental Politics & Justice,20C,Knowledge,high
Aldo Leopold,Biotic Community,,Humans are plain members and citizens of the land community,Politics,"Postcolonial, Feminist & Environmental Politics",C. Environmental Politics & Justice,20C,Knowledge,high
Barry Buzan,Securitization Theory,,Naming a threat as existential authorizes extraordinary measures,Politics,International Relations & Security,B. Critical Security Studies,20C-21C,DB,high
Barry Buzan,Sectors of Security,,"Security spans military, political, economic, societal, and environmental sectors",Politics,International Relations & Security,B. Critical Security Studies,20C-21C,Knowledge,high
Barry Buzan,Regional Security Complex Theory,,Security interdependence clusters in geographic regional complexes,Politics,International Relations & Security,B. Critical Security Studies,20C-21C,Knowledge,high
Barry Buzan,"People, States and Fear",,"Security analyzed across individual, state, and system levels",Politics,International Relations & Security,B. Critical Security Studies,20C,Knowledge,high
Barry Buzan,Societal Security,,Threats to collective identity as a distinct security referent,Politics,International Relations & Security,B. Critical Security Studies,20C-21C,Knowledge,med
Ole Wæver,Securitization Theory,,Security is a speech act that moves issues beyond normal politics,Politics,International Relations & Security,B. Critical Security Studies,20C-21C,DB,high
Ole Wæver,Speech Act Security,,Uttering security performatively constructs an existential threat,Politics,International Relations & Security,B. Critical Security Studies,20C-21C,Knowledge,high
Ole Wæver,Desecuritization,,Returning issues from emergency politics to normal democratic debate,Politics,International Relations & Security,B. Critical Security Studies,20C-21C,Knowledge,high
Ole Wæver,Copenhagen School,,Constructivist framework widening and deepening security studies,Politics,International Relations & Security,B. Critical Security Studies,20C-21C,Knowledge,high
Lene Hansen,Securitization Theory,,Discursive construction of threats and referent objects of security,Politics,International Relations & Security,B. Critical Security Studies,21C,DB,high
Lene Hansen,Security as Practice,,Foreign-policy identity is constituted through discourse analysis,Politics,International Relations & Security,B. Critical Security Studies,21C,Knowledge,high
Lene Hansen,The Little Mermaid's Silent Security Dilemma,,Feminist critique of voicelessness in securitization theory,Politics,International Relations & Security,B. Critical Security Studies,20C-21C,Knowledge,med
Lene Hansen,Visual Securitization,,"Images, not only speech, can perform securitizing moves",Politics,International Relations & Security,B. Critical Security Studies,21C,Knowledge,med
Mahbub ul Haq,Human Security,,Security centered on people's freedom from want and fear,Politics,International Relations & Security,B. Critical Security Studies,20C,DB,high
Mahbub ul Haq,Human Development Index,,"Composite measure of life, education, and income beyond GDP",Politics,International Relations & Security,B. Critical Security Studies,20C,Knowledge,high
Mahbub ul Haq,Human Development Paradigm,,Development means expanding people's capabilities and choices,Politics,International Relations & Security,B. Critical Security Studies,20C,Knowledge,high
Mahbub ul Haq,Human Development Report,,Annual UN report reframing progress around human well-being,Politics,International Relations & Security,B. Critical Security Studies,20C,Knowledge,high
Paul Q. Hirst,Associative Democracy,,Self-governing voluntary associations deliver welfare and democracy,Politics,Democratic Theory & Contemporary Contestation,B. Democratic Theory (Advanced),20C,DB,high
Paul Q. Hirst,Associationalism,,Devolving social provision to accountable self-governing associations,Politics,Democratic Theory & Contemporary Contestation,B. Democratic Theory (Advanced),20C,Knowledge,high
Paul Q. Hirst,Pluralist State Theory,,Sovereignty should be dispersed among functional associations,Politics,Democratic Theory & Contemporary Contestation,B. Democratic Theory (Advanced),20C,Knowledge,high
Paul Q. Hirst,Critique of Globalization Thesis,,Questions claims that globalization has dissolved national economies,Politics,Democratic Theory & Contemporary Contestation,B. Democratic Theory (Advanced),20C,Knowledge,med
David Easton,Political Socialization Theory,,How individuals acquire political orientations across the life course,Politics,"Behavioral, Sociological & Policy Sciences",A. Political Psychology,20C,DB,high
David Easton,Systems Theory of Politics,,The political system converts inputs into authoritative outputs,Politics,"Behavioral, Sociological & Policy Sciences",A. Political Psychology,20C,Knowledge,high
David Easton,Authoritative Allocation of Values,,Politics is the authoritative allocation of values for a society,Politics,"Behavioral, Sociological & Policy Sciences",A. Political Psychology,20C,Knowledge,high
David Easton,Diffuse and Specific Support,,Regimes rest on enduring loyalty as well as performance approval,Politics,"Behavioral, Sociological & Policy Sciences",A. Political Psychology,20C,Knowledge,high
David Easton,Inputs and Outputs Model,,Demands and supports feed a system that produces policy outputs,Politics,"Behavioral, Sociological & Policy Sciences",A. Political Psychology,20C,Knowledge,med
Jack Dennis,Political Socialization Theory,,Children form durable political attachments before adulthood,Politics,"Behavioral, Sociological & Policy Sciences",A. Political Psychology,20C,DB,high
Jack Dennis,Children in the Political System,,Empirical study of how children develop political support,Politics,"Behavioral, Sociological & Policy Sciences",A. Political Psychology,20C,Knowledge,med
Jack Dennis,Benevolent Leader Image,,Young children idealize political authority figures,Politics,"Behavioral, Sociological & Policy Sciences",A. Political Psychology,20C,Knowledge,med
Woodrow Wilson,Liberal Internationalism,,"Peace through collective security, law, and self-determination",Politics,International Relations & Security,A. International Relations,20C,DB,high
Woodrow Wilson,Fourteen Points,,Program for open diplomacy and a postwar liberal order,Politics,International Relations & Security,A. International Relations,20C,Knowledge,high
Woodrow Wilson,Collective Security,,Aggression against one is met by all through a League,Politics,International Relations & Security,A. International Relations,20C,Knowledge,high
Woodrow Wilson,National Self-Determination,,Peoples should choose their own sovereign political community,Politics,International Relations & Security,A. International Relations,20C,Knowledge,high
Woodrow Wilson,Politics-Administration Dichotomy,,Administration should be a neutral instrument separate from politics,Politics,International Relations & Security,A. International Relations,19C-20C,Knowledge,high
Kenneth Waltz,Realism (IR),,States seek security in an anarchic self-help system,Politics,International Relations & Security,A. International Relations,20C,DB,high
Kenneth Waltz,Structural Realism (Neorealism),,International outcomes flow from the structure of anarchy,Politics,International Relations & Security,A. International Relations,20C,Knowledge,high
Kenneth Waltz,Three Images,,"War's causes lie in man, the state, or the international system",Politics,International Relations & Security,A. International Relations,20C,Knowledge,high
Kenneth Waltz,Balance of Power,,Anarchy pushes states to balance against concentrated power,Politics,International Relations & Security,A. International Relations,20C,Knowledge,high
Kenneth Waltz,Bipolar Stability,,A two-power world is more stable than a multipolar one,Politics,International Relations & Security,A. International Relations,20C,Knowledge,high
Gearóid Ó Tuathail,Critical Geopolitics,,Geopolitics is a discourse that writes and orders global space,Politics,International Relations & Security,A. International Relations,20C-21C,DB,high
Gearóid Ó Tuathail,Geo-Power,,Power exercised through the production of geographical knowledge,Politics,International Relations & Security,A. International Relations,20C,Web,high
Gearóid Ó Tuathail,Geopolitical Imagination,,How states envision and script global political space,Politics,International Relations & Security,A. International Relations,20C-21C,Web,high
Gearóid Ó Tuathail,Geo-Graphing Global Space,,Foreign policy is a textual practice of writing the world,Politics,International Relations & Security,A. International Relations,20C,Web,high
Simon Dalby,Critical Geopolitics,,Deconstructing the spatial assumptions of security and threat,Politics,International Relations & Security,A. International Relations,20C-21C,DB,high
Simon Dalby,Environmental Security,,Reframing ecological change as a geopolitical security concern,Politics,International Relations & Security,A. International Relations,20C-21C,Knowledge,high
Simon Dalby,Anthropocene Geopolitics,,Planetary environmental change reshapes geopolitical thought,Politics,International Relations & Security,A. International Relations,21C,Knowledge,high
Simon Dalby,Creating the Second Cold War,,Showed how threat discourse constructed the Soviet enemy,Politics,International Relations & Security,A. International Relations,20C,Knowledge,med
Michel Aglietta,Regulation Theory (Political Economy),,Capitalism is stabilized by historically specific institutional regimes,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C-21C,DB,high
Michel Aglietta,Regime of Accumulation,,A coherent pattern linking production and consumption over time,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C,Knowledge,high
Michel Aglietta,Mode of Regulation,,Institutions and norms that stabilize an accumulation regime,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C,Knowledge,high
Michel Aglietta,Fordism,,Mass production wedded to mass consumption via wage norms,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C,Knowledge,high
Michel Aglietta,A Theory of Capitalist Regulation,,Founding analysis of postwar US accumulation and its crisis,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C,Knowledge,high
Robert Boyer,Regulation Theory (Political Economy),,Institutional forms govern the dynamics of capitalist growth,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C-21C,DB,high
Robert Boyer,Institutional Forms,,Five core institutions structure each accumulation regime,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C-21C,Knowledge,high
Robert Boyer,Wage-Labour Nexus,rapport salarial,"The configuration of work, wages, and labor that anchors a regime",Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C,Knowledge,high
Robert Boyer,Varieties of Capitalism Critique,,Insists capitalist diversity is institutionally and historically rooted,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),21C,Knowledge,med
Peter A. Hall,Varieties of Capitalism (VOC),,Firms coordinate differently across liberal and coordinated economies,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C-21C,DB,high
Peter A. Hall,Liberal vs Coordinated Market Economies,,Two ideal types organized through markets or strategic coordination,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),21C,Knowledge,high
Peter A. Hall,Institutional Complementarities,,Institutions reinforce each other to produce comparative advantage,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),21C,Knowledge,high
Peter A. Hall,Policy Paradigms,,Policymaking shifts when whole interpretive frameworks change,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C,Knowledge,high
Peter A. Hall,Social Learning in Policy,,Third-order change transforms the goals behind policy,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C,Knowledge,med
David Soskice,Varieties of Capitalism (VOC),,A firm-centered theory of comparative institutional advantage,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),20C-21C,DB,high
David Soskice,Coordinated Market Economy,,Non-market coordination supports skills and patient capital,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),21C,Knowledge,high
David Soskice,Skills and Social Insurance,,Welfare regimes shape workers' investment in specific skills,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),21C,Knowledge,high
David Soskice,Electoral Systems and Redistribution,,Proportional systems foster more redistributive coalitions,Politics,Political Economy & Comparative Politics,B. Political Economy (Advanced),21C,Knowledge,med
Clarence N. Stone,Regime Theory (Political Sociology),,Governing requires informal coalitions of public and private power,Politics,"Behavioral, Sociological & Policy Sciences",B. Political Sociology (Advanced),20C,DB,high
Clarence N. Stone,Urban Regime Theory,,Cities are governed by enduring business-government coalitions,Politics,"Behavioral, Sociological & Policy Sciences",B. Political Sociology (Advanced),20C,Knowledge,high
Clarence N. Stone,Power to vs Power over,,"Effective governance is the capacity to act, not just dominate",Politics,"Behavioral, Sociological & Policy Sciences",B. Political Sociology (Advanced),20C,Knowledge,high
Clarence N. Stone,Regime Politics: Atlanta,,Landmark study of a biracial governing coalition's logic,Politics,"Behavioral, Sociological & Policy Sciences",B. Political Sociology (Advanced),20C,Knowledge,high
Frank R. Baumgartner,Punctuated Equilibrium Theory (Policy),,Policy is long stability punctuated by rapid dramatic change,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C-21C,DB,high
Frank R. Baumgartner,Policy Image and Venue,,Reframing issues and shifting arenas drives policy disruption,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C-21C,Knowledge,high
Frank R. Baumgartner,Agendas and Instability,,Bounded attention produces both policy stasis and sudden shifts,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C-21C,Knowledge,high
Frank R. Baumgartner,Policy Monopoly,,Stable subsystems control issues until disrupted by new attention,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C-21C,Knowledge,high
Bryan D. Jones,Punctuated Equilibrium Theory (Policy),,Disproportionate information processing produces lurching policy change,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C-21C,DB,high
Bryan D. Jones,Bounded Rationality in Policy,,Cognitive and institutional limits shape how governments attend,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C-21C,Knowledge,high
Bryan D. Jones,Disproportionate Information Processing,,Institutions over- and under-react to signals from the environment,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,21C,Knowledge,high
Bryan D. Jones,The Politics of Attention,,Scarce attention is the key bottleneck in policymaking,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,21C,Knowledge,med
Michael D. Cohen,Garbage Can Model (Policy),,"Organized anarchies match problems, solutions, and choices by chance",Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C,DB,high
Michael D. Cohen,Organized Anarchy,,Organizations with unclear goals and fluid participation,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C,Knowledge,high
Michael D. Cohen,Streams of Decision,,"Problems, solutions, participants, and opportunities flow independently",Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C,Knowledge,high
Johan P. Olsen,Garbage Can Model (Policy),,Decisions emerge from loosely coupled streams meeting in choice opportunities,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C,DB,high
Johan P. Olsen,New Institutionalism,,Institutions and their logics shape political behavior and identity,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C-21C,Knowledge,high
Johan P. Olsen,Logic of Appropriateness,,Actors follow rules of identity rather than strict consequences,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C-21C,Knowledge,high
Johan P. Olsen,Rediscovering Institutions,,Reasserted institutions against purely behavioral political science,Politics,"Behavioral, Sociological & Policy Sciences",C. Public Policy & Administration,20C,Knowledge,med
Arend Lijphart,Electoral Systems Theory,,Electoral rules shape party systems and democratic quality,Politics,Political Economy & Comparative Politics,C. Comparative Politics,20C-21C,DB,high
Arend Lijphart,Consociational Democracy,,Power-sharing stabilizes deeply divided plural societies,Politics,Political Economy & Comparative Politics,C. Comparative Politics,20C,Knowledge,high
