theorist,concept,native,one_liner,part,major,sub,era,source,confidence
William Mobley,Employee Turnover Theory (Behavioral),,Job dissatisfaction triggers a stepwise withdrawal decision process,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",1970s,DB,high
William Mobley,Intermediate Linkages Model of Turnover,,Thoughts of quitting and search mediate dissatisfaction-to-leaving,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",1970s,Knowledge,high
William Mobley,Withdrawal Decision Process,,Quitting unfolds through cognitive evaluation and job search,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",1980s,Knowledge,med
Terence Mitchell,Employee Turnover Theory (Behavioral),,Job embeddedness explains why employees stay despite dissatisfaction,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",2000s,DB,high
Terence Mitchell,Job Embeddedness Theory,,Links fit and sacrifice anchor employees to jobs,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",2000s,Knowledge,high
Terence Mitchell,Goal Setting & Motivation,,Specific difficult goals raise task performance reliably,MANAGEMENT,Human Resource Management,"B. Engagement, Commitment & Psychological Contract",1980s,Knowledge,med
Eric von Hippel,User Innovation Theory,,Users not manufacturers often originate valuable product innovations,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,1980s,DB,high
Eric von Hippel,Lead User Method,,Lead users foreshadow needs and prototype future products,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,1980s,Knowledge,high
Eric von Hippel,Democratizing Innovation,,Cheap tools let users freely create and share innovations,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,2000s,Knowledge,high
Eric von Hippel,Sticky Information,,Costly-to-transfer information shifts innovation toward its locus,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,1990s,Knowledge,high
Eric von Hippel,Free Innovation,,Self-rewarded household innovators create value outside markets,MANAGEMENT,Innovation & Entrepreneurship,B. Ambidexterity & Open Innovation,2010s,Knowledge,med
David J. Teece,Organizational Learning (Strategic Management),,Firms learn to renew capabilities for changing environments,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1990s,DB,high
David J. Teece,Dynamic Capabilities,,Sense seize and reconfigure capabilities sustain competitive advantage,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1990s,Knowledge,high
David J. Teece,Profiting from Innovation (PFI),,Complementary assets determine who captures innovation's profits,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1980s,Knowledge,high
David J. Teece,Appropriability Regime,,Weak IP protection lets imitators capture innovation rents,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1980s,Knowledge,high
David J. Teece,Business Model Design,,Value creation and capture logic underpins firm strategy,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",2010s,Knowledge,med
James Fitzsimmons,Service Encounter Theory,,Service quality emerges in customer-provider moments of contact,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,1990s,DB,high
James Fitzsimmons,Service Operations Management,,Services require distinct design for intangibility and simultaneity,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,1990s,Knowledge,high
James Fitzsimmons,Service Blueprinting & Design,,Mapping service processes reveals failure points and customer touchpoints,MANAGEMENT,"Operations, Quality & Supply Chain",C. Service Operations,1990s,Knowledge,med
Darla Deardorff,Cross-Cultural Competence Theory (IB),,Intercultural competence develops through attitudes knowledge skills and outcomes,MANAGEMENT,International Business & Cross-Cultural Management,A. Cross-Cultural Management,2000s,DB,high
Darla Deardorff,Pyramid Model of Intercultural Competence,,Respect openness and curiosity ground effective intercultural interaction,MANAGEMENT,International Business & Cross-Cultural Management,A. Cross-Cultural Management,2000s,Web,high
Darla Deardorff,Process Model of Intercultural Competence,,Intercultural competence cycles continuously between individual and interpersonal levels,MANAGEMENT,International Business & Cross-Cultural Management,A. Cross-Cultural Management,2000s,Web,high
Gerald R. Ferris,Political Skill Theory (OB),,Social effectiveness lets actors influence others for goals,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",2000s,DB,high
Gerald R. Ferris,Political Skill Inventory,,Networking influence sincerity and astuteness measure workplace political skill,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",2000s,Knowledge,high
Gerald R. Ferris,Organizational Politics Perceptions,,Perceived politics shapes stress attitudes and work outcomes,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",1990s,Knowledge,high
Gerald R. Ferris,Reputation in Organizations,,Reputation operates as a valuable intangible career asset,MANAGEMENT,Organizational Behavior & Work Psychology,"B. Justice, Exchange & Attitudes",2000s,Knowledge,med
Larry C. Spears,Servant Leadership Theory,,Leaders serve followers' growth before their own interests,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",1990s,DB,high
Larry C. Spears,Ten Characteristics of Servant Leaders,,Listening empathy stewardship and foresight define servant leaders,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",1990s,Knowledge,high
Larry C. Spears,Stewardship & Community Building,,Leaders hold institutions in trust for the community,MANAGEMENT,Leadership,"B. Servant, Shared & Ethical Leadership",2000s,Knowledge,med
Richard L. Priem,Behavioral Corporate Strategy Theory,,Managerial cognition and behavior shape corporate strategic choices,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,2000s,DB,high
Richard L. Priem,Demand-Side Strategy,,Strategy should center customer value not just competition,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,2000s,Knowledge,high
Richard L. Priem,Consonance & Top Management Teams,,Executive agreement on environment affects strategic decision quality,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,1990s,Knowledge,med
Jeffrey G. Covin,Behavioral Corporate Strategy Theory,,Entrepreneurial posture drives firm-level strategic behavior,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,1990s,DB,high
Jeffrey G. Covin,Entrepreneurial Orientation,,Innovativeness proactiveness and risk-taking characterize entrepreneurial firms,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,1990s,Knowledge,high
Jeffrey G. Covin,Corporate Entrepreneurship,,Established firms pursue innovation and venturing internally,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,1990s,Knowledge,high
M. Joseph Sirgy,Self-Congruity Theory (Marketing),,Consumers prefer brands matching their self-image,MANAGEMENT,Marketing & Consumer Behavior,A. Consumer Behavior & Decision Making,1980s,DB,high
M. Joseph Sirgy,Self-Image Congruence,,Fit between self-concept and brand-user image drives choice,MANAGEMENT,Marketing & Consumer Behavior,A. Consumer Behavior & Decision Making,1980s,Web,high
M. Joseph Sirgy,Quality-of-Life Marketing,,Marketing should enhance consumer and societal well-being,MANAGEMENT,Marketing & Consumer Behavior,A. Consumer Behavior & Decision Making,1990s,Web,high
Peter Warr,Employee Well-being Theory (HRM),,Job features shape affective well-being like environmental vitamins,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",1980s,DB,high
Peter Warr,Vitamin Model,,Job characteristics affect well-being nonlinearly like nutritional vitamins,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",1980s,Knowledge,high
Peter Warr,Affective Well-being Circumplex,,Well-being maps on pleasure and arousal dimensions,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",1990s,Knowledge,med
Paul Beamish,Managerial Cognition in International Business,,Managers' mental models shape international entry and strategy,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,2000s,DB,high
Paul Beamish,Joint Venture Performance & Survival,,Partner fit and commitment determine international joint venture success,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,1980s,Knowledge,high
Paul Beamish,Subsidiary Survival & Mode Choice,,Ownership mode and experience shape foreign subsidiary survival,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,2000s,Knowledge,med
Allen Morrison,Managerial Cognition in International Business,,Global managers need transnational mindsets and competencies,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,1990s,DB,high
Allen Morrison,Global Mindset,,Effective global leaders balance global integration and local responsiveness,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,2000s,Knowledge,med
Allen Morrison,Integration-Responsiveness Framework,,MNCs balance global efficiency against local market adaptation,MANAGEMENT,International Business & Cross-Cultural Management,C. MNC Behavior & Cognition,1990s,Knowledge,med
Bradley R. Agle,Stakeholder Salience Theory,,Power legitimacy and urgency rank stakeholders' managerial priority,MANAGEMENT,"Business Ethics, CSR & Governance",B. Stakeholder Theory & Engagement,1990s,DB,high
Bradley R. Agle,Stakeholder Identification & Salience,,Managers attend to stakeholders holding power legitimacy urgency,MANAGEMENT,"Business Ethics, CSR & Governance",B. Stakeholder Theory & Engagement,1990s,Knowledge,high
Bradley R. Agle,CEO Values & Ethical Leadership,,Executive values and character shape firm ethical conduct,MANAGEMENT,"Business Ethics, CSR & Governance",B. Stakeholder Theory & Engagement,2000s,Knowledge,med
Gerry Johnson,Strategic Cognition Theory,,Shared managerial assumptions form a strategic paradigm,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,1980s,DB,high
Gerry Johnson,Cultural Web,,Six elements map an organization's taken-for-granted culture,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,1990s,Knowledge,high
Gerry Johnson,Strategy-as-Practice,,Strategy is what people actually do in practice,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,2000s,Knowledge,high
Gerry Johnson,Strategic Drift,,Incremental change lags environmental shifts until crisis,MANAGEMENT,Strategic Management & Competitive Advantage,C. Behavioral & Cognitive Strategy,1980s,Knowledge,high
Richard Hackman,Job Characteristics Model (JCM),,Core job dimensions create motivating psychological states,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",1970s,DB,high
Richard Hackman,Five Core Job Dimensions,,Variety identity significance autonomy feedback drive work motivation,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",1970s,Knowledge,high
Richard Hackman,Team Effectiveness Model,,Enabling conditions not interventions make teams effective,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",2000s,Knowledge,high
Richard Hackman,Leading Teams Conditions,,Real teams need direction structure support and coaching,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",2000s,Knowledge,med
Greg Oldham,Job Characteristics Model (JCM),,Enriched jobs boost motivation through growth need strength,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",1970s,DB,high
Greg Oldham,Motivating Potential Score,,A formula gauges a job's intrinsic motivating capacity,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",1970s,Knowledge,high
Greg Oldham,Work Design & Creativity,,Job and contextual design conditions foster employee creativity,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",1990s,Knowledge,med
David Maister,Behavioral Queuing Theory (Operations),,Perceived waiting time matters more than actual duration,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1980s,DB,high
David Maister,Psychology of Waiting Lines,,Occupied uncertain and unfair waits feel longer,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1980s,Knowledge,high
David Maister,Managing the Professional Service Firm,,Professional firms balance leverage expertise and client relationships,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1990s,Knowledge,med
Richard Nelson,Innovation Systems Theory (Business),,Innovation emerges from interacting national institutional systems,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1990s,DB,high
Richard Nelson,Evolutionary Theory of Economic Change,,Firms evolve through routines selection and search,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1980s,Knowledge,high
Richard Nelson,Organizational Routines,,Routines store firm knowledge as evolutionary genes,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1980s,Knowledge,high
Richard Nelson,National Innovation Systems,,Nations' institutions shape technological learning and competitiveness,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1990s,Knowledge,high
Bengt-Åke Lundvall,Innovation Systems Theory (Business),,Innovation arises from interactive learning among national actors,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1990s,DB,high
Bengt-Åke Lundvall,National Systems of Innovation,,User-producer interaction drives national learning and innovation,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1990s,Knowledge,high
Bengt-Åke Lundvall,Learning Economy,,Competitiveness depends on capacity to learn continuously,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,2000s,Knowledge,high
Bengt-Åke Lundvall,User-Producer Interaction,,Innovation grows from feedback between users and producers,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1980s,Knowledge,med
Zaheer,Liability of Foreignness Theory,,Foreign firms bear extra costs lacking local legitimacy,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1990s,DB,high
Zaheer,Costs of Doing Business Abroad,,Distance and unfamiliarity impose competitive disadvantages on entrants,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1990s,Knowledge,high
Zaheer,Overcoming Foreignness via Capabilities,,Firm capabilities and isomorphism offset liability of foreignness,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1990s,Knowledge,med
Maureen O'Hara,Behavioral Market Microstructure Theory,,Trading mechanisms and information shape asset price formation,MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,1990s,DB,high
Maureen O'Hara,Information-Based Market Microstructure,,Informed traders move prices through order-flow signals,MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,1990s,Knowledge,high
Maureen O'Hara,Probability of Informed Trading (PIN),,A measure estimates adverse-selection risk in order flow,MANAGEMENT,Behavioral Finance & Decision Making,A. Behavioral Asset Pricing & Markets,1990s,Knowledge,med
Johannes Siegrist,Effort-Reward Imbalance Model (HRM),,High effort with low reward damages worker health,MANAGEMENT,Human Resource Management,A. Core HRM & Performance,1990s,DB,high
Johannes Siegrist,Effort-Reward Imbalance & Health,,Reciprocity failure at work raises cardiovascular and stress risk,MANAGEMENT,Human Resource Management,A. Core HRM & Performance,1990s,Knowledge,high
Johannes Siegrist,Overcommitment,,Excessive work striving intensifies effort-reward imbalance strain,MANAGEMENT,Human Resource Management,A. Core HRM & Performance,2000s,Knowledge,med
James F. Moore,Innovation Ecosystems Theory (Business),,Firms coevolve within business ecosystems like biological communities,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1990s,DB,high
James F. Moore,Business Ecosystem,,Companies form interdependent communities that coevolve capabilities together,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1990s,Knowledge,high
James F. Moore,Coevolution of Competition,,Firms simultaneously cooperate and compete within shared ecosystems,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,1990s,Knowledge,med
Joseph E. Garcia,Cognitive Resource Theory of Leadership,,Stress determines when leader intelligence versus experience helps,MANAGEMENT,Leadership,C. Contingency & Followership,1980s,DB,high
Joseph E. Garcia,Leader Intelligence Under Stress,,Interpersonal stress blocks leader cognitive resources from performance,MANAGEMENT,Leadership,C. Contingency & Followership,1980s,Knowledge,high
Joseph E. Garcia,Experience-Performance Relationship,,Experience aids leaders most under high-stress conditions,MANAGEMENT,Leadership,C. Contingency & Followership,1980s,Knowledge,med
Amy Wrzesniewski,Job Crafting Theory (HRM),,Employees redesign their own tasks relationships and meanings,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",2000s,DB,high
Amy Wrzesniewski,Task Cognitive and Relational Crafting,,Workers reshape tasks perceptions and relationships to find meaning,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",2000s,Knowledge,high
Amy Wrzesniewski,Work Orientations (Job Career Calling),,People view work as job career or calling,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",1990s,Knowledge,high
Jane Dutton,Job Crafting Theory (HRM),,Workers proactively reshape job boundaries to build meaning,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",2000s,DB,high
Jane Dutton,High-Quality Connections,,Brief positive interactions energize and strengthen people at work,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",2000s,Knowledge,high
Jane Dutton,Positive Organizational Scholarship,,Studies what enables individuals and organizations to flourish,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",2000s,Knowledge,high
Jane Dutton,Compassion at Work,,Organizations can systematically enable noticing and easing suffering,MANAGEMENT,Human Resource Management,"C. Well-being, Work-Life & Job Design",2000s,Knowledge,med
James Reason,Human Error Theory (Operations),,System defenses fail when latent and active errors align,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1990s,DB,high
James Reason,Swiss Cheese Model,,Accidents occur when holes in successive defenses align,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1990s,Knowledge,high
James Reason,Latent and Active Failures,,Hidden organizational flaws set up frontline operator errors,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1990s,Knowledge,high
James Reason,Slips Lapses and Mistakes,,Errors differ by intention planning and execution failure,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1990s,Knowledge,high
Ron Adner,Ecosystem Approach to Innovation (Business),,Innovation success depends on aligned partner and adoption chains,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,2000s,DB,high
Ron Adner,Innovation Ecosystem Risk,,Co-innovation and adoption-chain risks can doom good products,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,2000s,Knowledge,high
Ron Adner,Wide Lens Strategy,,Map the whole ecosystem before betting on innovation,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,2010s,Knowledge,high
Ron Adner,Ecosystem-as-Structure,,Ecosystems are alignment structures of activities not just actors,MANAGEMENT,Innovation & Entrepreneurship,C. Ecosystems & Innovation Systems,2010s,Knowledge,med
Ellen Langer,Mindfulness in OB Theory,,Active awareness of context and novelty enhances functioning,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1980s,DB,high
Ellen Langer,Mindlessness,,Rigid reliance on past categories blocks present awareness,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1980s,Knowledge,high
Ellen Langer,Illusion of Control,,People overestimate their control over chance outcomes,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1970s,Knowledge,high
Ellen Langer,Mindful Learning,,Learning improves when information stays conditional and context-sensitive,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1990s,Knowledge,med
K. Cameron,Mindfulness in OB Theory,,Positive practices and abundance enable organizational flourishing,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2000s,DB,high
K. Cameron,Competing Values Framework,,Organizational effectiveness spans four competing value orientations,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",1980s,Knowledge,high
K. Cameron,Positive Organizational Scholarship,,Examines virtuous practices that produce extraordinary organizational performance,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2000s,Knowledge,high
K. Cameron,Organizational Virtuousness,,Forgiveness and compassion strengthen organizational resilience and performance,MANAGEMENT,Organizational Behavior & Work Psychology,"C. Well-being, Engagement & Deviance",2000s,Knowledge,med
Robert Pindyck,Real Options Theory (Strategy),,Irreversible investment under uncertainty carries an option value,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1990s,DB,high
Robert Pindyck,Investment Under Uncertainty,,Waiting has value when investments are irreversible and uncertain,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1990s,Knowledge,high
Robert Pindyck,Irreversibility and Option to Wait,,Sunk-cost irreversibility justifies delaying uncertain investment decisions,MANAGEMENT,Strategic Management & Competitive Advantage,"B. Adaptive, Emergent & Real Options",1990s,Knowledge,high
Taiichi Ohno,Lean Management (Human Factors) Theory,,Eliminating waste through worker-centered continuous improvement raises productivity,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1970s,DB,high
Taiichi Ohno,Toyota Production System,,Integrated system eliminates waste for flow and quality,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1970s,Knowledge,high
Taiichi Ohno,Just-in-Time,,Produce only what is needed when it is needed,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1970s,Knowledge,high
Taiichi Ohno,Seven Wastes (Muda),,Seven categories of waste to systematically eliminate,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1980s,Knowledge,high
Taiichi Ohno,Jidoka (Autonomation),,Machines stop automatically when defects occur empowering workers,MANAGEMENT,"Operations, Quality & Supply Chain",A. Behavioral & Human Factors Operations,1970s,Knowledge,high
Oviatt,Born Global Firms Theory,,New ventures internationalize rapidly from inception across borders,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1990s,DB,high
Oviatt,International New Ventures,,Firms can be international at founding not gradually,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1990s,Knowledge,high
Oviatt,Speed of Internationalization,,Opportunity and capability govern how fast firms internationalize,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,2000s,Knowledge,med
McDougall,Born Global Firms Theory,,Young firms pursue international opportunities from the start,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1990s,DB,high
McDougall,International Entrepreneurship,,Bridges entrepreneurship and international business research domains,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,2000s,Knowledge,high
McDougall,New Venture Internationalization,,Founder networks and knowledge speed early venture internationalization,MANAGEMENT,International Business & Cross-Cultural Management,B. Internationalization & Entry Mode,1990s,Knowledge,med
Robert E. Kelley,Followership Theory,,Followers' independent thinking and engagement shape leadership outcomes,MANAGEMENT,Leadership,C. Contingency & Followership,1990s,DB,high
Robert E. Kelley,Followership Styles,,Followers vary by critical thinking and active engagement,MANAGEMENT,Leadership,C. Contingency & Followership,1990s,Knowledge,high
Robert E. Kelley,Exemplary (Star) Followers,,Best followers think independently and engage actively,MANAGEMENT,Leadership,C. Contingency & Followership,1990s,Knowledge,med
John Finnis,Natural Law Theory (Legal),,Law derives from objective basic human goods,LAW,Jurisprudence & Legal Philosophy,A. Natural Law & Normative Foundations,1980s,DB,high
John Finnis,Basic Goods of Human Flourishing,,Seven self-evident goods ground practical reasoning and law,LAW,Jurisprudence & Legal Philosophy,A. Natural Law & Normative Foundations,1980s,Knowledge,high
John Finnis,Practical Reasonableness,,Requirements of practical reason guide moral and legal choice,LAW,Jurisprudence & Legal Philosophy,A. Natural Law & Normative Foundations,1980s,Knowledge,high
John Finnis,Common Good and Authority,,Legal authority serves coordination toward the common good,LAW,Jurisprudence & Legal Philosophy,A. Natural Law & Normative Foundations,1980s,Knowledge,med
St. Augustine,Lex Iniusta Non Est Lex (Unjust Law is No Law),Lex iniusta non est lex,An unjust law is not truly law,LAW,Jurisprudence & Legal Philosophy,B. Legal Positivism & Analytic Jurisprudence,5C,DB,high
St. Augustine,Two Cities (City of God),De Civitate Dei,Earthly and heavenly cities order divided human loyalties,LAW,Jurisprudence & Legal Philosophy,B. Legal Positivism & Analytic Jurisprudence,5C,Knowledge,high
St. Augustine,Just War Doctrine,bellum iustum,War is justified only for just cause and peace,LAW,Jurisprudence & Legal Philosophy,B. Legal Positivism & Analytic Jurisprudence,5C,Knowledge,high
St. Augustine,Eternal and Temporal Law,lex aeterna,Temporal human law derives from God's eternal law,LAW,Jurisprudence & Legal Philosophy,B. Legal Positivism & Analytic Jurisprudence,5C,Knowledge,med
John Austin,Legal Positivism,,Law is the sovereign's command backed by sanction,LAW,Jurisprudence & Legal Philosophy,B. Legal Positivism & Analytic Jurisprudence,19C,DB,high
John Austin,Command Theory of Law,,Laws are commands from sovereign threatening sanctions,LAW,Jurisprudence & Legal Philosophy,B. Legal Positivism & Analytic Jurisprudence,19C,Knowledge,high
