theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Robert Sampson,Neighborhood Effects,,"Residential context independently shapes individual life outcomes",Family,"생태·정책·사회자본 가족이론 (Ecological, Policy & Social Capital)",B. 사회자본·지지망 (Social Capital & Networks),2010s,Knowledge,high
Kate Millett,Patriarchy,,"Systematic male political domination structuring all social life",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",A. 가부장제·젠더 역할 (Patriarchy & Gender Roles),1970s,DB,high
Kate Millett,Sexual Politics,,"Personal sexual relations are sites of political power",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",A. 가부장제·젠더 역할 (Patriarchy & Gender Roles),1970s,Knowledge,high
Kate Millett,The Personal Is Political,,"Private gendered experience reflects and sustains political oppression",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",A. 가부장제·젠더 역할 (Patriarchy & Gender Roles),1970s,Knowledge,high
Kate Millett,Gender as Social Construction,,"Sex roles are culturally conditioned, not biologically fixed",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",A. 가부장제·젠더 역할 (Patriarchy & Gender Roles),1970s,Knowledge,high
Kate Millett,Patriarchal Ideology,,"Cultural narratives naturalize and legitimate male dominance",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",A. 가부장제·젠더 역할 (Patriarchy & Gender Roles),1970s,Knowledge,high
Robert Pollak,Bargaining Theory,,"Household decisions modeled as negotiation between members' interests",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",B. 결혼 질·합리적 선택 (Marital Quality & Rational Choice),1980s,DB,high
Robert Pollak,Transaction Cost Approach to Families,,"Family forms reduce economic costs of governing relationships",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",B. 결혼 질·합리적 선택 (Marital Quality & Rational Choice),1980s,Knowledge,high
Robert Pollak,Collective Household Model,,"Households allocate resources through bargaining, not single utility",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",B. 결혼 질·합리적 선택 (Marital Quality & Rational Choice),1990s,Knowledge,med
Robert Pollak,Threat Points,,"Outside options determine each spouse's bargaining power",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",B. 결혼 질·합리적 선택 (Marital Quality & Rational Choice),1990s,Knowledge,med
Lewis Henry Morgan,Kinship Systems Theory,,"Kinship terminology classified into descriptive and classificatory systems",Family,친족·인류학 (Kinship & Anthropology),A. 친족체계 (Kinship Systems),1870s,DB,high
Lewis Henry Morgan,Classificatory Kinship,,"Terminology grouping multiple relatives under single category labels",Family,친족·인류학 (Kinship & Anthropology),A. 친족체계 (Kinship Systems),1870s,Knowledge,high
Lewis Henry Morgan,Social Evolutionism,,"Societies progress through savagery, barbarism, then civilization stages",Family,친족·인류학 (Kinship & Anthropology),A. 친족체계 (Kinship Systems),1870s,Knowledge,high
Lewis Henry Morgan,Comparative Method,,"Comparing kinship terms reconstructs humanity's social history",Family,친족·인류학 (Kinship & Anthropology),A. 친족체계 (Kinship Systems),1870s,Knowledge,high
Lewis Henry Morgan,Consanguinity and Affinity,,"Systematic distinction between blood kin and marriage relations",Family,친족·인류학 (Kinship & Anthropology),A. 친족체계 (Kinship Systems),1870s,Knowledge,high
Vern L. Bengtson,Intergenerational Solidarity Theory,,"Six dimensions measuring bonds across family generations",Family,보웬 세대간 가족이론 (Bowenian Multigenerational Theory),C. 세대간 양가성·연대 (Intergenerational Ambivalence & Solidarity),1990s,DB,high
Vern L. Bengtson,Intergenerational Ambivalence,,"Family ties carry simultaneous solidarity and conflict",Family,보웬 세대간 가족이론 (Bowenian Multigenerational Theory),C. 세대간 양가성·연대 (Intergenerational Ambivalence & Solidarity),2000s,Knowledge,high
Vern L. Bengtson,Multigenerational Bonds,,"Grandparents and beyond increasingly anchor modern family support",Family,보웬 세대간 가족이론 (Bowenian Multigenerational Theory),C. 세대간 양가성·연대 (Intergenerational Ambivalence & Solidarity),2000s,Knowledge,high
Vern L. Bengtson,Generational Stake,,"Older and younger generations perceive their bond differently",Family,보웬 세대간 가족이론 (Bowenian Multigenerational Theory),C. 세대간 양가성·연대 (Intergenerational Ambivalence & Solidarity),1970s,Knowledge,high
Vern L. Bengtson,Longitudinal Study of Generations,,"Multi-decade tracking of values transmitted across family lines",Family,보웬 세대간 가족이론 (Bowenian Multigenerational Theory),C. 세대간 양가성·연대 (Intergenerational Ambivalence & Solidarity),1990s,Knowledge,high
William A. Corsaro,Sociology of Childhood,,"Children as active social agents constructing their own worlds",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",A. 아동중심·양육 (Child-Centered & Parenting),1990s,DB,high
William A. Corsaro,Interpretive Reproduction,,"Children creatively appropriate adult culture to make peer culture",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",A. 아동중심·양육 (Child-Centered & Parenting),1990s,Knowledge,high
William A. Corsaro,Peer Culture,,"Shared activities and routines children produce among themselves",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",A. 아동중심·양육 (Child-Centered & Parenting),1990s,Knowledge,high
William A. Corsaro,Orb Web Model,,"Childhood as expanding webs of institutional and peer fields",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",A. 아동중심·양육 (Child-Centered & Parenting),1990s,Knowledge,med
Ron Lesthaeghe,Second Demographic Transition Theory,,"Postmodern values drive falling fertility and new family forms",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",A. 이혼·무책주의 이혼 (Divorce & No-Fault),1980s,DB,high
Ron Lesthaeghe,Ideational Change,,"Shifting values, not just economics, reshape family behavior",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",A. 이혼·무책주의 이혼 (Divorce & No-Fault),1980s,Knowledge,high
Ron Lesthaeghe,Postponement of Family Formation,,"Later marriage and childbearing as cohort-wide demographic pattern",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",A. 이혼·무책주의 이혼 (Divorce & No-Fault),1990s,Knowledge,high
Dirk van de Kaa,Second Demographic Transition Theory,,"Below-replacement fertility tied to individual self-fulfillment values",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",A. 이혼·무책주의 이혼 (Divorce & No-Fault),1980s,DB,high
Dirk van de Kaa,Demographic Transition,,"Population shift from high to low birth and death rates",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",A. 이혼·무책주의 이혼 (Divorce & No-Fault),1980s,Knowledge,high
Dirk van de Kaa,Individualization of Family Life,,"Personal autonomy increasingly governs partnering and childbearing choices",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",A. 이혼·무책주의 이혼 (Divorce & No-Fault),1990s,Knowledge,high
Lenore J. Weitzman,No-Fault Divorce Theory,,"No-fault divorce impoverishes women while benefiting men economically",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",A. 이혼·무책주의 이혼 (Divorce & No-Fault),1980s,DB,high
Lenore J. Weitzman,The Divorce Revolution,,"Landmark study of divorce's unequal economic consequences",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",A. 이혼·무책주의 이혼 (Divorce & No-Fault),1980s,Knowledge,high
Lenore J. Weitzman,Feminization of Poverty,,"Women and children disproportionately impoverished after divorce",Family,"이혼·재구성가족·법 (Divorce, Stepfamily & Law)",A. 이혼·무책주의 이혼 (Divorce & No-Fault),1980s,Knowledge,high
Robyn Fivush,Family Narratives,,"Shared family stories shape children's identity and well-being",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",C. 가족 정체성·의례 (Family Identity & Rituals),2000s,DB,high
Robyn Fivush,Intergenerational Self,,"Knowing family history strengthens children's sense of self",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",C. 가족 정체성·의례 (Family Identity & Rituals),2000s,Knowledge,high
Robyn Fivush,Do-You-Know Scale,,"Family-knowledge measure linked to adolescent resilience",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",C. 가족 정체성·의례 (Family Identity & Rituals),2000s,Knowledge,med
Robyn Fivush,Maternal Reminiscing Style,,"Elaborative mother-child talk builds autobiographical memory",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",C. 가족 정체성·의례 (Family Identity & Rituals),2000s,Knowledge,high
Confucius,Filial Piety,孝,"Reverent duty of children toward parents and ancestors",Family,친족·인류학 (Kinship & Anthropology),C. 효·세대 문화 (Filial Piety & Generational Culture),Ancient,DB,high
Confucius,Five Cardinal Relationships,五倫,"Hierarchical bonds ordering ruler, parent, spouse, sibling, friend",Family,친족·인류학 (Kinship & Anthropology),C. 효·세대 문화 (Filial Piety & Generational Culture),Ancient,Knowledge,high
Confucius,Rectification of Names,正名,"Social harmony requires each role matching its proper conduct",Family,친족·인류학 (Kinship & Anthropology),C. 효·세대 문화 (Filial Piety & Generational Culture),Ancient,Knowledge,high
Confucius,Ren (Benevolence),仁,"Humaneness as the supreme moral virtue in relationships",Family,친족·인류학 (Kinship & Anthropology),C. 효·세대 문화 (Filial Piety & Generational Culture),Ancient,Knowledge,high
Confucius,Li (Ritual Propriety),禮,"Ritual and etiquette ordering family and social conduct",Family,친족·인류학 (Kinship & Anthropology),C. 효·세대 문화 (Filial Piety & Generational Culture),Ancient,Knowledge,high
Terrie E. Moffitt,Family Risk Factors for Delinquency,,"Family adversity predicts youth antisocial behavior pathways",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",C. 부모-자녀 상호작용·자율성 (Parent-Child Interaction & Autonomy),1990s,DB,high
Terrie E. Moffitt,Life-Course-Persistent vs Adolescence-Limited Offending,,"Two distinct developmental pathways underlie antisocial behavior",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",C. 부모-자녀 상호작용·자율성 (Parent-Child Interaction & Autonomy),1990s,Knowledge,high
Terrie E. Moffitt,Gene-Environment Interaction,,"Genotype moderates how maltreatment produces later violence",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",C. 부모-자녀 상호작용·자율성 (Parent-Child Interaction & Autonomy),2000s,Knowledge,high
Terrie E. Moffitt,Self-Control and Life Outcomes,,"Childhood self-control predicts adult health and success",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",C. 부모-자녀 상호작용·자율성 (Parent-Child Interaction & Autonomy),2010s,Knowledge,high
Lisa F. Berkman,Social Support and Family Health,,"Social ties buffer health risks and reduce mortality",Family,"가족 건강·스트레스·회복탄력성 (Family Health, Stress & Resilience)",A. 가족 부담·정신건강 (Family Burden & Mental Health),1970s,DB,high
Lisa F. Berkman,Social Networks and Mortality,,"Socially isolated people face higher death rates",Family,"가족 건강·스트레스·회복탄력성 (Family Health, Stress & Resilience)",A. 가족 부담·정신건강 (Family Burden & Mental Health),1970s,Knowledge,high
Lisa F. Berkman,Social Integration,,"Embeddedness in relationships protects physical and mental health",Family,"가족 건강·스트레스·회복탄력성 (Family Health, Stress & Resilience)",A. 가족 부담·정신건강 (Family Burden & Mental Health),2000s,Knowledge,high
Charlotte J. Patterson,LGBTQ+ Parenting Theory,,"Children of same-sex parents develop comparably to peers",Family,"탈식민·초국가·교차성 가족이론 (Decolonial, Transnational & Intersectional)",C. 퀴어·LGBTQ+ 가족 (Queer & LGBTQ+ Family),1990s,DB,high
Charlotte J. Patterson,No-Difference Findings,,"Parental sexual orientation does not impair child development",Family,"탈식민·초국가·교차성 가족이론 (Decolonial, Transnational & Intersectional)",C. 퀴어·LGBTQ+ 가족 (Queer & LGBTQ+ Family),2000s,Knowledge,high
Charlotte J. Patterson,Lesbian and Gay Family Studies,,"Empirical study of well-being in same-sex parent families",Family,"탈식민·초국가·교차성 가족이론 (Decolonial, Transnational & Intersectional)",C. 퀴어·LGBTQ+ 가족 (Queer & LGBTQ+ Family),2000s,Knowledge,high
Sophie Lewis,Family Abolition (Critical Theory),,"Dismantling the private family to universalize collective care",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",C. 돌봄윤리·에코페미니즘 (Care Ethics & Ecofeminism),2010s,DB,high
Sophie Lewis,Full Surrogacy,,"Gestation reimagined as shared, communal labor of care",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",C. 돌봄윤리·에코페미니즘 (Care Ethics & Ecofeminism),2010s,Web,high
Sophie Lewis,Against Propertarian Kinship,,"Rejecting children as parental property to share mothering",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",C. 돌봄윤리·에코페미니즘 (Care Ethics & Ecofeminism),2020s,Web,high
Loretta Ross,Reproductive Justice,,"Right to have, not have, and parent children safely",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",C. 돌봄윤리·에코페미니즘 (Care Ethics & Ecofeminism),1990s,DB,high
Loretta Ross,Intersectional Reproductive Politics,,"Reproductive oppression analyzed through race, class, and gender",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",C. 돌봄윤리·에코페미니즘 (Care Ethics & Ecofeminism),2000s,Web,high
Loretta Ross,Calling In,,"Engaging wrongdoers with compassion instead of public call-outs",Family,"젠더·돌봄노동·페미니즘 가족이론 (Gender, Care Labor & Feminist)",C. 돌봄윤리·에코페미니즘 (Care Ethics & Ecofeminism),2020s,Web,high
Joyce L. Epstein,Parental Involvement Theory (Education),,"School, family, and community partnerships boost student success",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",A. 아동중심·양육 (Child-Centered & Parenting),1990s,DB,high
Joyce L. Epstein,Overlapping Spheres of Influence,,"Family, school, and community jointly shape children's learning",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",A. 아동중심·양육 (Child-Centered & Parenting),1990s,Knowledge,high
Joyce L. Epstein,Six Types of Involvement,,"Framework for organizing family-school-community engagement programs",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",A. 아동중심·양육 (Child-Centered & Parenting),1990s,Knowledge,high
R.S. Schofield,Historical Demography,,"Reconstructing past population dynamics from parish records",Family,친족·인류학 (Kinship & Anthropology),C. 효·세대 문화 (Filial Piety & Generational Culture),1980s,DB,high
R.S. Schofield,Family Reconstitution,,"Linking parish records to rebuild historical family histories",Family,친족·인류학 (Kinship & Anthropology),C. 효·세대 문화 (Filial Piety & Generational Culture),1980s,Knowledge,med
R.S. Schofield,Population History of England,,"Long-run reconstruction of England's demographic past",Family,친족·인류학 (Kinship & Anthropology),C. 효·세대 문화 (Filial Piety & Generational Culture),1980s,Knowledge,med
Deborah Gold,Chronic Sorrow,,"Recurring grief over an enduring loss or disability",Family,"가족 건강·스트레스·회복탄력성 (Family Health, Stress & Resilience)",B. 가족 스트레스·만성 슬픔 (Family Stress & Chronic Sorrow),1980s,DB,med
Deborah Gold,Sibling Relationship Typology,,"Five patterns of closeness in late-life sibling bonds",Family,"가족 건강·스트레스·회복탄력성 (Family Health, Stress & Resilience)",B. 가족 스트레스·만성 슬픔 (Family Stress & Chronic Sorrow),1980s,Web,high
Deborah Gold,Late-Life Family Support,,"Aging family ties as sources of emotional and instrumental aid",Family,"가족 건강·스트레스·회복탄력성 (Family Health, Stress & Resilience)",B. 가족 스트레스·만성 슬픔 (Family Stress & Chronic Sorrow),1990s,Web,med
Suzanne C. Ouellette,Hardiness,,"Resilient personality buffering stress through commitment, control, challenge",Family,"가족 건강·스트레스·회복탄력성 (Family Health, Stress & Resilience)",C. 가족 회복탄력성·강인성 (Family Resilience & Hardiness),1970s,DB,high
Suzanne C. Ouellette,Three Cs of Hardiness,,"Commitment, control, and challenge define stress resistance",Family,"가족 건강·스트레스·회복탄력성 (Family Health, Stress & Resilience)",C. 가족 회복탄력성·강인성 (Family Resilience & Hardiness),1980s,Web,high
Suzanne C. Ouellette,Stress-Resistance,,"Personality dispositions that protect health under life stress",Family,"가족 건강·스트레스·회복탄력성 (Family Health, Stress & Resilience)",C. 가족 회복탄력성·강인성 (Family Resilience & Hardiness),1980s,Web,high
Jay Haley,Strategic Family Therapy,,"Therapist designs directives to interrupt problem-maintaining family patterns",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),1970s,DB,high
Jay Haley,Therapeutic Paradox,,"Prescribing the symptom to break its grip",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),1970s,Knowledge,high
Jay Haley,Family Hierarchy,,"Symptoms arise from confused power structures across generations",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),1980s,Knowledge,high
Jay Haley,Problem-Solving Therapy,,"Brief therapy focused on present symptoms, not insight",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),1970s,Knowledge,high
Cloe Madanes,Strategic Family Therapy,,"Directive techniques resolving family power and protection dynamics",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),1980s,DB,high
Cloe Madanes,Pretend Techniques,,"Symptoms enacted playfully to dissolve their seriousness",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),1980s,Knowledge,high
Cloe Madanes,Incongruous Hierarchy,,"Child's symptom inverts and stabilizes parental authority",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),1980s,Knowledge,med
Maggie Schauer,Narrative Exposure Therapy,,"Trauma survivors construct chronological narrative to integrate memories",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),2000s,DB,high
Maggie Schauer,Lifeline Technique,,"Symbolic timeline ordering traumatic and positive life events",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),2000s,Web,high
Maggie Schauer,Hot and Cold Memory,,"Linking sensory trauma memory to contextual autobiographical memory",Family,가족치료 실천 모델 (Family Therapy Practice Models),A. 전략적·구조적 가족치료 (Strategic & Structural),2000s,Web,med
Richard C. Schwartz,Internal Family Systems (IFS),,"Mind as system of sub-personalities led by core Self",Family,애착·심리역동 가족이론 (Attachment & Psychodynamic),B. 대상관계·내적가족체계 (Object Relations & IFS),1990s,DB,high
Richard C. Schwartz,The Self,,"Calm, compassionate core capable of leading internal parts",Family,애착·심리역동 가족이론 (Attachment & Psychodynamic),B. 대상관계·내적가족체계 (Object Relations & IFS),1990s,Knowledge,high
Richard C. Schwartz,"Parts (Managers, Firefighters, Exiles)",,"Protective and wounded sub-personalities organizing inner experience",Family,애착·심리역동 가족이론 (Attachment & Psychodynamic),B. 대상관계·내적가족체계 (Object Relations & IFS),1990s,Knowledge,high
Richard C. Schwartz,Unburdening,,"Releasing exiled parts from extreme protective roles",Family,애착·심리역동 가족이론 (Attachment & Psychodynamic),B. 대상관계·내적가족체계 (Object Relations & IFS),2000s,Knowledge,high
Janet R. Finch,Critical Family Studies,,"Family obligations negotiated over time, not automatically given",Family,"탈식민·초국가·교차성 가족이론 (Decolonial, Transnational & Intersectional)",B. 교차성·서사적 가족치료 (Intersectionality & Narrative),1990s,DB,high
Janet R. Finch,Negotiating Family Responsibilities,,"Kin duties emerge through ongoing negotiation and commitment",Family,"탈식민·초국가·교차성 가족이론 (Decolonial, Transnational & Intersectional)",B. 교차성·서사적 가족치료 (Intersectionality & Narrative),1990s,Web,high
Janet R. Finch,Displaying Families,,"Families perform relationships to be recognized as family",Family,"탈식민·초국가·교차성 가족이론 (Decolonial, Transnational & Intersectional)",B. 교차성·서사적 가족치료 (Intersectionality & Narrative),2000s,Web,high
Janet R. Finch,Family Obligations and Social Change,,"Sense of duty shifts with changing social conditions",Family,"탈식민·초국가·교차성 가족이론 (Decolonial, Transnational & Intersectional)",B. 교차성·서사적 가족치료 (Intersectionality & Narrative),1980s,Web,high
Alfred D. Chandler Jr.,Familial Capitalism,,"Family-owned firms shaping early industrial business organization",Family,가족사회학·구조 (Family Sociology & Structure),C. 가족제도·자본주의 (Family Institution & Capitalism),1970s,DB,high
Alfred D. Chandler Jr.,The Visible Hand,,"Managerial hierarchies replacing market coordination in modern enterprise",Family,가족사회학·구조 (Family Sociology & Structure),C. 가족제도·자본주의 (Family Institution & Capitalism),1970s,Knowledge,high
Alfred D. Chandler Jr.,Managerial Capitalism,,"Salaried managers, not owners, directing large corporations",Family,가족사회학·구조 (Family Sociology & Structure),C. 가족제도·자본주의 (Family Institution & Capitalism),1970s,Knowledge,high
Alfred D. Chandler Jr.,Structure Follows Strategy,,"Firm organization adapts to its competitive growth strategy",Family,가족사회학·구조 (Family Sociology & Structure),C. 가족제도·자본주의 (Family Institution & Capitalism),1960s,Knowledge,high
Kath Weston,Chosen Families,,"Kinship built through chosen bonds, especially among queer people",Family,친족·인류학 (Kinship & Anthropology),B. 신친족연구·선택가족 (New Kinship & Chosen Families),1990s,DB,high
Kath Weston,Families We Choose,,"Gay and lesbian kinship founded on love, not blood",Family,친족·인류학 (Kinship & Anthropology),B. 신친족연구·선택가족 (New Kinship & Chosen Families),1990s,Knowledge,high
Kath Weston,Kinship Beyond Biology,,"Relatedness produced through care and choice, not descent",Family,친족·인류학 (Kinship & Anthropology),B. 신친족연구·선택가족 (New Kinship & Chosen Families),1990s,Knowledge,high
Janet Carsten,New Kinship Studies,,"Kinship as fluid relatedness created through everyday practice",Family,친족·인류학 (Kinship & Anthropology),B. 신친족연구·선택가족 (New Kinship & Chosen Families),2000s,DB,high
Janet Carsten,Cultures of Relatedness,,"Relatedness varies cross-culturally beyond Western blood-kinship models",Family,친족·인류학 (Kinship & Anthropology),B. 신친족연구·선택가족 (New Kinship & Chosen Families),2000s,Knowledge,high
Janet Carsten,Substance and Feeding,,"Shared food and substance create kinship over time",Family,친족·인류학 (Kinship & Anthropology),B. 신친족연구·선택가족 (New Kinship & Chosen Families),2000s,Knowledge,high
Janet Carsten,The Heat of the Hearth,,"House and kitchen as sites producing Malay relatedness",Family,친족·인류학 (Kinship & Anthropology),B. 신친족연구·선택가족 (New Kinship & Chosen Families),1990s,Knowledge,med
Evan Imber-Black,Family Rituals,,"Ceremonies and routines that sustain family identity and transitions",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",C. 가족 정체성·의례 (Family Identity & Rituals),1980s,DB,high
Evan Imber-Black,Therapeutic Use of Rituals,,"Designing rituals to mark change in family therapy",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",C. 가족 정체성·의례 (Family Identity & Rituals),1980s,Knowledge,high
Evan Imber-Black,Family Secrets,,"Hidden information shaping family relationships and dysfunction",Family,"결혼·친밀성·짝짓기 이론 (Marriage, Intimacy & Mating)",C. 가족 정체성·의례 (Family Identity & Rituals),1990s,Knowledge,med
Mary Anne Fitzpatrick,Family Communication Patterns Theory,,"Families differ along conversation and conformity orientation dimensions",Family,가족체계·사이버네틱스 이론 (Family Systems & Cybernetics),B. 의사소통·구조적 가족치료 (Communication & Structural Therapy),1990s,DB,high
Mary Anne Fitzpatrick,Conversation Orientation,,"Degree to which families encourage open, frequent discussion",Family,가족체계·사이버네틱스 이론 (Family Systems & Cybernetics),B. 의사소통·구조적 가족치료 (Communication & Structural Therapy),1990s,Knowledge,high
Mary Anne Fitzpatrick,Conformity Orientation,,"Degree to which families emphasize uniform attitudes and hierarchy",Family,가족체계·사이버네틱스 이론 (Family Systems & Cybernetics),B. 의사소통·구조적 가족치료 (Communication & Structural Therapy),1990s,Knowledge,high
Mary Anne Fitzpatrick,Couple Types,,"Traditional, independent, and separate marital communication styles",Family,가족체계·사이버네틱스 이론 (Family Systems & Cybernetics),B. 의사소통·구조적 가족치료 (Communication & Structural Therapy),1980s,Knowledge,med
E. Mavis Hetherington,Interparental Conflict Theory,,"Parental conflict harms children more than divorce itself",Family,가족체계·사이버네틱스 이론 (Family Systems & Cybernetics),C. 항상성·하위체계 (Homeostasis & Subsystems),1980s,DB,high
E. Mavis Hetherington,Divorce Adjustment,,"Children's post-divorce outcomes vary widely with circumstances",Family,가족체계·사이버네틱스 이론 (Family Systems & Cybernetics),C. 항상성·하위체계 (Homeostasis & Subsystems),1990s,Knowledge,high
E. Mavis Hetherington,For Better or For Worse,,"Longitudinal finding most children resilient after divorce",Family,가족체계·사이버네틱스 이론 (Family Systems & Cybernetics),C. 항상성·하위체계 (Homeostasis & Subsystems),2000s,Knowledge,high
E. Mavis Hetherington,Stepfamily Dynamics,,"Remarriage requires renegotiating roles and stepparent relationships",Family,가족체계·사이버네틱스 이론 (Family Systems & Cybernetics),C. 항상성·하위체계 (Homeostasis & Subsystems),1990s,Knowledge,high
Gerald Patterson,Parent-Child Coercion Theory,,"Coercive cycles between parent and child breed antisocial behavior",Family,"모성·부성·양육 이론 (Motherhood, Fatherhood & Parenting)",C. 부모-자녀 상호작용·자율성 (Parent-Child Interaction & Autonomy),1980s,DB,high
