theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Denise Khor,Alternative Exhibition Network,Alternative Network of Exhibition,"Minority communities creating their own theaters outside the Hollywood system.",ART,9. Anthropology & Sociology of Art,C. Art Markets & Institutions,2020s,Web,high
Denise Khor,Transnational Public Sphere of Cinema,Transnational Public Sphere,"Diasporic moviegoing forming community across national and racial boundaries.",Culture,8. Global & Transnational Culture,B. Diaspora & Deterritorialization,2020s,Web,high
Denise Khor,Recovered Asian American Cinema,Recovered Asian American Film,"Rescuing lost early films to rewrite who counts in cinema history.",ART,10. Race Gender & Postcolonial Critique of Art,B. Postcolonial & Decolonial Art,2020s,Web,med
Diana W. Anselmo,Queer Way of Feeling,A Queer Way of Feeling,"How girl fans used early cinema to invent languages of nonconforming intimacy.",Critics,III. Identity-Based & Political,B. Queer Theory,2020s,Web,high
Diana W. Anselmo,Girl Fan Ephemera,Girl Fan Ephemera,"Scrapbooks and letters revealing adolescent female desire shaping film fandom.",Culture,5. British Cultural Studies (Birmingham School),B. Subculture & Fandom,2020s,Web,high
Diana W. Anselmo,Personal Archive of Fandom,Personal Archives,"Amateur fan collections as overlooked evidence of queer and female audience life.",Culture,11. Digital Media & Algorithmic Culture,B. Digital Materiality & Folklore,2020s,Web,med
Diana W. Anselmo,Female Adolescent Spectatorship,Moviegoing Girls,"Teenage girls' moviegoing as a site of intimacy, kinship, and self-fashioning.",ART,7. Visual Culture & Media Studies,A. Visual Culture & Spectacle,2020s,Web,med
Donna Campbell,Resisting Regionalism,Resisting Regionalism,"How male naturalists defined their fiction against women's popular local-color writing.",Critics,V. Historical & Cultural Materialist,B. Cultural Studies,1990s,Web,high
Donna Campbell,Gendered Genre Anxiety,Gendered Genre Anxiety,"Literary movements forming through anxiety over feminine dominance of taste.",Critics,III. Identity-Based & Political,A. Feminist & Gender Criticism,1990s,Web,high
Donna Campbell,Naturalism as Dissent,Naturalism as Dissenting Response,"Naturalist grotesque emerging as revolt against genteel sentimental local color.",Literature,5. Literature & Literary Theory,A. Critical & Materialist Criticism,1990s,Web,med
Donna Campbell,Local Color and the Grotesque,Local Color and the Grotesque,"Regional convention fused with horror to expose harsh social realities.",Literature,5. Literature & Literary Theory,B. Historicism & Society,1990s,Web,med
Edmund Husserl,Lifeworld,Lebenswelt,"The taken-for-granted everyday world grounding all meaning and shared experience.",Critics,VII. Phenomenological & Hermeneutic,B. Aesthetics & Phenomenology of Reading,Early-20C,Knowledge,high
Edmund Husserl,Intentionality,Intentionalität,"Consciousness is always directed at something, structuring how we perceive the world.",Psychology,3. Cognitive Science & Neuroscience,A. Cognitive Science,Early-20C,Knowledge,high
Edmund Husserl,Phenomenological Reduction,Epoché,"Bracketing assumptions to describe experience as it actually appears to us.",Critics,VII. Phenomenological & Hermeneutic,A. Hermeneutics,Early-20C,Knowledge,high
Edmund Husserl,Intersubjectivity,Intersubjektivität,"How shared consciousness makes a common, objective social world possible.",Society,I. Classical Sociological Traditions,—,Early-20C,Knowledge,high
Edmund Husserl,Internal Time-Consciousness,inneres Zeitbewusstsein,"How retention and anticipation weave fleeting moments into lived continuous time.",Psychology,15. Emotion & Motivation,A. Emotion Theory,Early-20C,Knowledge,med
Edmund Husserl,Crisis of European Sciences,Krisis der europäischen Wissenschaften,"How abstract science detaches from the lived world it should serve.",History,VIII. Intellectual History,A. History of Ideas,Early-20C,Knowledge,med
Didier Eribon,Returning to Reims,Retour à Reims,"How class shame and origins shape identity even after upward escape.",Society,IV. Contemporary Social Theories,Cultural Sociology (Bourdieu),2000s,Knowledge,high
Didier Eribon,Social Verdict,verdict social,"How society pronounces fixed sentences of class and sexuality on individuals.",Society,IV. Contemporary Social Theories,Social Constructionism,2000s,Knowledge,high
Didier Eribon,Gay Shame and Insult,injure,"How everyday slurs constitute gay subjectivity and structure a hostile world.",Critics,III. Identity-Based & Political,B. Queer Theory,2000s,Knowledge,high
Didier Eribon,Class Defection,transfuge de classe,"The painful self-division of those who cross from working class to elite.",Society,IV. Contemporary Social Theories,Cultural Sociology (Bourdieu),2010s,Knowledge,med
Didier Eribon,Politics of the Subject,politique du sujet,"How marginalized people reinvent selfhood against imposed social and sexual identities.",Critics,III. Identity-Based & Political,B. Queer Theory,2000s,Knowledge,med
Elizabeth Grosz,Volatile Bodies,Volatile Bodies,"The sexed body as the very ground of subjectivity, not its container.",Critics,III. Identity-Based & Political,A. Feminist & Gender Criticism,1990s,Knowledge,high
Elizabeth Grosz,Corporeal Feminism,Corporeal Feminism,"Rethinking philosophy by placing the lived, sexually different body at its center.",Culture,9. Identity & Difference,B. Embodiment & Performativity,1990s,Knowledge,high
Elizabeth Grosz,Mobius Strip Model,Möbius Strip,"Mind and body as one continuous surface twisting into each other.",Critics,XVI. Post-Humanist & Non-Human,A. Posthumanism & Cyborg Theory,1990s,Knowledge,high
Elizabeth Grosz,Chaos Territory Art,Chaos Territory Art,"Art as the framing of chaos into sensation, born from animal territory-making.",ART,8. Posthumanism & Environmental Arts,A. Posthuman & Bio Art,2000s,Knowledge,med
Elizabeth Grosz,Geopower,Geopower,"Earth's forces as an active political agent beyond human biopolitics.",Critics,XVI. Post-Humanist & Non-Human,B. Distributed Agency & OOO,2010s,Knowledge,med
Eric Lott,Love and Theft,Love and Theft,"How blackface minstrelsy mixed white desire, envy, and theft of black culture.",Culture,9. Identity & Difference,A. Gender Race & Sexuality,1990s,Knowledge,high
Eric Lott,Blackface Minstrelsy,Blackface Minstrelsy,"Performed racial mimicry shaping American popular culture and white working-class identity.",ART,3. Performance Studies & Theatre,B. Performance & Politics,1990s,Knowledge,high
Eric Lott,Racial Cross-Dressing,Racial Cross-Dressing,"White appropriation of blackness as both fascination and aggressive expropriation.",Culture,9. Identity & Difference,A. Gender Race & Sexuality,1990s,Knowledge,high
Eric Lott,Boomerang of White Identity,Boomerang of Race,"How white identity is built by borrowing and disavowing blackness.",Culture,9. Identity & Difference,A. Gender Race & Sexuality,2010s,Knowledge,med
Eric Lott,Seeming Black,Seeming Black,"White cultural production perpetually shadowed and constituted by appropriated blackness.",Critics,III. Identity-Based & Political,C. Postcolonial & Critical Race,2010s,Knowledge,med
Edward Schiappa,Definitive Discourse,Definitive Discourse,"All language defines reality, making definition a political rather than neutral act.",Critics,VIII. Rhetorical & Discourse,A. Rhetorical Criticism & Dramatism,2000s,Web,high
Edward Schiappa,Politics of Definition,Defining Reality,"Definitional disputes are really fights over what society ought to value.",Politics,7. Democratic Theory & Contemporary Contestation,C. Populism & Post-Politics,2000s,Web,high
Edward Schiappa,Parasocial Contact Hypothesis,Parasocial Contact Hypothesis,"Repeated media exposure to minorities can reduce real-world prejudice toward them.",Psychology,6. Social Psychology,B. Attitudes & Persuasion,2000s,Web,high
Edward Schiappa,X-Means-Y Formula,X is Y,"Reframing definitions as proposals about what should count as something.",Critics,VIII. Rhetorical & Discourse,A. Rhetorical Criticism & Dramatism,2000s,Web,med
Eliza Steinbock,Shimmering,Shimmering,"Gender transition seen as flickering, emergent change rather than fixed before-and-after.",Critics,III. Identity-Based & Political,B. Queer Theory,2010s,Web,high
Eliza Steinbock,Trans Cinematic Aesthetics of Change,Aesthetics of Change,"How film conveys transitioning bodies through processual, affective visual transformation.",ART,7. Visual Culture & Media Studies,A. Visual Culture & Spectacle,2010s,Web,high
Eliza Steinbock,Trans Embodiment on Screen,Trans Embodiment,"Cinema mediating transgender experience as emergent, felt, and never settled.",Culture,9. Identity & Difference,B. Embodiment & Performativity,2010s,Web,high
Eliza Steinbock,Sex as Mirage,Sex as Mirage,"Sex and gender appearing illusory and unstable when closely filmed.",Critics,II. Post-Structuralist & Deconstructive,B. Discourse & Genealogy,2010s,Web,med
Emilie Yueh-yu Yeh,Wenyi,Wenyi,"A distinctly Chinese sentimental film genre irreducible to Western melodrama.",ART,2. Art History & Historiography,C. Global & Postcolonial Art History,2000s,Web,high
Emilie Yueh-yu Yeh,Poetics of Chinese Cinema,Historiography Poetics Politics,"Reading Chinese film through its own forms rather than imported Western categories.",ART,5. Literature & Literary Theory,A. Critical & Materialist Criticism,2000s,Web,high
Emilie Yueh-yu Yeh,Cross-Cultural Analytic Pitfalls,Pitfalls of Cross-cultural Analysis,"The error of forcing foreign cinema into mismatched Western theoretical frames.",Culture,8. Global & Transnational Culture,A. Hybridization & World Culture,2000s,Web,high
Emilie Yueh-yu Yeh,Branding of Early Chinese Film,Wenyi Branding,"How genre labels marketed and defined early Chinese cinema's identity.",Culture,12. Cultural Economy & Production,A. Creative & Cultural Industries,2010s,Web,med
Enrico Terrone,Ontology of Cinema,Cinema and Ontology,"What films fundamentally are, between recorded reality and constructed fiction.",ART,1. Aesthetics & Philosophy of Art,A. Classical & Philosophical Aesthetics,2010s,Web,high
Enrico Terrone,Observers and Narrators in Fiction Film,Observers and Narrators,"Who is imagined seeing and telling a film's fictional world.",Critics,VIII. Rhetorical & Discourse,B. Narrative Rhetoric & Ethics,2010s,Web,high
Enrico Terrone,Cinematic Realism,Cinematic Realism,"How film's photographic basis grounds its peculiar claim on reality.",ART,1. Aesthetics & Philosophy of Art,A. Classical & Philosophical Aesthetics,2010s,Web,high
Enrico Terrone,Analog-to-Digital Image Transition,Digital Cinema Ontology,"Whether digital images break or preserve cinema's bond to recorded reality.",ART,11. Digital New Media & AI Arts,A. Algorithmic & Generative Art,2010s,Web,med
Erika Balsom,After Uniqueness,After Uniqueness,"How endless reproducibility transforms the value and authenticity of moving images.",ART,7. Visual Culture & Media Studies,B. Photography & the Image,2010s,Web,high
Erika Balsom,Distribution as Aesthetic,Circulation,"How a film's circulation channels shape its meaning, not just its reach.",ART,9. Anthropology & Sociology of Art,C. Art Markets & Institutions,2010s,Web,high
Erika Balsom,Moving Image in Art,Film and Video Art in Circulation,"The shifting boundary between cinema and gallery moving-image art.",ART,7. Visual Culture & Media Studies,A. Visual Culture & Spectacle,2010s,Web,high
Erika Balsom,Copy and Authenticity,Reproducibility,"Reproduction read as both democratic promise and threat of inauthenticity.",ART,1. Aesthetics & Philosophy of Art,A. Classical & Philosophical Aesthetics,2010s,Web,med
Eve Tuck,Decolonization Is Not a Metaphor,Decolonization Is Not a Metaphor,"Decolonization means returning Indigenous land, not vaguely improving schools or discourse.",Politics,6. Postcolonial Feminist & Environmental Politics,A. Postcolonial & Decolonial Politics,2010s,Web,high
Eve Tuck,Settler Moves to Innocence,Settler Moves to Innocence,"Ways settlers evade complicity while leaving colonial structures intact.",Politics,6. Postcolonial Feminist & Environmental Politics,A. Postcolonial & Decolonial Politics,2010s,Web,high
Eve Tuck,Suspending Damage,Suspending Damage,"Refusing research that frames marginalized communities only through brokenness and harm.",Society,V. Advanced & Applied Social Theories,Race & Ethnicity,2000s,Web,high
Eve Tuck,Desire-Based Research,Desire-Based Frameworks,"Studying communities through their complexity, hope, and wisdom, not just pain.",Society,IV. Contemporary Social Theories,Social Constructionism,2010s,Web,high
Eve Tuck,Incommensurability of Decolonization,Incommensurability,"Decolonization cannot be reconciled with reconciliation or social justice agendas.",Politics,6. Postcolonial Feminist & Environmental Politics,A. Postcolonial & Decolonial Politics,2010s,Web,med
