theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Linda Degh,Legend-trip,legend-trip,Ritual journeys to haunted sites where tellers reenact the legend,Culture,"13. Material, Spatial & Heritage Culture",E. Cultural Geography & Place,Modern,Web,high
Linda Degh,Legend as dialectic,legend,"Legend as ongoing debate about belief, not a fixed text",Culture,1. Foundations & Classical Approaches,B. Anthropology of Culture,Modern,Web,high
Linda Degh,Pseudo-ostension,pseudo-ostension,Hoaxers staging events that mimic legends to make rumor seem real,Culture,"11. Digital, Media & Algorithmic Culture",B. Digital Materiality & Folklore,Modern,Web,med
Linda Degh,Narrative as process,narrative process,Folktales understood as living cultural processes rather than discrete texts,Culture,1. Foundations & Classical Approaches,B. Anthropology of Culture,Modern,Web,med
Linnie Blake,Therapeutic horror,therapeutic horror,Horror cinema as therapeutic work helping nations process historical trauma,ART,"15. Arts in Health, Therapy & Wellbeing","C. Art, Memory, Trauma & Witness",Contemporary,Web,high
Linnie Blake,Wounds of nations,wounds of nations,Horror reopens denied national traumas suppressed by unifying nation-building narratives,Culture,"14. Memory, Time, Trauma & Resilience",B. Cultural Trauma,Contemporary,Web,high
Linnie Blake,Horror and national identity,national identity,How horror destabilizes homogenizing myths of nationhood toward inclusive subjectivities,Culture,8. Global & Transnational Culture,A. Hybridization & World Culture,Contemporary,Web,med
Linnie Blake,Genre as political therapy,political therapy,Generic horror codes mobilized to recover from real-world historical terror,Critics,XII. Affect & Sensory,C. Trauma & Witnessing,Contemporary,Web,med
Louisa Stein,Millennial fandom,millennial fandom,"Young social-media audiences expecting to intervene, control, and co-create media",Culture,5. British Cultural Studies (Birmingham School),B. Subculture & Fandom,Contemporary,Web,high
Louisa Stein,Mainstreaming of fandom,mainstreaming of fandom,Fan participation becoming normalized and absorbed into commercial transmedia culture,Culture,"11. Digital, Media & Algorithmic Culture",E. Prosumption & Convergence,Contemporary,Web,high
Louisa Stein,Transmedia generation,transmedia generation,A cohort defined by dispersing engagement across platforms and texts,Culture,"11. Digital, Media & Algorithmic Culture",A. Networked & Participatory Culture,Contemporary,Web,med
Louisa Stein,Gendered fan labor,fan labor,How fandom's creative work reproduces gendered ideological contradictions of media,Culture,9. Identity & Difference,"A. Gender, Race & Sexuality",Contemporary,Web,med
Macarena Gomez-Barris,Extractive zone,extractive zone,"Indigenous regions where capital extracts resources, erasing life and difference",Culture,8. Global & Transnational Culture,E. Indigenous & Decolonial Culture,Contemporary,Web,high
Macarena Gomez-Barris,Submerged perspectives,submerged perspectives,Decolonial knowledges rendered illegible within colonial and capitalist frameworks,Culture,8. Global & Transnational Culture,E. Indigenous & Decolonial Culture,Contemporary,Web,high
Macarena Gomez-Barris,Decolonial femme methodology,decolonial femme methodology,"A method foregrounding gendered, embodied, Indigenous ways of seeing and resisting",Politics,"6. Postcolonial, Feminist & Environmental Politics",A. Postcolonial & Decolonial Politics,Contemporary,Web,med
Macarena Gomez-Barris,Aesthetics of refusal,aesthetics of refusal,Artistic practices refusing the terms of racial and extractive capitalism,ART,"10. Race, Gender & Postcolonial Critique of Art",B. Postcolonial & Decolonial Art,Contemporary,Web,med
Marc Auge,Non-place,non-lieu,Transient anonymous spaces like airports where social identity dissolves,Culture,"13. Material, Spatial & Heritage Culture",D. Infrastructure & Urban Space,Contemporary,Web,high
Marc Auge,Supermodernity,surmodernite,"An era of excess information, space, and individualism overwhelming meaning",Culture,4. Post-Structuralism & Postmodernism,A. Simulation & Hyperreality,Contemporary,Web,high
Marc Auge,Anthropology of the near,anthropologie du proche,Turning ethnographic attention to one's own contemporary everyday surroundings,Culture,1. Foundations & Classical Approaches,B. Anthropology of Culture,Contemporary,Web,med
Marc Auge,Oblivion,oubli,"How forgetting, not just memory, actively constitutes lived identity",Culture,"14. Memory, Time, Trauma & Resilience",A. Cultural & Public Memory,Contemporary,Knowledge,med
Margaret Olin,Touching photographs,touching photographs,"Photographs as social events provoking community, not just indexical traces",ART,7. Visual Culture & Media Studies,B. Photography & the Image,Contemporary,Web,high
Margaret Olin,Performative index,performative index,"The photograph's truth lies in its use and relation, not depiction",ART,7. Visual Culture & Media Studies,B. Photography & the Image,Contemporary,Web,high
Margaret Olin,Gaze of the photographed,gaze of the photographed,The depicted subject's look challenging the photographer's and viewer's authority,ART,2. Art History & Historiography,A. Iconology & Social History of Art,Contemporary,Web,med
Margaret Olin,Photography as relation,photography as relation,Images circulating as objects that build affective bonds and communities,Culture,7. Media & Communication,C. Visual & Sound Culture,Contemporary,Web,med
Marina Hassapopoulou,Interactive cinema,interactive cinema,Films inviting participation while raising ambiguous ethics of viewer agency,ART,"11. Digital, New Media & AI Arts",B. Interactive & Immersive Media,Contemporary,Web,high
Marina Hassapopoulou,Ethics of participation,ethics of participation,Questioning whether interactive media empowers or merely simulates viewer control,Culture,"11. Digital, Media & Algorithmic Culture",A. Networked & Participatory Culture,Contemporary,Web,high
Marina Hassapopoulou,Software cinema,software cinema,Algorithmically generated and computational films reconfiguring authorship and spectatorship,ART,"11. Digital, New Media & AI Arts",A. Algorithmic & Generative Art,Contemporary,Web,med
Marina Hassapopoulou,Multisensorial spectatorship,multisensorial spectatorship,Disrupting ocularcentrism by recentering the viewer's full-body sensory engagement,Critics,XII. Affect & Sensory,B. Embodied & Sensory Reading,Contemporary,Web,med
Martin Heidegger,Dasein,Dasein,Human existence as being whose own being is always at issue,Culture,2. Philosophy & Aesthetics of Culture,A. Symbolic Forms & Praxis,Modern,Knowledge,high
Martin Heidegger,Being-in-the-world,In-der-Welt-sein,Humans never detached subjects but always already absorbed in practical situations,Culture,1. Foundations & Classical Approaches,C. Everyday Life & Praxis,Modern,Knowledge,high
Martin Heidegger,The they,das Man,How anonymous public conformity dictates everyday inauthentic behavior and opinion,Culture,1. Foundations & Classical Approaches,C. Everyday Life & Praxis,Modern,Knowledge,high
Martin Heidegger,Enframing,Gestell,Technology revealing the world only as standing reserve to exploit,Culture,"11. Digital, Media & Algorithmic Culture",D. Technological Culture & STS,Modern,Knowledge,high
Martin Heidegger,The origin of the artwork,Ursprung des Kunstwerkes,Art as event where truth happens by disclosing a world,ART,1. Aesthetics & Philosophy of Art,A. Classical & Philosophical Aesthetics,Modern,Knowledge,high
Martin Heidegger,Being-toward-death,Sein-zum-Tode,Confronting one's mortality as the path to authentic existence,Culture,2. Philosophy & Aesthetics of Culture,C. Authenticity in Culture,Modern,Knowledge,high
Martin Heidegger,Thrownness,Geworfenheit,Finding oneself already cast into a situation one did not choose,Culture,2. Philosophy & Aesthetics of Culture,A. Symbolic Forms & Praxis,Modern,Knowledge,high
Martin Heidegger,Dwelling,Wohnen,"Authentic relation to place where building, thinking, and living converge",ART,12. Architecture & the Built Environment,A. Theory & Phenomenology of Space,Modern,Knowledge,high
Mary Ann Doane,The desire to desire,the desire to desire,How 1940s woman's films position female spectators to want wanting itself,Critics,IV. Psychoanalytic & Psychological,A. Freudian & Lacanian,Contemporary,Web,high
Mary Ann Doane,Female spectatorship,female spectatorship,The problem of how women look and identify within patriarchal cinema,Critics,III. Identity-Based & Political,A. Feminist & Gender Criticism,Contemporary,Web,high
Mary Ann Doane,Masquerade,masquerade,"Femininity worn as a deliberate mask, distancing woman from her image",Culture,9. Identity & Difference,B. Embodiment & Performativity,Contemporary,Web,high
Mary Ann Doane,Cinematic time,cinematic time,"How cinema archives modernity's contingency, structuring temporality and the instant",ART,7. Visual Culture & Media Studies,A. Visual Culture & Spectacle,Contemporary,Web,high
Mary Ann Doane,The close-up and scale,close-up,How the close-up reconfigures the spectator's sense of space and orientation,ART,7. Visual Culture & Media Studies,B. Photography & the Image,Contemporary,Web,high
Mary Ann Doane,Femme fatale,femme fatale,The deadly woman as cinematic figure of male anxiety about knowledge,Culture,9. Identity & Difference,"A. Gender, Race & Sexuality",Contemporary,Web,med
Meheli Sen,Haunting Bollywood,haunting Bollywood,"How the supernatural in Hindi cinema negotiates modernity, gender, and nation",Culture,8. Global & Transnational Culture,A. Hybridization & World Culture,Contemporary,Web,high
Meheli Sen,Gender as genre stage,gender,Gender as the accommodating stage where supernatural genre rehearses its compulsions,ART,7. Visual Culture & Media Studies,A. Visual Culture & Spectacle,Contemporary,Web,high
Meheli Sen,Cinematic supernatural,cinematic supernatural,Ghosts and monsters as sites for negotiating South Asian public modernity,Culture,7. Media & Communication,C. Visual & Sound Culture,Contemporary,Web,med
Meheli Sen,Gothic ghost film,gothic ghost film,1950s Hindi gothic cinema staging haunted femininity and colonial residue,ART,7. Visual Culture & Media Studies,A. Visual Culture & Spectacle,Contemporary,Web,med
Maurice Blanchot,The space of literature,l'espace litteraire,Writing opens a neutral space where the author disappears into language,Critics,VII. Phenomenological & Hermeneutic,B. Aesthetics & Phenomenology of Reading,Modern,Knowledge,high
Maurice Blanchot,The neuter,le neutre,"An impersonal voice beyond subject and object, refusing all positions",Critics,II. Post-Structuralist & Deconstructive,A. Deconstruction,Modern,Knowledge,high
Maurice Blanchot,Worklessness,desoeuvrement,"Literature undoing the work, suspending purpose, mastery, and completion",Critics,XV. Interdisciplinary & Emerging,A. New Materialism & Thing Theory,Modern,Knowledge,med
Maurice Blanchot,The disaster,le desastre,"Catastrophe so total it escapes experience, memory, and writing itself",Critics,XII. Affect & Sensory,C. Trauma & Witnessing,Modern,Knowledge,high
Maurice Blanchot,The Outside,le dehors,"An exterior of thought, the unmasterable beyond consciousness can grasp",Critics,II. Post-Structuralist & Deconstructive,A. Deconstruction,Modern,Knowledge,med
Maurice Blanchot,The infinite conversation,l'entretien infini,Dialogue with the other that never resolves into unity or totality,Critics,VII. Phenomenological & Hermeneutic,A. Hermeneutics,Modern,Knowledge,med
