theorist,concept,native,one_liner,part,major,sub,era,source,confidence
Trinh T. Minh-ha,Woman native other,Woman native other,Triple marginalization where postcolonial woman speaks against layered erasures,Critics,III. Identity-Based & Political,A. Feminist & Gender Criticism,Contemporary,Web,high
Trinh T. Minh-ha,Re-departure / interval,Re-departure,Meaning kept open by suspending closure and leaving interpretive gaps,Critics,II. Post-Structuralist & Deconstructive,A. Deconstruction,Contemporary,Web,med
Ursula Biemann,Geobodies,Geobodies,Bodies and territories produced together by global flows of labor and capital,Culture,8. Global & Transnational Culture,B. Diaspora & Deterritorialization,Contemporary,Web,high
Ursula Biemann,Performing the border,Performing the border,Borders enacted as gendered material-discursive zones through labor and violence,Politics,6. Postcolonial Feminist & Environmental Politics,A. Postcolonial & Decolonial Politics,Contemporary,Web,high
Ursula Biemann,Video essay as extradisciplinary research,Video essay,Moving-image essays produce knowledge across art science and politics,ART,7. Visual Culture & Media Studies,A. Visual Culture & Spectacle,Contemporary,Web,med
Ursula Biemann,Planetary / geological aesthetics,Planetary aesthetics,Art attending to deep-time matter linking humans to forests and minerals,ART,8. Posthumanism & Environmental Arts,B. Eco-Art & Ecological Aesthetics,Contemporary,Web,med
V. Y. Mudimbe,The colonial library,La bibliothèque coloniale,Africa invented as an object inside accumulated Western texts and discourses,History,VI. Postcolonial & Decolonial History,A. Empire & Imperialism,Contemporary,Web,high
V. Y. Mudimbe,African gnosis,Gnose africaine,Indigenous African ways of knowing marginalized by colonial knowledge regimes,Culture,8. Global & Transnational Culture,E. Indigenous & Decolonial Culture,Contemporary,Web,high
V. Y. Mudimbe,The invention of Africa,L'invention de l'Afrique,Africa as a category produced by European power-knowledge not natural fact,History,VIII. Intellectual History,C. Reception & Knowledge,Contemporary,Web,high
V. Y. Mudimbe,Reprendre,Reprendre,Africans taking up and re-founding their own representational traditions,Culture,8. Global & Transnational Culture,E. Indigenous & Decolonial Culture,Contemporary,Web,med
V. Y. Mudimbe,The colonizing structure,La structure colonisatrice,Colonial domination of physical space minds and cultural memory together,Politics,6. Postcolonial Feminist & Environmental Politics,A. Postcolonial & Decolonial Politics,Contemporary,Web,med
Val Plumwood,Hyperseparation,Hyperseparation,Dominant group exaggerates difference to deny shared continuity with the other,Critics,IX. Ecological & Environmental,C. Ecofeminism & Environmental Justice,Contemporary,Web,high
Val Plumwood,Logic of dualism,Logic of dualism,Linked binaries like nature/culture justify mastery of devalued others,Critics,IX. Ecological & Environmental,C. Ecofeminism & Environmental Justice,Contemporary,Web,high
Val Plumwood,Mastery of nature,Mastery of nature,Western reason structured to dominate and deny dependence on nature,Culture,15. Environment Nature & Multispecies,A. Ecocriticism & Anthropocene,Contemporary,Web,high
Val Plumwood,Backgrounding,Backgrounding,Master denies reliance on the other whose labor is rendered invisible,Critics,IX. Ecological & Environmental,C. Ecofeminism & Environmental Justice,Contemporary,Web,med
Val Plumwood,Philosophical animism,Philosophical animism,Recognizing agency and mind throughout a sentient more-than-human world,Culture,15. Environment Nature & Multispecies,B. Multispecies & Animal Studies,Contemporary,Web,med
Val Plumwood,Instrumentalism / incorporation,Instrumentalism,Reducing nature and others to mere means for the dominant group's ends,Politics,6. Postcolonial Feminist & Environmental Politics,C. Environmental Politics & Justice,Contemporary,Web,med
Valentina Vitali,Capital and popular cinema,Capital and popular cinema,Low film genres explained through their specific industrial and financial conditions,Culture,12. Cultural Economy & Production,A. Creative & Cultural Industries,Contemporary,Web,high
Valentina Vitali,Theorising national cinema,Theorising national cinema,National cinema rethought as economic-aesthetic formation rather than cultural essence,ART,7. Visual Culture & Media Studies,A. Visual Culture & Spectacle,Contemporary,Web,med
Valentina Vitali,Comparative film-cycle analysis,Comparative film cycles,Genre cycles across countries compared by shared economic logics,Culture,12. Cultural Economy & Production,B. Cultural Value & Economics,Contemporary,Web,med
Vinzenz Hediger,The original is always lost,The original is always lost,Film history works only with reconstructions never a pristine original,History,V. Cultural History,C. Art & Visual Culture,Contemporary,Web,high
Vinzenz Hediger,Useful / industrial cinema,Useful cinema,Institutional and industrial films as a neglected functional moving-image culture,Culture,7. Media & Communication,B. Media Archaeology & Materiality,Contemporary,Web,med
Vinzenz Hediger,Epistemological history of media,Epistemological history of media,Tracing how media shape what counts as knowledge over time,Culture,7. Media & Communication,B. Media Archaeology & Materiality,Contemporary,Web,med
Whit Pow,Trans historiography of glitches and errors,Trans historiography of glitches,Reading computational failure as a trans mode of media production,Critics,XVI. Post-Humanist & Non-Human,A. Posthumanism & Cyborg Theory,Contemporary,Web,high
Whit Pow,Unmediating,Unmediating,Writing trans media history as the undoing of mediation itself,Culture,11. Digital Media & Algorithmic Culture,A. Networked & Participatory Culture,Contemporary,Web,high
Whit Pow,Glitch as trans methodology,Glitch as trans method,Deliberate misuse of systems exposing trans life that evades documentation,ART,11. Digital New Media & AI Arts,A. Algorithmic & Generative Art,Contemporary,Web,med
Will Higbee,Cinema of transvergence,Cinéma de transvergence,Diasporic film moving beyond national and transnational frames into convergence,ART,10. Race Gender & Postcolonial Critique of Art,B. Postcolonial & Decolonial Art,Contemporary,Web,high
Will Higbee,Post-beur cinema,Cinéma post-beur,Maghrebi-French filmmaking exceeding the earlier ethnic beur label,Culture,8. Global & Transnational Culture,B. Diaspora & Deterritorialization,Contemporary,Web,high
Will Higbee,Politics of place in diasporic film,Politics of place,Locating migrant filmmakers across local national and global belonging,Critics,III. Identity-Based & Political,C. Postcolonial & Critical Race,Contemporary,Web,med
Yiman Wang,Yellow yellowface,Yellow yellowface,Asian performers reworking racist masquerade from inside the system,Critics,III. Identity-Based & Political,C. Postcolonial & Critical Race,Contemporary,Web,high
Yiman Wang,Remaking Chinese cinema,Remaking Chinese cinema,Chinese national cinema reconceived through Shanghai Hong Kong Hollywood exchange,Culture,8. Global & Transnational Culture,A. Hybridization & World Culture,Contemporary,Web,high
Yiman Wang,The actress as laborer,The actress as laborer,Stardom reframed as cross-media performance work not mere glamour,ART,3. Performance Studies & Theatre,B. Performance & Politics,Contemporary,Web,med
Yiman Wang,Feminist decolonial speculative method,Speculative method,Meeting historical Asian women performers as interlocutors not objects,Critics,III. Identity-Based & Political,C. Postcolonial & Critical Race,Contemporary,Web,med
Yasmina Price,Anticolonial cinema,Anticolonial cinema,Film as a weapon of liberation across African and diasporic struggle,ART,10. Race Gender & Postcolonial Critique of Art,B. Postcolonial & Decolonial Art,Contemporary,Web,med
Yasmina Price,Black women's experimental film,Black women's experimental film,Centering women's experimental image-making within Black radical traditions,Critics,III. Identity-Based & Political,A. Feminist & Gender Criticism,Contemporary,Web,med
Yasmina Price,Revolutionary cultural production,Revolutionary cultural production,Cinema linked to political revolution across the Black Atlantic,Culture,5. British Cultural Studies (Birmingham School),D. Cultural Resistance,Contemporary,Web,med
